Mun_Code,Mun,pop_1996_2015 (k=19),pop_1998_2017 (k=19),pop_1999_2018 (k=19),pop_2000_2019 (k=19),pop_2001_2020 (k=19),pop_2002_2021 (k=19),pop_2003_2022 (k=19),pop_2004_2023 (k=19),pop_2005_2024 (k=19)
1042,Okondo,50.12987012987013,42.592592592592595,39.83152827918171,42.78846153846153,40.866510538641684,30.996714129244253,23.13278008298755,19.322709163346612,17.635467980295566
1043,Oyón-Oion,48.08206958073149,48.619768477292965,47.331583552055996,45.446735395189,41.61129568106312,37.37942122186495,32.91731669266771,27.14712471994025,20.728687654757692
1044,Peñacerrada-Urizaharra,7.569721115537849,8.641975308641975,-0.3875968992248062,3.9840637450199203,5.64516129032258,19.12350597609562,16.9811320754717,14.82889733840304,17.509727626459142
1046,Erriberagoitia/Ribera Alta,50.9765625,42.084942084942085,51.45631067961165,44.56721915285451,45.353159851301115,52.96296296296297,44.112478031634446,42.758620689655174,44.19795221843004
1047,Ribera Baja/Erriberabeitia,192.25806451612902,175.5511022044088,178.70182555780934,126.51006711409396,104.28360413589365,95.1923076923077,65.42056074766354,47.30848861283644,38.8996138996139
1049,Añana,-22.660098522167488,-15.675675675675677,-19.680851063829788,-17.894736842105264,-21.578947368421055,-18.848167539267017,-15.675675675675677,-15.675675675675677,-23.243243243243246
1051,Agurain/Salvatierra,31.348788198103268,29.64396284829721,27.58708365115688,26.10861983059293,26.455823293172692,24.326328800988875,25.346191889218595,24.1455078125,25.182127246236035
1052,Samaniego,-3.606557377049181,5.901639344262295,4.248366013071895,1.282051282051282,-1.2539184952978055,-0.964630225080386,-1.8927444794952681,-4.38871473354232,-6.451612903225806
1053,San Millán/Donemiliaga,4.486251808972503,1.2857142857142856,4.1116005873715125,3.7735849056603774,-0.8426966292134831,2.8735632183908044,4.817518248175182,2.8328611898017,-0.13869625520110956
1054,Urkabustaiz,55.50239234449761,61.99756394640682,59.04761904761905,57.405281285878296,58.0387685290764,57.111111111111114,53.544165757906214,49.68684759916493,46.346346346346344
1055,Valdegovía/Gaubea,14.722536806342015,11.160714285714286,7.135135135135136,7.21205597416577,4.008438818565401,5.639476334340383,8.613861386138613,1.9120458891013385,0.1869158878504673
1056,Harana/Valle de Arana,-33.87978142076503,-35.19553072625698,-35.12747875354108,-36.49425287356322,-36.44314868804665,-32.93768545994065,-32.73809523809524,-33.43465045592705,-36.68639053254438
1057,Villabuena de Álava/Eskuernaga,-11.304347826086957,-11.504424778761061,-11.011904761904761,-11.641791044776118,-17.71771771771772,-15.835777126099707,-13.392857142857142,-11.214953271028037,-9.937888198757763
1058,Legutio,30.892448512585812,35.95166163141994,40.21005251312828,36.89179375453885,36.920883820384894,40.55007052186178,39.875173370319,40.37011651816312,39.159439626417615
1059,Vitoria-Gasteiz,13.8558772183687,14.062449486669099,14.746216970444937,15.83378573597475,16.031831595873953,14.381976770461428,13.623313042816127,14.386996987063148,13.898185350346592
1060,Yécora/Iekora,4.724409448818897,7.142857142857142,4.669260700389105,1.1320754716981132,0.0,1.5267175572519083,-3.1372549019607843,-6.390977443609022,-5.017921146953405
1061,Zalduondo,44.11764705882353,43.93939393939394,31.914893617021278,32.608695652173914,33.093525179856115,35.2112676056338,33.56164383561644,20.98765432098765,14.792899408284024
1062,Zambrana,13.725490196078432,4.644808743169399,8.108108108108109,12.637362637362637,8.051948051948052,15.2,20.738636363636363,16.897506925207757,20.435967302452315
1063,Zuia,64.2315644383184,46.7680608365019,41.29505192425168,33.44927536231884,25.82056892778993,18.50715746421268,11.05815061963775,5.58810274898603,3.355119825708061
1901,Iruña Oka/Iruña de Oca,96.28712871287128,93.93939393939394,99.10394265232975,87.10916072408118,84.06332453825857,74.62235649546828,77.01894317048853,71.85857620640229,60.96802841918295
1902,Lantarón,7.720144752714113,-0.22197558268590456,-5.627705627705628,-9.232365145228217,-12.4750499001996,-6.057494866529774,0.2152852529601722,0.32085561497326204,-4.140786749482402
2001,Abengibre,-23.25809617271835,-25.719960278053627,-23.99598393574297,-19.057377049180328,-22.897669706180345,-23.045267489711936,-22.940563086548487,-22.210849539406347,-22.313203684749233
2002,Alatoz,-10.68814055636896,-17.77777777777778,-22.660818713450293,-21.482602118003026,-21.91358024691358,-21.642969984202214,-20.64,-18.573797678275287,-17.5787728026534
2003,Albacete,19.69554725693503,18.811445542920787,17.300561931036356,15.809764343509258,16.60724915890226,13.51713712990043,11.096285983163812,10.69880996510424,9.164483005052722
2004,Albatana,-17.971334068357223,-20.137299771167047,-20.344827586206897,-20.642201834862387,-22.400000000000002,-20.721769499417928,-21.36150234741784,-23.302107728337237,-22.54672897196262
2005,Alborea,-5.513784461152882,-13.8442521631644,-20.04920049200492,-19.164619164619165,-17.82178217821782,-16.354556803995006,-16.28787878787879,-16.01513240857503,-18.25876662636034
2006,Alcadozo,-13.597033374536466,-15.019255455712452,-15.483870967741936,-15.721649484536082,-16.08300907911803,-16.180371352785148,-15.579227696404793,-16.06217616580311,-17.183462532299743
2007,Alcalá del Júcar,-20.025591810620604,-20.502645502645503,-21.37704918032787,-22.362309223623093,-19.324324324324323,-20.041608876560332,-19.551506657323056,-19.929078014184398,-20.441595441595442
2008,Alcaraz,-15.008337965536409,-18.265895953757223,-19.760137064534554,-22.266973532796317,-23.908045977011493,-24.452133794694348,-22.98173246906305,-24.84149855907781,-26.160815402038505
2009,Almansa,5.657889139405284,3.8380251923239497,3.917499576486532,2.708727655099895,3.0653435371289213,0.7352333746385791,-0.9405414247157928,-1.6485074324598,-2.7748858813165693
2010,Alpera,-1.1474713132171697,-1.4629948364888123,-2.5278491859468724,-3.5759897828863343,-4.194915254237288,-3.66779089376054,-3.9366709456568247,-2.8693790149892937,-5.3997488488907495
2011,Ayna,-33.97790055248619,-33.00099700897308,-36.64349553128103,-37.142857142857146,-36.858974358974365,-35.690607734806626,-38.41269841269842,-36.267232237539766,-33.406352683461115
2012,Balazote,7.9437131184748075,5.713000449842555,4.702750665483585,2.683677958644963,-0.6404782237403929,-2.03150912106136,-3.903420523138833,-6.339945546479969,-7.64751552795031
2013,Balsa de Ves,-36.2962962962963,-47.89272030651341,-46.996466431095406,-38.996138996138995,-41.77777777777778,-42.92035398230089,-43.75,-42.73504273504273,-45.13274336283185
2014,"Ballestero, El",-25.71428571428571,-27.748691099476442,-28.62129144851658,-28.31858407079646,-30.526315789473685,-26.642984014209592,-21.65137614678899,-21.59090909090909,-21.631878557874764
2015,Barrax,-3.233956543708944,-4.098360655737705,-4.508196721311475,-5.41795665634675,-7.648870636550307,-6.852138073158167,-7.478524507326932,-6.89828801611279,-5.763397371081901
2016,Bienservida,-30.252100840336134,-32.11920529801324,-32.74531422271224,-33.881578947368425,-35.3072625698324,-30.65268065268065,-31.257485029940117,-30.34398034398034,-29.770992366412212
2017,Bogarra,-34.59944751381215,-33.674214755295836,-35.18930957683742,-35.03086419753087,-36.40661938534279,-37.81376518218624,-36.577181208053695,-36.42611683848797,-33.27386262265834
2018,Bonete,-9.477911646586346,-11.048387096774194,-13.502454991816695,-13.804437140509448,-16.13691931540342,-14.439834024896264,-18.344155844155843,-21.09500805152979,-23.62204724409449
2019,"Bonillo, El",-12.541254125412541,-13.836858006042297,-13.45332519829164,-14.754601226993866,-17.057569296375267,-17.134146341463417,-16.367017978921265,-16.97463200751644,-17.328292375551353
2020,Carcelén,-19.230769230769234,-21.299093655589125,-23.49397590361446,-25.557206537890043,-25.898203592814372,-23.92638036809816,-24.175824175824175,-26.676829268292686,-25.19201228878648
2021,Casas de Juan Núñez,4.53857791225416,0.9382329945269743,0.6314127861089187,2.5098039215686274,5.741626794258373,8.359872611464967,5.361305361305361,3.4509202453987733,1.5671641791044775
2022,Casas de Lázaro,-11.428571428571429,-20.620842572062084,-21.64009111617312,-18.426966292134832,-19.25754060324826,-25.623582766439913,-26.54462242562929,-23.22274881516588,-27.166276346604217
2023,Casas de Ves,-30.76923076923077,-31.140350877192986,-35.31353135313531,-35.80246913580247,-35.65714285714286,-35.172413793103445,-31.668696711327648,-31.527093596059114,-33.57575757575758
2024,Casas-Ibáñez,15.268497896560257,12.321340561853129,10.37344398340249,9.217809867629361,8.864398658361285,7.227208313651394,6.064847212502915,5.772338951743246,3.9864099660249153
2025,Caudete,15.949800342270393,13.402061855670103,12.279717139970817,10.7615341856587,10.320873304664241,8.471474703982777,7.956966340008521,7.604199809099586,7.285669423217837
2026,Cenizate,7.6076993583868004,11.819887429643527,10.46728971962617,9.758364312267657,7.085201793721973,3.762029746281715,4.0457343887423045,-2.6405451448040886,-6.376109765940274
2027,Corral-Rubio,-25.571725571725572,-25.65217391304348,-31.392931392931395,-31.932773109243694,-31.497797356828194,-28.504672897196258,-38.90020366598778,-32.88888888888889,-33.03769401330377
2028,Cotillas,-40.0,-40.63926940639269,-40.74074074074074,-40.57971014492754,-38.860103626943,-26.373626373626376,-25.862068965517242,-22.485207100591715,-28.40909090909091
2029,Chinchilla de Monte-Aragón,32.223279416428795,32.068965517241374,29.59405020142547,31.23244929797192,30.99688473520249,35.62285357477365,40.839336047604135,38.96499238964992,37.06666666666666
2030,Elche de la Sierra,-6.2094763092269325,-7.025107785949785,-7.926829268292683,-8.029758850692662,-10.135307633392902,-7.921304685477608,-8.262328943971081,-7.8112915699922665,-7.271789582258896
2031,Férez,-13.39066339066339,-13.850063532401524,-16.064757160647574,-21.680876979293544,-22.727272727272727,-21.890547263681594,-24.38423645320197,-23.543990086741015,-23.89937106918239
2032,Fuensanta,-18.453865336658353,-17.84776902887139,-21.220159151193634,-21.428571428571427,-22.400000000000002,-25.72944297082228,-21.508379888268156,-13.988095238095239,-26.03092783505155
2033,Fuente-Álamo,5.798285014291547,3.43277482631794,0.24164317358034634,0.3629032258064516,-1.1980830670926517,-7.275483137552103,-7.58542996620353,-10.195788695973402,-11.139705882352942
2034,Fuentealbilla,3.203040173724213,2.1052631578947367,0.7210205213533,-0.9397457158651189,0.2738225629791895,-0.5417118093174431,-3.1897926634768736,-4.595300261096606,-7.411219763252702
2035,"Gineta, La",21.55544887181949,18.983050847457626,18.6046511627907,22.956436612824277,24.171539961013643,23.262548262548265,23.402210475732822,23.509933774834437,23.073330219523587
2036,Golosalvo,-18.571428571428573,-7.563025210084033,-3.508771929824561,-7.142857142857142,-9.25925925925926,-7.476635514018691,-9.25925925925926,-17.857142857142858,-22.727272727272727
2037,Hellín,17.566580838553474,16.19062283470629,15.504674680404504,14.013769233663142,9.384620956934334,8.192582583650394,5.545171339563863,4.139507900214995,3.2331557610480113
2038,"Herrera, La",-17.77251184834123,-13.670886075949367,-13.184079601990051,-20.68126520681265,-16.363636363636363,-20.256410256410255,-19.148936170212767,-13.521126760563378,-14.887640449438203
2039,Higueruela,-3.7750385208012327,-8.91089108910891,-10.708898944193061,-12.206216830932524,-13.884673748103188,-13.790504898266768,-14.901664145234495,-14.275037369207771,-15.407407407407408
2040,Hoya-Gonzalo,-8.311688311688311,-14.266666666666666,-18.503937007874015,-18.20480404551201,-19.02313624678663,-22.135416666666664,-29.255989911727614,-29.506314580941446,-28.811524609843936
2041,Jorquera,-32.659932659932664,-35.604770017035776,-37.93103448275862,-38.47487001733102,-38.04347826086957,-31.379962192816635,-36.13138686131387,-33.46153846153846,-29.9412915851272
2042,Letur,-28.78787878787879,-31.65104542177361,-32.262773722627735,-30.220197418375093,-29.81904012588513,-29.26070038910506,-28.718354430379744,-24.410089503661514,-23.738626964433415
2043,Lezuza,-19.44595328625747,-21.729490022172946,-22.03011712214166,-22.92849035187287,-23.139065204847086,-23.67205542725173,-24.109748978400468,-24.237089201877936,-23.594847775175644
2044,Liétor,-24.857792946530147,-26.409495548961427,-28.400954653937948,-28.134556574923547,-29.404542664211174,-30.03115264797508,-31.585518102372035,-31.51553582752061,-30.839297332465843
2045,Madrigueras,4.675382229115888,3.1978680879413726,2.8439153439153437,2.920353982300885,2.5902147442993138,2.6919682259488082,1.9986821875686362,2.0519537218947828,0.23671185711211534
2046,Mahora,1.789549033643522,0.5173688100517368,-0.5124450951683748,2.596439169139466,0.29455081001472755,1.545253863134658,3.2490974729241873,9.551800146950772,6.236403190717912
2047,Masegoso,-32.77777777777778,-31.547619047619047,-31.92771084337349,-31.25,-31.125827814569533,-28.08219178082192,-20.27972027972028,3.731343283582089,-2.5210084033613445
2048,Minaya,-11.738148984198645,-13.837535014005603,-14.086081609837898,-14.909297052154194,-15.954415954415953,-14.81906950028719,-15.52431165787932,-15.786384976525822,-20.333141872487076
2049,Molinicos,-36.495844875346265,-38.22476735862563,-38.82010196649672,-36.03603603603604,-36.878881987577635,-32.711038961038966,-30.481727574750835,-29.752770673486783,-32.560137457044675
2050,Montalvos,-29.411764705882355,-29.655172413793103,-35.57046979865772,-32.16783216783217,-37.5886524822695,-41.49659863945578,-42.857142857142854,-39.455782312925166,-44.52054794520548
2051,Montealegre del Castillo,-1.4398513701811426,-2.7423167848699763,-4.757462686567164,-5.046296296296297,-8.761734465802414,-10.692375109553023,-10.413943355119827,-11.650064963187527,-11.043212570929725
2052,Motilleja,2.5878003696857674,7.647058823529412,7.240704500978473,12.401574803149607,13.779527559055119,18.395303326810176,27.906976744186046,23.551401869158877,24.62686567164179
2053,Munera,-12.595969289827256,-12.214303268616368,-13.558070866141733,-14.785413048871249,-14.892032762472077,-15.08780608459065,-14.76961394769614,-14.711033274956216,-14.569703069954706
2054,Navas de Jorquera,-2.9629629629629632,-2.2429906542056073,-4.074074074074074,-5.137614678899083,-3.5185185185185186,-1.651376146788991,-0.7518796992481203,-0.7633587786259541,0.0
2055,Nerpio,-29.356846473029048,-28.738839285714285,-31.540616246498598,-32.444696539988655,-31.828703703703702,-29.25531914893617,-29.256594724220626,-29.404690318701142,-29.835265405735207
2056,Ontur,-13.28473066018631,-14.662273476112025,-16.577540106951872,-17.75662251655629,-19.837728194726168,-19.184849732400163,-19.248434237995824,-20.885028949545077,-21.933085501858738
2057,Ossa de Montiel,-12.726008344923507,-13.584229390681005,-15.729129344321032,-16.834895457822636,-17.894736842105264,-18.7749184487133,-19.920462762111352,-20.966010733452595,-21.861777150916783
2058,Paterna del Madera,-39.325842696629216,-38.42195540308747,-35.483870967741936,-35.31598513011153,-38.961038961038966,-38.82575757575758,-35.490196078431374,-28.367346938775512,-29.958677685950413
2059,Peñascosa,-21.460176991150444,-21.5311004784689,-19.854721549636803,-16.708229426433917,-17.3697270471464,-23.990498812351543,-19.851116625310176,-16.071428571428573,-12.299465240641712
2060,Peñas de San Pedro,11.622464898595943,15.434083601286176,16.013071895424837,13.739837398373982,15.111478117258464,18.68686868686869,21.23519458544839,18.122448979591837,19.967266775777414
2061,Pétrola,-24.719101123595504,-22.43797195253506,-23.934426229508198,-26.147278548559232,-25.7360959651036,-22.91904218928164,-23.52941176470588,-23.542857142857144,-24.25968109339408
2062,Povedilla,-36.77852348993289,-37.309292649098474,-37.96940194714882,-40.19471488178025,-41.977077363896846,-40.327380952380956,-40.49079754601227,-39.06976744186046,-39.318885448916404
2063,Pozohondo,-10.151753008895865,-10.745140388768897,-11.478072550081214,-14.78494623655914,-14.308768154922,-14.053174172544763,-15.005417118093176,-15.568862275449103,-15.59782608695652
2064,Pozo-Lorente,-23.14814814814815,-23.191094619666046,-26.958105646630237,-21.946564885496183,-18.072289156626507,-18.59504132231405,-30.05366726296959,-32.99145299145299,-23.107569721115535
2065,Pozuelo,-20.760233918128655,-23.738872403560833,-31.512605042016805,-32.06214689265537,-30.72378138847858,-30.80357142857143,-30.257186081694403,-29.64071856287425,-30.402384500745157
2066,"Recueja, La",-23.822714681440445,-25.71428571428571,-26.589595375722542,-28.823529411764703,-31.25,-31.818181818181817,-31.57894736842105,-31.57894736842105,-31.15264797507788
2067,Riópar,0.8356545961002786,-2.0422535211267605,-7.875084860828243,-11.846459298477829,-11.133200795228628,-11.481975967957277,-11.36516476126429,-11.304347826086957,-8.519269776876268
2068,Robledo,-11.76470588235294,-15.081206496519723,-15.58139534883721,-11.138014527845035,-11.737089201877934,-11.136363636363637,-10.256410256410255,-7.0754716981132075,-14.37908496732026
2069,"Roda, La",17.34082673962878,14.871530589707724,13.854846994936523,13.368983957219251,12.571594286957152,9.172751116467003,8.13620821994278,6.817869415807561,4.8988643236341645
2070,Salobre,-13.975155279503104,-15.916398713826366,-18.932038834951456,-20.52980132450331,-19.931856899488924,-23.294509151414307,-27.0,-28.805237315875615,-28.13008130081301
2071,San Pedro,-1.4970059880239521,-11.085972850678733,-13.697604790419163,-7.5892857142857135,-12.481315396113603,-12.964366944655042,-12.221368178324365,-7.531055900621118,-7.0588235294117645
2072,Socovos,-13.010446343779677,-12.007874015748031,-12.039312039312039,-11.578426521523998,-11.233150274588118,-11.88318227593152,-11.297709923664122,-11.886304909560723,-14.152892561983471
2073,Tarazona de la Mancha,9.487951807228916,5.873544093178037,4.04191616766467,2.6506420810009876,0.1294707881534229,-1.9657577679137603,-3.269712140175219,-4.896188410288193,-6.9799270072992705
2074,Tobarra,8.564814814814815,4.2905178211163415,3.6015530860891687,2.6586506346025383,2.800373383117749,0.7070839334817337,0.3103180760279286,0.12797542871768622,0.9912314144109797
2075,Valdeganga,-1.533135509396637,-0.40691759918616477,-1.9182231196365473,3.1536113936927768,2.7892561983471076,0.5681818181818182,1.1597258829731154,3.5031847133757963,4.253056884635832
2076,Vianos,-24.346076458752517,-26.58486707566462,-29.563492063492063,-31.485148514851485,-33.66935483870967,-32.71604938271605,-32.68817204301075,-29.540481400437635,-27.601809954751133
2077,Villa de Ves,-13.23529411764706,-3.278688524590164,-17.391304347826086,-17.647058823529413,-7.575757575757576,-1.5873015873015872,-15.492957746478872,-17.56756756756757,-17.91044776119403
2078,Villalgordo del Júcar,-13.629518072289157,-15.349887133182843,-14.624808575803982,-15.521235521235521,-13.636363636363635,-15.215686274509805,-14.785373608903022,-12.980769230769232,-9.105560032232072
2079,Villamalea,19.048999710060887,19.225209598149753,18.296892980437285,14.566145092460884,14.005602240896359,9.57417954976946,5.8761249338274215,1.4459075651949393,0.5568210579600101
2080,Villapalacios,-30.837004405286343,-30.930232558139537,-30.213270142180093,-29.589371980676326,-25.352112676056336,-26.063829787234045,-25.503355704697988,-27.236842105263158,-24.156545209176787
2081,Villarrobledo,17.252424994360478,14.153665794931914,13.713564896157138,13.054408331836957,9.504708754795955,6.670652545268192,3.372933455179862,3.3479670126779633,2.1553641473573535
2082,Villatoya,-40.72164948453608,-44.559585492227974,-51.776649746192895,-42.93193717277487,-40.10989010989011,-41.935483870967744,-39.08045977011494,-39.037433155080215,-32.33532934131736
2083,Villavaliente,-22.475570032573287,-24.742268041237114,-21.52777777777778,-20.56737588652482,-19.708029197080293,-23.297491039426525,-29.61672473867596,-23.44322344322344,-29.47368421052631
2084,Villaverde de Guadalimar,-34.56140350877193,-38.12056737588653,-37.38489871086556,-35.984848484848484,-36.77042801556421,-33.66533864541832,-30.36876355748373,-28.009259259259263,-31.11111111111111
2085,Viveros,-49.57983193277311,-40.0709219858156,-39.17710196779964,-37.36059479553903,-36.73076923076923,-35.9375,-32.18623481781376,-36.49484536082474,-36.45833333333333
2086,Yeste,-42.78021539688871,-41.120893278934936,-39.82898289828983,-37.92056074766355,-37.11811402453692,-35.68028063142069,-34.01216609362602,-32.424325061358054,-30.24742841256603
2901,Pozo Cañada,,,,,4.767267267267267,5.547169811320755,3.8331454340473505,1.046728971962617,-0.9565857247976454
3001,"Atzúbia, l'",8.59106529209622,14.680483592400693,18.45878136200717,15.539305301645337,7.192982456140351,0.6611570247933884,4.940374787052811,-4.251968503937007,-2.7823240589198037
3002,Agost,17.17699775952203,16.902808849117573,16.28423390081421,16.19047619047619,15.629522431259044,14.519140989729227,11.166030105594249,12.176223156962585,10.997609215387959
3003,Agres,-12.5,-15.668202764976957,-15.10015408320493,-11.580594679186229,-10.759493670886076,-6.902086677367576,-5.305466237942122,-7.749627421758569,-6.584992343032159
3004,Aigües,72.24264705882352,63.620071684587806,61.6580310880829,65.7487091222031,66.55405405405406,68.10897435897436,70.32967032967034,55.49525101763908,48.4394506866417
3005,Albatera,39.954853273137694,39.06818448538904,39.03706269483893,39.3598910452843,37.37885462555066,35.78981095802627,33.499377334993774,30.906909309069093,27.246626471432673
3006,Alcalalí,55.70071258907363,55.99022004889975,37.93836344314559,30.275229357798167,27.1484375,23.589269195189637,17.304347826086957,14.884868421052634,3.9940828402366866
3007,Alcosser,77.04918032786885,76.92307692307693,86.1788617886179,78.29457364341084,63.76811594202898,57.7922077922078,54.87804878048781,46.32768361581921,44.6927374301676
3008,Alcoleja,-37.41496598639456,-33.691756272401435,-33.579335793357934,-32.68482490272373,-30.859375,-26.122448979591837,-19.672131147540984,-21.991701244813278,-18.421052631578945
3009,Alcoi/Alcoy,-2.2225505162423467,-2.265361465705404,-2.4786692241550368,-2.3649934627542493,-1.5492303609341826,-2.2111965599933847,-1.7922579785462058,-1.716447498843587,-0.9174311926605505
3010,Alfafara,3.8363171355498724,3.316326530612245,4.896907216494846,4.060913705583756,4.370179948586118,0.49261083743842365,1.4598540145985401,-1.643192488262911,-3.953488372093023
3011,"Alfàs del Pi, l'",72.94970909380729,39.9315329022442,51.61802510207168,44.86172996675861,33.79172229639519,29.32231196365472,27.864390002474636,39.997270742358076,19.69364127530725
3012,Algorfa,223.94736842105263,136.38698630136986,132.62295081967213,136.12228479485117,107.36562707365627,113.71932032724985,97.13804713804713,85.83844580777095,60.383108402263815
3013,Algueña,-0.8421052631578947,-3.9215686274509802,-8.087731322823851,-7.671043538355218,-8.803301237964236,-8.879781420765028,-6.763285024154589,-3.925619834710744,-10.592938041305796
3014,Alacant/Alicante,19.69247242121518,21.1267398837141,21.710004698420157,20.947610207811156,19.149281712169408,14.874212015843122,10.678269169791214,12.551799697096639,12.31761537979836
3015,Almoradí,48.0451072037985,50.61856433809911,50.97750992209319,50.669950025349465,51.53983565559128,49.3232872889633,43.592324208266234,41.579288025889966,35.75874780927057
3016,Almudaina,-8.799999999999999,-4.23728813559322,-6.306306306306306,-3.418803418803419,-2.6785714285714284,3.5398230088495577,3.7037037037037033,-0.9009009009009009,1.7241379310344827
3017,"Alqueria d'Asnar, l'",28.255528255528255,25.569620253164555,18.028846153846153,17.942583732057415,14.120370370370368,15.277777777777779,21.641791044776117,24.634146341463413,15.590200445434299
