Mun_Code,Mun,pop_1996_2005 (k=9),pop_1998_2007 (k=9),pop_1999_2008 (k=9),pop_2000_2009 (k=9),pop_2001_2010 (k=9),pop_2002_2011 (k=9),pop_2003_2012 (k=9),pop_2004_2013 (k=9),pop_2005_2014 (k=9),pop_2006_2015 (k=9),pop_2007_2016 (k=9),pop_2008_2017 (k=9),pop_2009_2018 (k=9),pop_2010_2019 (k=9),pop_2011_2020 (k=9),pop_2012_2021 (k=9),pop_2013_2022 (k=9),pop_2014_2023 (k=9),pop_2015_2024 (k=9)
8085,Font-rubí,16.526138279932546,16.73469387755102,19.85233798195242,23.583333333333336,17.373899119295437,12.509593246354566,10.79414032382421,5.597014925373134,-2.098408104196816,-3.2998565279770444,-4.685314685314685,-7.049965776865161,-8.698583951449763,-9.481582537517053,-3.547066848567531,0.20876826722338201,2.1908127208480566,7.612712490761271,7.270029673590504
8086,"Franqueses del Vallès, Les",40.57354301572617,46.333811401936174,45.036733299162826,43.577235772357724,39.97372691445793,37.64082173624917,34.71425536435097,29.28019520130134,26.151618847065016,22.943668205095783,18.940275650842267,15.34927553304276,11.936579841449603,10.919730595119796,8.939175092280532,6.981022972191557,6.542938030827304,7.052686489306208,6.525763653193459
8087,Gallifa,40.0,42.675159235668794,33.125,37.17948717948718,32.71604938271605,2.0,0.0,-4.30622009569378,-3.8095238095238098,-8.796296296296296,-16.517857142857142,-15.492957746478872,-21.02803738317757,-20.0,-18.137254901960784,-8.5,-7.000000000000001,-9.405940594059405,-12.690355329949238
8088,"Garriga, La",28.598701794578083,29.77399579101473,29.36845839985808,29.82592881267862,26.068769346607546,23.538474012811157,22.46319455437708,20.60667027779927,16.998218527315913,12.896284607660307,12.190650779101741,9.592046623243059,8.244946968180908,9.589222907956731,9.398792333945917,8.150206825232678,7.712049274990377,8.184240578606776,9.9428208386277
8089,Gavà,16.388047913650126,15.11091644552083,15.239455296577752,17.27180010198878,17.072616673818118,12.360915407414605,9.890317700453858,7.2498959345081175,4.786247455326849,4.20830432732254,3.5543220376919287,2.982960832042487,1.5458538070183068,0.836513377746157,1.744864864864865,0.9529340905179831,1.287276020441167,2.734965246297975,3.4522142010559205
8090,Gaià,-1.875,-3.6585365853658534,-1.8404907975460123,1.7857142857142856,6.626506024096386,14.666666666666666,7.741935483870968,3.2467532467532463,3.821656050955414,9.090909090909092,1.2658227848101267,1.25,-2.3391812865497075,-1.1299435028248588,6.395348837209303,13.17365269461078,12.578616352201259,8.588957055214724,5.952380952380952
8091,Gelida,44.76044068665129,45.758293838862556,54.59016393442623,56.2011943040882,55.82230199685887,51.32422041862452,44.086021505376344,32.94139604329974,27.32743362831858,21.368808567603747,17.671923264509836,10.574155430995305,8.381120423467136,8.466522678185745,8.256880733944955,8.744015770205577,9.700968692966446,10.550458715596331,11.650351578657107
8092,Gironella,-3.65296803652968,-3.1393721255748854,2.096478729900265,3.801109513047052,3.9384615384615387,3.755868544600939,3.158109209453953,1.1466011466011465,2.761178652379971,2.9043042206435437,-0.3096614368290669,-4.146730462519936,-4.315122723673793,-4.756266035129268,-2.695258705488884,-2.9034169464744224,0.0,-0.14036494886705433,2.6395939086294415
8093,Gisclareny,20.0,3.0303030303030303,13.333333333333334,30.76923076923077,32.0,3.3333333333333335,3.3333333333333335,-12.121212121212121,-30.555555555555557,-18.181818181818183,-14.705882352941178,-20.588235294117645,-23.52941176470588,-24.242424242424242,-16.129032258064516,-12.903225806451612,-3.4482758620689653,8.0,11.11111111111111
8094,"Granada, La",22.709776751347192,40.83018867924528,46.21155288822206,48.683220466516175,44.44444444444444,39.608117564730584,38.40432724814063,34.75409836065574,30.050188205771644,18.87115165336374,12.057877813504824,8.36326321190354,7.793522267206478,9.882832399388692,10.676691729323307,7.816316560820713,7.3965936739659375,6.994693680656054,8.537170263788969
