Mun_Code,Mun,pop_1996_2003 (k=7),pop_1998_2005 (k=7),pop_1999_2006 (k=7),pop_2000_2007 (k=7),pop_2001_2008 (k=7),pop_2002_2009 (k=7),pop_2003_2010 (k=7),pop_2004_2011 (k=7),pop_2005_2012 (k=7),pop_2006_2013 (k=7),pop_2007_2014 (k=7),pop_2008_2015 (k=7),pop_2009_2016 (k=7),pop_2010_2017 (k=7),pop_2011_2018 (k=7),pop_2012_2019 (k=7),pop_2013_2020 (k=7),pop_2014_2021 (k=7),pop_2015_2022 (k=7),pop_2016_2023 (k=7),pop_2017_2024 (k=7)
12015,Argelita,2.727272727272727,0.8547008547008548,-7.43801652892562,-21.323529411764707,-16.666666666666664,-5.128205128205128,-6.1946902654867255,-17.94871794871795,-15.254237288135593,-14.285714285714285,-14.953271028037381,-1.9047619047619049,-12.612612612612612,-11.320754716981133,17.708333333333336,18.0,31.25,61.53846153846154,48.54368932038835,60.824742268041234,55.319148936170215
12016,Artana,-3.1953902566788894,-3.5313001605136436,1.5864332603938731,5.271739130434783,8.283378746594005,11.242937853107344,6.6558441558441555,7.509454349000539,9.484193011647255,8.508346795907377,2.942694889003614,0.25163563160543534,0.5078720162519045,0.4058853373921867,-1.6080402010050252,-1.3677811550151975,-2.977667493796526,-1.2036108324974923,-0.6526104417670683,0.05053057099545225,-0.404244567963618
12017,Ayódar,-0.4524886877828055,2.242152466367713,-11.328125,-2.11864406779661,-2.0746887966804977,-3.3057851239669422,0.0,-5.777777777777778,-9.649122807017543,-13.215859030837004,-18.614718614718615,-25.847457627118644,-26.495726495726498,-25.0,-22.641509433962266,-22.815533980582526,-22.33502538071066,-15.957446808510639,-10.857142857142858,3.488372093023256,10.303030303030303
12018,Azuébar,-10.133333333333333,4.273504273504273,-1.440922190201729,2.3054755043227666,0.8823529411764706,-1.466275659824047,2.3738872403560833,8.045977011494253,-1.912568306010929,-1.7543859649122806,-9.014084507042254,-5.247813411078718,-4.166666666666666,-6.086956521739131,-13.829787234042554,-12.256267409470752,-7.738095238095238,-1.238390092879257,-2.1538461538461537,4.3478260869565215,8.641975308641975
12020,Barracas,8.771929824561402,17.46987951807229,20.0,16.9811320754717,9.146341463414634,6.976744186046512,2.1505376344086025,8.19672131147541,3.076923076923077,0.5208333333333333,4.301075268817205,1.1173184357541899,-2.717391304347826,-13.157894736842104,-14.646464646464647,-19.402985074626866,-12.953367875647666,-4.639175257731959,2.209944751381215,10.614525139664805,18.181818181818183
12021,Betxí,3.4632853898561695,4.459917199849454,5.169507398389212,6.123973114264376,8.901691135476678,8.73249815770081,8.615328333638193,6.54848046309696,4.755899837867051,3.561887800534283,1.5130190007037299,-1.6552901023890783,-2.0670958996950186,-3.1660491748063317,-3.0730050933786077,-2.9234737747205504,-3.3877901977644025,-2.859618717504333,-3.053964948811383,-3.4602076124567476,-2.7478260869565214
12022,Bejís,0.8152173913043478,14.088397790055248,9.921671018276761,11.74934725848564,18.635170603674542,13.262599469496022,14.824797843665769,11.023622047244094,0.48426150121065376,1.9002375296912115,-5.14018691588785,-11.725663716814159,-5.386416861826698,-11.267605633802818,-11.82033096926714,-8.433734939759036,-13.51981351981352,-3.9408866995073892,-1.5037593984962405,1.2376237623762376,5.82010582010582
12024,Benafer,-5.88235294117647,0.0,11.333333333333332,11.258278145695364,23.448275862068964,26.76056338028169,24.305555555555554,22.06896551724138,16.89189189189189,1.1976047904191618,1.7857142857142856,-5.027932960893855,-8.88888888888889,-11.1731843575419,-11.864406779661017,-12.138728323699421,-2.9585798816568047,1.1695906432748537,0.5882352941176471,0.0,6.918238993710692
12025,Benafigos,-18.907563025210084,-10.550458715596331,-9.090909090909092,-13.592233009708737,-15.346534653465346,-12.886597938144329,-18.134715025906736,-13.440860215053762,-15.384615384615385,-15.263157894736842,-12.359550561797752,-8.771929824561402,-5.325443786982249,-6.329113924050633,-7.453416149068323,-13.939393939393941,-14.285714285714285,-7.051282051282051,-12.82051282051282,-15.625,-14.864864864864865
12026,Benassal,-0.99644128113879,-5.367231638418079,-3.1654676258992804,-4.322766570605188,-3.9653929343907715,-5.166312809624912,-6.757728253055356,-6.715867158671587,-8.507462686567164,-11.218424962852898,-12.5,-13.663663663663664,-15.671641791044777,-14.726291441788744,-14.240506329113925,-12.887438825448614,-11.046025104602512,-9.208261617900172,-9.565217391304348,-9.20353982300885,-4.882459312839059
