Mun_Code,Mun,pop_1996_2007 (k=11),pop_1998_2009 (k=11),pop_1999_2010 (k=11),pop_2000_2011 (k=11),pop_2001_2012 (k=11),pop_2002_2013 (k=11),pop_2003_2014 (k=11),pop_2004_2015 (k=11),pop_2005_2016 (k=11),pop_2006_2017 (k=11),pop_2007_2018 (k=11),pop_2008_2019 (k=11),pop_2009_2020 (k=11),pop_2010_2021 (k=11),pop_2011_2022 (k=11),pop_2012_2023 (k=11),pop_2013_2024 (k=11)
1021,Elburgo/Burgelu,172.91666666666669,134.19913419913422,118.95910780669145,95.29780564263322,67.73333333333333,45.5188679245283,43.44827586206896,34.216335540838855,28.842105263157897,26.458333333333332,15.076335877862595,13.878326996197718,12.384473197781885,7.6400679117147705,0.9630818619582664,1.4308426073131957,4.051863857374392
1022,Elciego,8.686210640608035,15.071507150715071,16.132596685082873,12.972972972972974,11.266094420600858,10.0,11.770943796394485,13.498920086393088,6.801275239107333,10.515021459227468,2.3976023976023977,-1.951219512195122,-4.3021032504780115,-5.233111322549953,-7.081339712918661,-7.03953712632594,-8.61244019138756
1023,Elvillar/Bilar,2.2988505747126435,4.829545454545454,3.089887640449438,-0.5509641873278237,1.098901098901099,-2.7247956403269753,-6.4,-5.361930294906166,-3.0054644808743167,0.8571428571428572,-2.247191011235955,-6.722689075630252,-10.569105691056912,-10.899182561307901,-12.465373961218837,-14.945652173913043,-10.644257703081232
1027,Iruraiz-Gauna,18.38235294117647,18.225419664268586,22.83653846153846,23.897911832946637,21.02908277404922,13.129102844638949,11.572052401746726,9.46236559139785,7.531380753138076,11.814345991561181,7.039337474120083,6.378600823045268,7.910750507099391,3.522504892367906,0.5617977528089888,0.0,6.963249516441006
1028,Labastida/Bastida,36.32162661737523,26.932880203908244,23.09623430962343,18.26226870474658,18.274509803921568,14.596273291925465,14.36251920122888,10.269865067466268,4.960460100647016,1.394700139470014,-2.0338983050847457,-3.3932135728542914,1.5394912985274432,4.146838885112169,4.625850340136054,3.8461538461538463,6.029810298102981
1030,Lagrán,2.1052631578947367,-4.615384615384616,-9.644670050761421,-8.91089108910891,-9.547738693467336,-13.26530612244898,-15.706806282722512,-16.41025641025641,-12.5,-13.089005235602095,-18.556701030927837,-17.36842105263158,-12.903225806451612,-3.932584269662921,-4.891304347826087,-4.444444444444445,0.0
1031,Laguardia,4.286718200983837,7.16820440028389,7.310149041873669,9.490084985835693,9.322033898305085,5.597788527988943,3.7593984962406015,2.7027027027027026,-0.33715441672285906,-0.7407407407407408,1.4150943396226416,-0.796812749003984,-3.708609271523179,-3.1746031746031744,-4.07503234152652,-4.909560723514212,-3.2722513089005236
1032,Lanciego/Lantziego,5.6923076923076925,4.961240310077519,8.411214953271028,4.601226993865031,4.740061162079511,3.1626506024096384,5.092592592592593,5.598755832037325,3.1818181818181817,0.0,-2.911208151382824,1.171303074670571,4.726735598227474,-0.5747126436781609,6.158357771260997,3.3576642335766427,0.0
1033,Lapuebla de Labarca,2.4390243902439024,1.5046296296296295,-0.6880733944954129,0.23121387283236997,-1.6241299303944314,-5.587229190421892,-0.46242774566473993,1.4150943396226416,-0.234192037470726,2.019002375296912,-2.8344671201814062,-4.945054945054945,-1.3683010262257698,-0.9237875288683602,0.34602076124567477,2.0047169811320753,3.7439613526570046
1034,Leza,26.373626373626376,30.813953488372093,20.408163265306122,2.403846153846154,7.389162561576355,1.9138755980861244,-1.4285714285714286,-1.8181818181818181,-7.82608695652174,-8.558558558558559,-14.782608695652174,-10.176991150442479,-6.222222222222222,-7.203389830508475,1.8779342723004695,0.9174311926605505,-1.4084507042253522
1036,Laudio/Llodio,-7.6131170592075526,-7.007210317863309,-6.17359413202934,-3.977154724818276,-3.5004434242787834,-2.712078208766951,-2.3475173546711887,-2.2488114951124407,-2.2594321902001826,-1.8670851823790455,-1.0436484209381964,-0.9520682862770847,-1.0702195042044338,-2.231270358306189,-3.1794095382286147,-3.1408800951454214,-2.852512155591572
1037,Arraia-Maeztu,4.970760233918129,2.601156069364162,-0.5617977528089888,3.4383954154727796,3.3566433566433567,-0.2728512960436562,-3.2520325203252036,-3.260869565217391,-1.6348773841961852,-0.4120879120879121,-0.1392757660167131,2.6874115983026874,3.2394366197183095,12.994350282485875,11.357340720221606,9.878213802435724,12.448700410396716
1039,Moreda de Álava/Moreda Araba,-2.8268551236749118,-9.688581314878892,-14.726027397260275,-14.13793103448276,-13.986013986013987,-17.073170731707318,-15.714285714285714,-15.579710144927535,-18.21428571428571,-16.05839416058394,-16.727272727272727,-17.228464419475657,-19.157088122605366,-16.06425702811245,-13.253012048192772,-15.447154471544716,-9.663865546218489
1041,Navaridas,-3.9647577092511015,-3.686635944700461,-1.8604651162790697,1.9138755980861244,1.3824884792626728,1.3636363636363635,3.3816425120772946,11.057692307692307,7.6190476190476195,7.109004739336493,-4.128440366972478,-8.67579908675799,-7.177033492822966,-6.6350710900473935,-6.103286384976526,-10.454545454545453,-14.349775784753364
1042,Okondo,38.18181818181819,34.19753086419753,34.29602888086642,38.82211538461539,35.48009367681499,25.848849945235486,20.12448132780083,15.139442231075698,15.369458128078817,11.918604651162791,9.210526315789473,10.408921933085502,10.671573137074516,7.168458781362006,2.7705627705627704,3.543647363872083,3.91644908616188
1043,Oyón-Oion,34.43354148082069,40.249332146037396,41.99475065616798,41.06529209621993,37.25083056478405,31.79260450160772,28.627145085803434,23.9731142643764,17.651220374955784,13.96381017412086,11.745189117451892,9.190583682683005,8.253968253968253,5.29882932840419,3.7758830694275276,3.0257186081694405,4.086611771881672
1044,Peñacerrada-Urizaharra,0.796812749003984,19.34156378600823,14.728682170542637,14.342629482071715,12.903225806451612,7.171314741035857,1.509433962264151,2.6615969581749046,4.669260700389105,1.5384615384615385,1.5810276679841897,-3.6900369003690034,-9.655172413793103,1.0135135135135136,8.013937282229964,7.857142857142857,12.267657992565056
1046,Erriberagoitia/Ribera Alta,33.3984375,40.54054054054054,45.63106796116505,43.83057090239411,46.84014869888476,40.370370370370374,31.985940246045697,33.275862068965516,27.13310580204778,22.259136212624583,14.202049780380674,11.347517730496454,7.417582417582418,10.133333333333333,4.99359795134443,4.810126582278481,11.477572559366754
1047,Ribera Baja/Erriberabeitia,143.01075268817206,140.08016032064128,164.3002028397566,120.46979865771812,96.7503692762186,83.24175824175825,58.64485981308412,40.683229813664596,30.598455598455597,25.22768670309654,21.5929203539823,15.089514066496163,15.442404006677796,9.056024558710668,7.76255707762557,6.831831831831832,7.871064467766117
1049,Añana,-10.83743842364532,-4.864864864864865,-6.914893617021277,-11.578947368421053,-12.631578947368421,-19.3717277486911,-10.81081081081081,-15.135135135135137,-14.054054054054054,-14.285714285714285,-16.574585635359114,-11.363636363636363,-15.340909090909092,-11.428571428571429,-7.142857142857142,-6.024096385542169,-7.792207792207792
1051,Agurain/Salvatierra,16.095890410958905,23.864809081527348,23.747775235189422,21.674140508221225,24.949799196787147,23.48578491965389,22.45301681503462,21.728515625,21.053909664885868,19.16054066872184,13.864306784660767,9.37770095073466,4.936471568423245,3.3285391411547156,3.787878787878788,2.149457613499397,3.203203203203203
1052,Samaniego,2.622950819672131,4.590163934426229,7.516339869281046,7.6923076923076925,3.761755485893417,4.823151125401929,-8.517350157728707,-7.836990595611286,-2.258064516129032,4.870129870129871,1.9169329073482428,-3.951367781155015,-1.2539184952978055,-6.382978723404255,-7.440476190476191,-7.854984894259818,-11.042944785276074
1053,San Millán/Donemiliaga,7.670043415340087,1.5714285714285716,6.4610866372980915,5.2249637155297535,0.9831460674157303,6.752873563218391,5.985401459854015,2.26628895184136,-0.5547850208044383,-0.9776536312849162,-4.704301075268817,0.0,-0.7032348804500703,-1.2413793103448276,-0.9655172413793104,0.9735744089012517,-3.095558546433378
1054,Urkabustaiz,36.483253588516746,45.676004872107185,51.3095238095238,52.123995407577496,53.93386545039909,44.44444444444444,39.36750272628135,35.699373695198325,34.034034034034036,26.908396946564885,17.090271691498685,18.2916307161346,15.88628762541806,11.25098347757671,6.264150943396227,6.222222222222222,12.461538461538462
1055,Valdegovía/Gaubea,25.934314835787088,22.544642857142858,19.56756756756757,18.191603875134554,12.552742616033754,5.13595166163142,2.7722772277227725,-3.154875717017208,-5.14018691588785,-7.434944237918216,-10.881294964028777,-13.240418118466899,-10.200364298724955,-5.15370705244123,-0.09107468123861566,-0.09372071227741331,2.681992337164751
1056,Harana/Valle de Arana,-14.48087431693989,-14.804469273743019,-16.147308781869686,-17.52873563218391,-18.950437317784257,-22.8486646884273,-22.916666666666664,-26.443768996960486,-29.88165680473373,-29.48328267477204,-26.837060702875398,-28.938906752411576,-28.524590163934427,-23.64864864864865,-21.254355400696863,-21.223021582733814,-17.692307692307693
1057,Villabuena de Álava/Eskuernaga,-8.985507246376812,-6.1946902654867255,-5.952380952380952,-2.9850746268656714,-4.2042042042042045,-9.090909090909092,-7.142857142857142,-4.672897196261682,-9.316770186335404,-7.6923076923076925,-4.777070063694268,-6.624605678233439,-13.836477987421384,-9.177215189873419,-10.461538461538462,-10.658307210031348,-6.451612903225806
1058,Legutio,21.052631578947366,24.093655589123866,23.330832708177045,23.311546840958606,25.588025659301493,23.342736248236953,18.0998613037448,17.614804660726524,16.544362908605738,18.65524060646012,17.76937618147448,17.51870324189526,16.920267802799756,21.228710462287104,18.78680800942285,16.23155505107832,19.268153230417383
1059,Vitoria-Gasteiz,7.118384570142927,8.836773243059758,9.713383129023642,10.215405000046008,10.653625823427836,9.091155601753515,8.431986455071957,9.037022467389653,8.01094971080401,8.528439850945652,8.58099039584459,8.300606081461822,7.780243655080815,6.231348138696395,5.889915762934021,5.6406699611515005,6.869495331129394
1060,Yécora/Iekora,15.354330708661418,21.03174603174603,11.284046692607005,8.30188679245283,5.555555555555555,1.1450381679389312,1.1764705882352942,0.0,-3.584229390681003,-5.594405594405594,-8.19112627986348,-10.367892976588628,-11.475409836065573,-6.993006993006993,-13.937282229965156,-12.631578947368421,0.0
1061,Zalduondo,36.029411764705884,40.15151515151515,36.87943262411347,42.7536231884058,33.093525179856115,30.985915492957744,26.71232876712329,20.98765432098765,11.242603550295858,7.954545454545454,0.5405405405405406,-0.5434782608695652,0.0,-0.5181347150259068,-1.015228426395939,5.9459459459459465,4.301075268817205
1062,Zambrana,0.8403361344537815,3.0054644808743167,3.5135135135135136,10.714285714285714,11.688311688311687,12.533333333333333,18.46590909090909,12.465373961218837,8.446866485013624,5.801104972375691,11.11111111111111,14.52513966480447,10.344827586206897,12.793733681462141,5.459057071960298,-1.8604651162790697,4.739336492890995
1063,Zuia,63.47346657477602,51.457541191381495,46.6707391569945,40.52173913043478,33.42450765864333,24.079754601226995,15.681601525262154,7.390716538981524,2.3529411764705883,-0.55817947617003,-2.4873524451939293,-3.2366540563261874,-3.765690376569038,-3.4568929612661394,-3.8778877887788776,-3.936039360393604,-2.266172229089411
1901,Iruña Oka/Iruña de Oca,60.08663366336634,71.53891859774212,77.59856630824373,62.69884805266045,62.11081794195251,56.092648539778445,54.93519441674975,51.5527950310559,45.204262877442275,33.93516618793599,28.836490143022807,22.565576715774345,20.817457568410113,16.649848637739655,19.723533378287257,17.08984375,16.93548387096774
1902,Lantarón,16.28468033775633,8.990011098779133,3.571428571428571,-3.630705394190872,-7.285429141716566,-3.798767967145791,0.2152852529601722,-4.491978609625669,-8.074534161490684,-6.0606060606060606,-9.54356846473029,-6.7164179104477615,-10.692464358452138,-4.38871473354232,0.2152852529601722,0.9687836383207751,-1.1739594450373532
2001,Abengibre,-5.299313052011776,-7.646474677259185,-6.425702811244979,-7.581967213114754,-10.030395136778116,-15.74074074074074,-19.186652763295097,-19.959058341862846,-22.10849539406346,-22.083333333333332,-21.554404145077722,-15.957446808510639,-18.172043010752688,-19.742489270386265,-18.070953436807095,-14.414414414414415,-7.326007326007327
2002,Alatoz,-14.348462664714495,-12.444444444444445,-12.426900584795321,-8.623298033282904,-7.561728395061729,-9.636650868878357,-7.199999999999999,1.1608623548922055,-3.482587064676617,-6.25,-9.572649572649574,-12.033898305084746,-14.382402707275805,-17.195325542570952,-17.880794701986755,-18.030050083472453,-13.111888111888112
2003,Albacete,14.584246065688914,16.680187550703316,15.555118724030178,14.514221571889596,15.360484793354157,13.498077618218266,11.180080184605073,10.005368578477112,8.091876778796122,7.001510761076851,5.024549222860819,3.8464073237512655,2.722194725305805,1.3180818301803783,0.5642102806464788,0.42557632543253393,0.8361659129206164
2004,Albatana,-8.158765159867695,-7.322654462242563,-6.666666666666667,-8.944954128440367,-10.628571428571428,-9.89522700814901,-12.206572769953052,-12.88056206088993,-16.588785046728972,-17.785630153121318,-16.80672268907563,-15.299877600979192,-16.17283950617284,-16.133004926108374,-15.617128463476071,-16.240409207161125,-14.34108527131783
2005,Alborea,2.756892230576441,7.5401730531520395,8.61008610086101,4.176904176904177,5.074257425742575,2.9962546816479403,-1.7676767676767675,-4.918032786885246,-14.147521160822249,-12.547051442910917,-20.73170731707317,-25.05694760820046,-23.678160919540232,-24.122310305775766,-21.816037735849054,-21.554770318021202,-18.06060606060606
2006,Alcadozo,-5.933250927070458,-6.675224646983311,-4.903225806451613,-5.412371134020619,-6.22568093385214,-6.10079575596817,-8.921438082556591,-9.455958549222798,-11.11111111111111,-12.433862433862434,-13.92904073587385,-11.141304347826086,-11.004126547455295,-14.246947082767978,-13.623978201634879,-10.37344398340249,-9.463276836158192
2007,Alcalá del Júcar,-11.324376199616124,-9.986772486772487,-9.442622950819672,-10.41804910418049,-9.054054054054054,-8.876560332871012,-8.409250175192712,-11.347517730496454,-13.319088319088317,-13.275613275613276,-13.492063492063492,-14.970930232558139,-12.270389419544452,-16.509775524981897,-14.962962962962964,-16.12184249628529,-14.992389649923895
2008,Alcaraz,-4.002223457476376,-3.815028901734104,-6.225014277555682,-7.479861910241657,-8.218390804597702,-10.55363321799308,-9.66411314083677,-11.873198847262248,-17.157417893544736,-17.88617886178862,-18.645049218297626,-20.43580683156655,-20.432692307692307,-20.219244823386116,-18.718905472636816,-18.346900438321853,-15.925209542230819
2009,Almansa,7.508401752669418,8.745456082509088,8.64814501101135,6.96950578338591,6.694138424018164,4.415530772408096,2.3309070090782695,0.5994572481671999,-0.6967245935773204,-2.0299102691924227,-2.9083570750237415,-4.5797350631081235,-4.72655187157461,-4.934902939112809,-4.749921358917899,-4.303617876566564,-3.947940978677954
2010,Alpera,1.2324691882702932,3.657487091222031,3.4275921165381322,3.7888463175819496,2.415254237288136,1.433389544688027,0.8985879332477535,-0.3854389721627409,-4.185851820845542,-4.264214046822742,-4.492023509655752,-4.991610738255034,-6.143628061436281,-5.343827671913836,-7.916324856439704,-6.164666942490691,-6.068162926018288
2011,Ayna,-18.047882136279927,-17.547357926221334,-19.761668321747766,-17.755102040816325,-15.17094017094017,-17.016574585635357,-23.915343915343914,-23.966065747614,-24.424972617743702,-23.3751425313569,-28.314606741573034,-28.621089223638467,-28.536880290205563,-27.970297029702973,-27.791563275434246,-24.307304785894207,-19.04127829560586
2012,Balazote,8.579210167952791,10.3463787674314,8.606921029281278,8.271007479102508,4.48334756618275,-0.45605306799336653,-2.7364185110663986,-7.50680669000389,-8.928571428571429,-2.3275145469659186,-1.3377926421404682,-4.73469387755102,-5.136567468406033,-3.4722222222222223,-2.9662738724095896,-1.593788312219044,-0.9162848812994586
2013,Balsa de Ves,-17.77777777777778,-13.409961685823754,-26.148409893992934,-17.760617760617762,-15.11111111111111,-20.79646017699115,-21.428571428571427,-26.495726495726498,-31.41592920353982,-40.08810572687225,-32.432432432432435,-28.82882882882883,-42.0353982300885,-38.27751196172249,-40.845070422535215,-29.84293193717277,-30.726256983240223
2014,"Ballestero, El",-16.134453781512605,-16.05584642233857,-16.404886561954623,-16.283185840707965,-18.421052631578945,-17.939609236234457,-15.77981651376147,-16.28787878787879,-18.975332068311197,-18.34319526627219,-18.03607214428858,-17.008196721311474,-17.671517671517673,-13.778705636743215,-9.725158562367865,-10.967741935483872,-10.606060606060606
