Mun_Code,Mun,pop_1996_2004 (k=8),pop_1998_2006 (k=8),pop_1999_2007 (k=8),pop_2000_2008 (k=8),pop_2001_2009 (k=8),pop_2002_2010 (k=8),pop_2003_2011 (k=8),pop_2004_2012 (k=8),pop_2005_2013 (k=8),pop_2006_2014 (k=8),pop_2007_2015 (k=8),pop_2008_2016 (k=8),pop_2009_2017 (k=8),pop_2010_2018 (k=8),pop_2011_2019 (k=8),pop_2012_2020 (k=8),pop_2013_2021 (k=8),pop_2014_2022 (k=8),pop_2015_2023 (k=8),pop_2016_2024 (k=8)
50106,"Fayos, Los",-12.935323383084576,-11.34020618556701,-10.471204188481675,-12.041884816753926,-13.186813186813188,-12.068965517241379,-14.52513966480447,-13.142857142857142,-13.218390804597702,-11.046511627906977,-11.695906432748536,-12.5,-13.924050632911392,-7.8431372549019605,-9.15032679738562,-13.815789473684212,-11.258278145695364,-14.37908496732026,-15.2317880794702,-9.523809523809524
50107,Figueruelas,16.335078534031414,13.34002006018054,15.18375241779497,25.32146389713155,31.93359375,28.076923076923077,20.313942751615883,18.991899189918993,16.41659311562224,11.76991150442478,3.190596137699412,-3.867403314917127,-8.956328645447817,-6.906906906906906,-3.376822716807368,-4.53857791225416,-6.0652009097801365,-2.929532858273951,1.7087062652563059,4.269293924466338
50108,Fombuena,-33.33333333333333,142.85714285714286,160.0,184.21052631578948,183.33333333333331,188.88888888888889,233.33333333333334,271.42857142857144,4.0,5.88235294117647,-1.9230769230769231,0.0,1.9607843137254901,3.8461538461538463,12.0,15.384615384615385,13.461538461538462,9.25925925925926,11.76470588235294,1.8518518518518516
50109,"Frago, El",12.264150943396226,28.28282828282828,19.791666666666664,-3.278688524590164,-17.26618705035971,-20.8955223880597,-13.709677419354838,-8.403361344537815,-16.0,-18.11023622047244,-9.565217391304348,-14.40677966101695,-6.956521739130435,-6.60377358490566,-7.476635514018691,-11.009174311926607,9.523809523809524,12.5,21.153846153846153,32.67326732673268
50110,"Frasno, El",-7.504363001745201,-10.99099099099099,-14.20863309352518,-14.43850267379679,-13.06715063520871,-13.768115942028986,-10.841121495327103,-14.716981132075471,-12.673267326732674,-11.133603238866396,-12.997903563941298,-16.875,-19.41544885177453,-19.327731092436977,-20.335429769392032,-16.150442477876105,-10.657596371882086,-13.66742596810934,-12.530120481927712,-9.523809523809524
50111,Fréscano,-11.494252873563218,-9.195402298850574,-10.227272727272728,-7.5396825396825395,-3.292181069958848,-3.0837004405286343,-2.690582959641256,-9.956709956709958,-15.352697095435685,-12.658227848101266,-13.502109704641349,-13.733905579399142,-13.617021276595745,-8.181818181818182,-5.990783410138248,-4.326923076923077,-1.9607843137254901,-1.4492753623188406,-2.4390243902439024,-3.482587064676617
50113,Fuendejalón,-17.326203208556148,-6.277533039647578,-2.581369248035915,18.577981651376145,13.599062133645957,16.21951219512195,23.299748110831235,25.873221216041397,26.400000000000002,0.9400705052878966,-4.032258064516129,-23.984526112185687,-15.686274509803921,-16.789087093389295,-20.531154239019408,-19.424460431654676,-19.198312236286917,-11.175785797438882,-9.243697478991598,-2.926208651399491
50114,Fuendetodos,14.285714285714285,15.172413793103448,2.2857142857142856,-12.562814070351758,-9.62566844919786,-3.3333333333333335,1.1235955056179776,-2.272727272727273,-2.312138728323699,-8.383233532934131,-19.553072625698324,-27.586206896551722,-25.443786982248522,-30.45977011494253,-19.444444444444446,-15.69767441860465,-15.976331360946746,-5.88235294117647,4.166666666666666,15.079365079365079
50115,Fuentes de Ebro,8.557002391708743,6.125696101829754,7.82472613458529,14.760914760914762,16.82765632943569,15.627347858752819,14.64508094645081,12.04406364749082,13.950073421439061,16.016991504247876,11.127237542331882,3.3967391304347823,-0.9138381201044387,-1.6027723630062811,-2.150771236150337,-0.61175442429539,-1.202749140893471,-0.6461339651087659,0.696560731388768,1.4235654840122645
50116,Fuentes de Jiloca,-17.20430107526882,-20.0,-22.404371584699454,-16.71388101983003,-18.023255813953487,-16.16766467065868,-11.987381703470032,-9.090909090909092,-13.0,-17.905405405405407,-22.887323943661972,-8.503401360544217,-13.120567375886525,-18.21428571428571,-17.20430107526882,-18.21428571428571,-19.157088122605366,-14.40329218106996,0.0,-22.304832713754646
