Mun_Code,Mun,pop_1996_2006 (k=10),pop_1998_2008 (k=10),pop_1999_2009 (k=10),pop_2000_2010 (k=10),pop_2001_2011 (k=10),pop_2002_2012 (k=10),pop_2003_2013 (k=10),pop_2004_2014 (k=10),pop_2005_2015 (k=10),pop_2006_2016 (k=10),pop_2007_2017 (k=10),pop_2008_2018 (k=10),pop_2009_2019 (k=10),pop_2010_2020 (k=10),pop_2011_2021 (k=10),pop_2012_2022 (k=10),pop_2013_2023 (k=10),pop_2014_2024 (k=10)
47156,San Vicente del Palacio,-18.421052631578945,-12.549019607843137,-12.698412698412698,-12.295081967213115,-16.872427983539097,-18.565400843881857,-14.782608695652174,-19.82758620689655,-20.179372197309416,-18.89400921658986,-18.807339449541285,-24.663677130044842,-26.81818181818182,-24.299065420560748,-20.792079207920793,-18.134715025906736,-16.3265306122449,-13.978494623655912
47157,Sardón de Duero,1.7001545595054095,10.29641185647426,9.204368174726989,11.128775834658187,6.2208398133748055,1.5128593040847202,-1.199400299850075,-2.844311377245509,-3.793626707132018,-7.29483282674772,-15.078236130867708,-17.53889674681754,-17.142857142857142,-17.167381974248926,-11.859443631039532,-11.177347242921014,-7.7389984825493165,-6.471494607087827
47158,"Seca, La",0.0,3.6585365853658534,2.908067542213884,4.095238095238096,7.0476190476190474,4.966571155682904,7.357212003872217,6.521739130434782,4.730368968779565,3.6585365853658534,1.2059369202226344,-0.9954751131221719,-1.8231540565177755,-3.110704483074108,-5.160142348754448,-3.002729754322111,-6.402164111812443,-10.115350488021296
47159,Serrada,7.9178885630498534,11.587147030185005,12.343297974927676,11.803588290840414,11.842105263157894,13.160333642261355,12.301957129543336,7.05244122965642,3.9893617021276597,3.170289855072464,0.625,-0.9598603839441536,-2.4892703862660945,-6.841216216216216,-6.638655462184874,-7.944307944307945,-6.390041493775933,-6.33445945945946
47160,Siete Iglesias de Trabancos,-15.142428785607196,-12.480499219968799,-11.216429699842022,-9.328968903436989,-8.717105263157894,-7.4450084602368864,-12.521739130434783,-11.58645276292335,-14.535901926444833,-16.25441696113074,-18.27956989247312,-23.1729055258467,-23.843416370106763,-22.20216606498195,-23.063063063063062,-21.023765996343695,-13.717693836978132,-15.524193548387096
47161,Simancas,64.6896551724138,66.3265306122449,65.92592592592592,53.229076165653055,45.649809679173465,33.699176852082815,28.591817316841105,20.80217539089055,14.01039411000433,10.008375209380233,6.997742663656885,3.7403522659806057,2.406832298136646,-0.45360045360045353,-0.7840209072241927,1.1753731343283582,1.609322974472808,3.8829487900956665
47162,Tamariz de Campos,-8.695652173913043,-6.481481481481481,-7.6190476190476195,-3.0927835051546393,-25.925925925925924,-31.19266055045872,-32.71028037383177,-31.0,-38.83495145631068,-41.904761904761905,-46.22641509433962,-45.54455445544555,-17.525773195876287,-22.340425531914892,-15.0,17.333333333333336,19.444444444444446,21.73913043478261
47163,Tiedra,-11.188811188811188,-11.98044009779951,-16.467780429594274,-14.004914004914005,-15.853658536585366,-18.610421836228287,-21.03960396039604,-22.081218274111674,-18.829516539440203,-18.37270341207349,-20.37533512064343,-18.333333333333332,-17.71428571428571,-18.0,-17.391304347826086,-11.890243902439025,-11.285266457680251,-8.143322475570033
47164,Tordehumos,-13.88888888888889,-15.114235500878733,-16.520210896309315,-17.025089605734767,-12.52336448598131,-11.363636363636363,-15.296367112810708,-14.117647058823529,-11.928429423459244,-11.491935483870968,-10.547667342799189,-10.351966873706004,-12.210526315789473,-11.23110151187905,-13.247863247863249,-19.871794871794872,-12.415349887133182,-14.383561643835616
47165,Tordesillas,9.31286181726655,6.413301662707839,13.309172706823293,14.220183486238533,12.539877300613497,13.871327631089624,9.950920245398773,9.18715015818934,3.3900266111303945,2.521298641492056,1.7225539733578317,3.6771616541353387,-3.496194992831146,-5.079778573754477,-4.470126471870912,-5.682560418027434,-3.12465126659971,-3.733422489691296
47166,Torrecilla de la Abadesa,-10.416666666666668,-16.966580976863753,-13.802083333333334,-14.441416893732969,-8.882521489971348,-11.830985915492958,-7.807807807807808,-6.441717791411043,-11.641791044776118,-15.406976744186046,-14.634146341463413,-14.860681114551083,-17.522658610271904,-12.101910828025478,-15.09433962264151,-16.61341853035144,-17.58957654723127,-18.0327868852459
47167,Torrecilla de la Orden,-20.506329113924053,-22.07792207792208,-22.193211488250654,-17.46031746031746,-15.921787709497206,-17.897727272727273,-17.75147928994083,-18.373493975903614,-18.38006230529595,-17.197452229299362,-15.259740259740258,-17.666666666666668,-15.100671140939598,-20.51282051282051,-20.26578073089701,-20.415224913494807,-17.62589928057554,-16.236162361623617
47168,Torrecilla de la Torre,-23.076923076923077,-7.6923076923076925,-5.263157894736842,11.11111111111111,11.428571428571429,0.0,-12.121212121212121,3.225806451612903,0.0,0.0,0.0,-8.333333333333332,-2.7777777777777777,-10.0,-7.6923076923076925,-5.555555555555555,-17.24137931034483,-12.5
47169,Torre de Esgueva,-23.931623931623932,-26.548672566371685,-27.027027027027028,-21.0,-27.27272727272727,-23.762376237623762,-21.21212121212121,-25.510204081632654,-20.652173913043477,-19.101123595505616,-17.24137931034483,-14.457831325301203,-19.753086419753085,-17.72151898734177,-8.333333333333332,-22.07792207792208,-20.51282051282051,-15.068493150684931
47170,Torre de Peñafiel,-12.0,0.0,-6.122448979591836,-11.320754716981133,-12.962962962962962,-4.166666666666666,-10.0,-17.307692307692307,-10.638297872340425,-6.8181818181818175,-8.88888888888889,-6.666666666666667,4.3478260869565215,2.127659574468085,-4.25531914893617,4.3478260869565215,17.77777777777778,32.55813953488372
47171,Torrelobatón,-9.693877551020408,-10.824742268041238,-13.20754716981132,-14.583333333333334,-13.989637305699482,-13.111888111888112,-12.028725314183124,-17.33102253032929,-17.391304347826086,-17.890772128060263,-18.147448015122876,-18.11175337186898,-19.367588932806324,-18.69918699186992,-21.686746987951807,-21.32796780684105,-21.224489795918366,-19.07756813417191
