Mun_Code,Mun,pop_1996_2011 (k=15),pop_1998_2013 (k=15),pop_1999_2014 (k=15),pop_2000_2015 (k=15),pop_2001_2016 (k=15),pop_2002_2017 (k=15),pop_2003_2018 (k=15),pop_2004_2019 (k=15),pop_2005_2020 (k=15),pop_2006_2021 (k=15),pop_2007_2022 (k=15),pop_2008_2023 (k=15),pop_2009_2024 (k=15)
16249,Villamayor de Santiago,7.888220728687655,10.087719298245613,4.446894524072032,-3.6450662739322537,-3.0973451327433628,-5.376737381126555,-6.937269372693727,-9.485589201021526,-9.381739755571532,-14.612188365650969,-16.82051282051282,-19.966722129783694,-23.00194931773879
16250,Villanueva de Guadamejud,-16.923076923076923,-32.57575757575758,-36.92307692307693,-36.0,-39.516129032258064,-43.333333333333336,-38.59649122807017,-41.964285714285715,-37.61467889908257,-33.0,-42.34234234234234,-45.614035087719294,-53.91304347826087
16251,Villanueva de la Jara,-3.7171717171717176,-6.855983772819473,-7.224489795918368,-7.209021345147,-6.510094767202307,-3.872340425531915,0.7433318758198513,0.7616487455197133,4.582951420714941,6.941838649155723,8.904761904761905,12.962050271069492,15.270935960591133
16253,Villar de Cañas,-2.6200873362445414,7.158836689038031,7.936507936507936,0.2242152466367713,-2.293577981651376,-8.21917808219178,-11.058823529411764,-18.161925601750546,-22.520661157024794,-23.564356435643564,-19.95841995841996,-15.184381778741866,-16.7420814479638
16254,Villar de Domingo García,-22.789115646258505,-20.28985507246377,-18.014705882352942,-24.305555555555554,-17.26618705035971,-21.73913043478261,-15.498154981549817,-18.81918819188192,-20.59925093632959,-14.107883817427386,-7.5,-4.23728813559322,-8.51063829787234
16255,Villar de la Encina,-22.727272727272727,-31.12033195020747,-35.26970954356847,-30.801687763713083,-29.004329004329005,-22.831050228310502,-26.00896860986547,-30.0,-30.51643192488263,-23.4375,-17.857142857142858,-17.20430107526882,-16.75977653631285
16258,Villar del Humo,-38.84462151394422,-52.129817444219064,-46.94736842105263,-49.57081545064378,-41.711229946524064,-42.0,-52.39294710327456,-50.53763440860215,-42.81437125748503,-49.266862170087975,-49.702380952380956,-42.592592592592595,-40.939597315436245
16259,Villar del Infantado,-10.204081632653061,-17.543859649122805,-14.000000000000002,-4.545454545454546,-15.217391304347828,-6.666666666666667,4.444444444444445,-10.416666666666668,-2.2222222222222223,-13.461538461538462,-7.142857142857142,-36.17021276595745,-31.11111111111111
16263,Villar de Olalla,40.022805017103764,44.3800695249131,40.909090909090914,34.34782608695652,29.485834207764956,29.533678756476682,27.97558494404883,26.24254473161034,23.676612127045235,23.751178133836003,20.7479964381122,25.32981530343008,26.527196652719663
16264,Villarejo de Fuentes,-17.42243436754177,-32.02453987730061,-36.162361623616235,-39.678615574783684,-38.13775510204081,-37.16931216931217,-36.056338028169016,-40.990371389270976,-43.513513513513516,-44.07252440725244,-45.02103786816269,-41.85022026431718,-42.363112391930834
16265,Villarejo de la Peñuela,-27.77777777777778,-30.555555555555557,-21.875,-34.375,-42.42424242424242,-35.483870967741936,-22.22222222222222,-35.483870967741936,-26.666666666666668,-23.333333333333332,-20.689655172413794,-4.166666666666666,-25.0
16266,Villarejo-Periesteban,-21.699819168173597,-38.68613138686132,-34.386617100371744,-40.550458715596335,-30.056710775047257,-25.190839694656486,-23.762376237623762,-25.49019607843137,-24.356435643564357,-21.63265306122449,-18.683651804670912,-15.869565217391305,-16.22222222222222
16269,Villares del Saz,-16.31016042780749,-21.130551816958278,-21.262002743484228,-25.931232091690543,-27.521613832853024,-27.177177177177175,-28.197226502311246,-30.672926447574334,-33.97129186602871,-29.04761904761905,-29.305135951661633,-28.173374613003094,-22.04724409448819
16270,Villarrubio,7.659574468085106,-11.654135338345863,-17.669172932330827,-17.578125,-16.872427983539097,-21.91235059760956,-23.73540856031128,-23.62204724409449,-25.968992248062015,-19.02834008097166,-20.588235294117645,-7.174887892376682,-14.457831325301203
16271,Villarta,19.557195571955717,23.803526448362717,17.797695262483995,12.102689486552567,3.4981905910735827,1.7177914110429449,1.8610421836228286,-3.2926829268292686,-2.430555555555556,-11.11111111111111,-13.391877058177826,-8.125677139761647,-9.411764705882353
16272,Villas de la Ventosa,-23.809523809523807,-28.316326530612244,-30.82901554404145,-25.13368983957219,-31.967213114754102,-36.46408839779006,-35.635359116022094,-40.73033707865169,-40.66852367688023,-40.22346368715084,-38.23529411764706,-33.02752293577982,-26.333333333333332
16273,Villaverde y Pasaconsol,-14.705882352941178,-19.90740740740741,-20.45977011494253,-18.89400921658986,-18.372093023255815,-15.789473684210526,-18.203883495145632,-19.612590799031477,-17.794486215538846,-15.829145728643216,-12.435233160621761,-11.488250652741515,-15.526315789473685
16274,Víllora,-37.02290076335878,-36.507936507936506,-39.59183673469388,-40.7563025210084,-37.83783783783784,-36.224489795918366,-47.325102880658434,-49.77973568281938,-45.77114427860697,-31.428571428571427,-8.441558441558442,-38.35616438356164,-28.24858757062147
16275,Vindel,-30.76923076923077,-56.00000000000001,-54.166666666666664,-40.0,-38.88888888888889,-54.54545454545454,-44.44444444444444,-54.166666666666664,-50.0,-50.0,-45.45454545454545,-15.0,-15.789473684210526
16276,Yémeda,29.03225806451613,-3.4482758620689653,-10.0,-28.125,-26.666666666666668,-17.24137931034483,-12.0,-19.230769230769234,-37.93103448275862,-39.285714285714285,-37.03703703703704,-32.142857142857146,-36.666666666666664
16277,Zafra de Záncara,-36.17021276595745,-34.56221198156682,-34.418604651162795,-31.8407960199005,-31.088082901554404,-32.631578947368425,-29.943502824858758,-29.47976878612717,-32.098765432098766,-31.61290322580645,-35.483870967741936,-40.0,-40.0
16278,Zafrilla,-35.97122302158273,-43.884892086330936,-44.52554744525548,-43.18181818181818,-48.06201550387597,-44.166666666666664,-45.76271186440678,-52.84552845528455,-52.13675213675214,-49.557522123893804,-49.074074074074076,-47.0,-44.21052631578947
16279,Zarza de Tajo,21.223021582733814,12.686567164179104,10.44776119402985,9.62962962962963,-1.509433962264151,-2.3622047244094486,-8.4,-8.076923076923077,-1.8450184501845017,-10.333333333333334,-27.371273712737125,-32.592592592592595,-31.155778894472363
16280,Zarzuela,-22.333333333333332,-24.65753424657534,-27.609427609427613,-30.847457627118647,-27.142857142857142,-29.67032967032967,-32.20973782771536,-35.84905660377358,-36.70411985018727,-37.40157480314961,-37.142857142857146,-37.552742616033754,-30.638297872340424
16901,Campos del Paraíso,-19.932716568544993,-21.978984238178633,-23.278116826503922,-23.667570009033422,-25.963302752293576,-25.350795135640787,-24.951076320939332,-26.373626373626376,-29.121421520236918,-28.169014084507044,-24.891304347826086,-22.669735327963174,-29.718004338394792
16902,Valdetórtola,11.842105263157894,9.58904109589041,6.993006993006993,9.219858156028367,2.158273381294964,1.4492753623188406,-9.722222222222223,-8.904109589041095,-19.230769230769234,-23.92638036809816,-27.011494252873565,-29.714285714285715,-26.34730538922156
16903,"Valeras, Las",22.453222453222455,15.162200282087445,16.81096681096681,20.710059171597635,16.654438738077772,15.706806282722512,8.05416963649323,6.933523945675482,-3.861003861003861,-5.131494547787043,-8.261933904528764,-3.9927404718693285,-1.2626262626262625
16904,Fuentenava de Jábaga,110.95406360424028,112.63537906137185,67.05539358600583,45.64102564102564,47.63157894736842,38.94472361809046,16.926503340757236,9.850107066381156,3.1645569620253164,4.563492063492063,4.597701149425287,8.630393996247655,14.232209737827715
16905,Arcas,147.02970297029702,141.68067226890756,150.62893081761007,135.68281938325993,126.93370165745857,120.75718015665797,97.74346793349169,94.5578231292517,100.56497175141243,97.56613756613757,90.44890162368672,79.74248927038626,78.83096366508688
16906,"Valdecolmenas, Los",-20.437956204379564,-23.62204724409449,-26.77165354330709,-30.57851239669421,-33.87096774193548,-32.45614035087719,-35.3448275862069,-35.13513513513514,-38.73873873873874,-33.9622641509434,-30.8411214953271,-34.25925925925926,-30.392156862745097
16908,Pozorrubielos de la Mancha,-0.6688963210702341,-6.944444444444445,-24.350649350649352,-29.900332225913623,-28.169014084507044,-26.865671641791046,-28.24427480916031,-34.78260869565217,-39.35483870967742,-36.12040133779264,-45.42586750788644,-45.88607594936709,-54.57063711911358
16909,Sotorribas,-13.617886178861788,-13.256784968684759,-25.915996425379806,-21.449559255631733,-21.83794466403162,-21.695257315842582,-21.90082644628099,-21.794871794871796,-22.308546059933406,-23.31081081081081,-20.274914089347078,-19.862227324913892,-18.076477404403242
16910,Villar y Velasco,-24.113475177304963,-22.137404580152673,-19.2,-15.447154471544716,-25.806451612903224,-27.86885245901639,-29.310344827586203,-32.45614035087719,-32.432432432432435,-42.51968503937008,-33.05084745762712,-33.33333333333333,-34.48275862068966
17001,Agullana,35.54119547657512,37.138263665594856,32.371794871794876,26.412213740458014,26.276276276276278,23.660714285714285,16.32088520055325,11.394101876675604,13.70223978919631,17.063492063492063,19.9203187250996,14.516129032258066,11.945812807881774
17002,Aiguaviva,74.53703703703704,74.06593406593407,66.2420382165605,50.48543689320388,42.08566108007449,36.42732049036778,30.664395229982965,27.48735244519393,27.287853577371045,32.82828282828283,27.035830618892508,13.569321533923304,12.324929971988796
17003,Albanyà,21.951219512195124,25.190839694656486,13.138686131386862,16.40625,17.599999999999998,28.18181818181818,19.82758620689655,16.296296296296298,18.3206106870229,29.927007299270077,31.386861313868614,19.58041958041958,10.526315789473683
17004,Albons,38.20662768031189,39.96212121212121,28.900709219858157,30.244755244755243,28.355704697986578,30.782312925170068,26.02965403624382,35.19163763066202,28.862478777589136,28.70967741935484,27.52,22.972972972972975,20.815138282387192
17005,"Far d'Empordà, El",38.059701492537314,41.64588528678304,45.854922279792746,42.63565891472868,42.89405684754522,43.07304785894207,42.57425742574257,36.13636363636364,34.375,28.157349896480333,22.54901960784314,16.793893129770993,16.573556797020483
17006,Alp,72.23320158102767,54.93212669683258,47.38243123336291,33.584589614740366,24.776604386677498,17.845911949685533,20.20046260601388,20.15209125475285,14.686825053995682,12.133605998636673,8.946700507614214,1.9572953736654803,-0.4034582132564841
17007,Amer,0.04393673110720562,1.8741633199464525,1.5583259127337488,1.3513513513513513,2.494331065759637,2.0947176684881605,3.0607583371402467,5.21978021978022,4.24675905230219,5.535872453498671,6.884377758164166,6.740088105726873,4.817708333333334
17008,Anglès,17.805642633228842,19.14983164983165,13.412907141412097,10.600918346975444,10.054293183189223,9.143426294820717,9.308774014656368,9.870486656200942,8.91928337507224,9.55670696603339,7.5932588524900595,8.042600073448403,7.182618064284433
17009,Arbúcies,55.501505675237425,35.58371416701288,31.220894917999598,25.288499801034618,22.50384024577573,18.66691285081241,16.36006429719593,13.523809523809524,10.096634455181606,4.412708600770218,3.237123265826822,0.07661661048115231,-0.3184230477634572
17010,Argelaguer,17.451523545706372,16.43835616438356,15.489130434782608,8.70712401055409,3.4912718204488775,4.702970297029703,4.1871921182266005,3.116883116883117,-2.941176470588235,-0.23923444976076555,3.7825059101654848,-0.46511627906976744,1.5730337078651686
17011,"Armentera, L'",15.220293724966622,16.288384512683578,21.428571428571427,19.973544973544975,23.841059602649008,25.695364238410594,25.435073627844712,26.01626016260163,24.313725490196077,29.61038961038961,33.205619412515965,28.295042321644498,25.146198830409354
17012,Avinyonet de Puigventós,219.02748414376322,191.62011173184356,211.83431952662724,153.23624595469255,118.89655172413794,94.40993788819875,67.95811518324606,63.78433367243134,49.04632152588556,33.52135374697824,23.144746509919177,18.63091037402964,16.21808143547274
17013,Begur,38.82856202698256,30.481283422459892,21.472019464720194,16.82790970389915,11.62200282087447,8.466629895201324,4.9626467449306295,1.6576016576016577,-2.3833416959357754,-0.9077526987242395,2.227116984826236,-2.0446096654275094,-0.3053076561766087
17014,"Vajol, La",20.238095238095237,38.23529411764706,-11.34020618556701,-8.333333333333332,-31.967213114754102,-30.89430894308943,-25.438596491228072,-13.592233009708737,-7.291666666666667,-12.871287128712872,-20.18348623853211,-3.9215686274509802,-2.0408163265306123
17015,Banyoles,33.09482459187218,29.637917005695684,29.082415749082415,27.94351630867144,24.637211712878983,22.796910610281085,20.752277764097514,20.72094014491871,18.390601015468178,16.517418683921658,15.678184631253222,14.44996372160518,12.39700987613903
17016,Bàscara,27.92207792207792,25.19280205655527,18.181818181818183,14.720194647201945,17.78846153846154,17.041420118343193,18.48341232227488,15.402298850574713,14.139110604332952,12.777777777777777,13.005464480874318,15.737704918032788,11.733615221987314
17018,Bellcaire d'Empordà,36.34496919917864,32.27091633466135,25.968992248062015,21.869158878504674,15.742397137745975,12.26890756302521,8.40064620355412,7.441860465116279,1.4970059880239521,4.017857142857143,9.523809523809524,12.135176651305683,10.993975903614457
17019,Besalú,16.789758739537174,20.84379708689101,21.02874432677761,22.094188376753507,22.635814889336018,17.848528702363726,16.80871212121212,15.103926096997691,12.48303934871099,10.855117412494462,9.492273730684326,9.956331877729257,9.40279542566709
17020,Bescanó,54.91582491582492,57.98237022526934,54.28933206710984,50.831502980859746,48.94139306535747,44.1649605147704,40.170212765957444,35.96491228070175,32.66879319510899,32.003109613889606,25.11526328561029,22.065063649222065,15.528089887640451
17021,Beuda,41.66666666666667,44.61538461538462,56.25,45.11278195488722,42.142857142857146,30.215827338129497,34.53237410071942,30.136986301369863,26.53061224489796,14.02439024390244,32.02614379084967,34.177215189873415,25.153374233128833
17022,"Bisbal d'Empordà, La",30.323466966404393,33.1318613543851,31.520410657540943,30.19119070667957,29.14162058187064,30.00723938223938,25.523060917812966,23.511536297129997,21.346237494562853,20.829284094590218,16.36610028145523,11.894229824044038,12.498796340876265
17023,Blanes,43.737596074044674,37.58412544230902,32.67938544656424,28.550310436582244,23.874159583914754,17.87948733523659,12.50978913478551,9.700087134946735,8.72490534172319,6.491446098521907,5.762614678899083,6.510343416779604,5.37118885309761
17024,Bolvir,60.40816326530612,51.012145748987855,41.28787878787879,33.80281690140845,34.40860215053764,37.18411552346571,41.32841328413284,33.69565217391305,30.66202090592334,65.76271186440678,57.446808510638306,39.39393939393939,31.48148148148148
17025,Bordils,32.62032085561498,25.685425685425685,19.350282485875706,23.644251626898047,20.171673819742487,21.53625269203159,19.62025316455696,24.842105263157897,17.3217854763491,15.572715572715573,11.692307692307692,5.343511450381679,4.157043879907621
17026,Borrassà,40.95427435387674,43.353783231083845,40.54054054054054,33.39587242026266,29.508196721311474,33.89513108614232,33.969465648854964,28.186714542190305,25.085324232081913,22.475570032573287,26.590538336052198,16.862170087976537,16.2406015037594
17027,Breda,16.589577551649707,15.39643515673018,12.81203007518797,11.449925261584454,9.213615023474178,7.347876004592423,5.362686988427886,4.879416713404375,3.779310344827586,4.097693351424694,3.641758834637173,3.863575806021849,3.858350951374207
17028,Brunyola i Sant Martí Sapresa,3.1914893617021276,-2.9629629629629632,-1.0126582278481013,2.8720626631853787,-0.26595744680851063,1.3736263736263736,1.9337016574585635,10.057471264367816,10.198300283286118,7.734806629834254,6.301369863013699,9.641873278236915,5.898123324396782
17029,Boadella i les Escaules,15.0,9.251101321585903,10.222222222222223,19.17808219178082,13.675213675213676,18.141592920353983,13.983050847457626,7.6923076923076925,13.333333333333334,17.82608695652174,13.157894736842104,12.446351931330472,7.883817427385892
17030,Cabanes,18.441558441558442,18.773946360153257,18.53281853281853,16.666666666666664,18.985695708712612,13.442211055276381,16.399506781750926,11.267605633802818,6.256860592755214,2.6172300981461287,3.602620087336245,4.208194905869324,4.935622317596566
17031,Cabanelles,8.81057268722467,12.727272727272727,5.6521739130434785,4.867256637168142,18.433179723502306,15.217391304347828,13.750000000000002,14.344262295081966,7.228915662650602,10.833333333333334,15.289256198347106,16.94915254237288,19.06779661016949
17032,Cadaqués,56.69546436285097,56.443024494142705,23.684210526315788,23.42459800086919,18.702928870292887,12.344189786891837,5.359877488514548,-0.6593406593406593,2.744948532215021,-3.4907597535934287,2.9579472558802564,1.3574660633484164,2.027972027972028
17033,Caldes de Malavella,94.49694274596997,87.42004264392324,84.3806568399276,77.77226494666336,73.01701413850947,68.4077892325315,62.05997392438071,55.147208121827404,49.09090909090909,41.89284455410645,35.09147849019285,30.32977241058987,26.810730253353203
17034,Calonge i Sant Antoni,84.5164609053498,70.18952778670094,58.202011106108365,55.09361639392599,48.942976356050075,40.60385216033316,31.574498913305966,26.66438277949069,23.673870333988212,21.421019242968914,17.014686781896295,15.487149980820867,15.784525712136881
17035,Camós,10.144927536231885,11.974110032362459,8.716323296354993,7.221350078492936,9.105431309904153,7.511737089201878,4.387291981845689,5.159332321699544,0.5943536404160475,5.022156573116692,2.4355300859598854,3.3045977011494254,2.745664739884393
17036,Campdevànol,3.884075291305647,2.39377618192699,1.373544341594506,-0.5341246290801187,-3.4663559568890183,-4.953106682297773,-5.038529934795495,-4.105920856887831,-5.827505827505827,-7.830808802515005,-8.581983518044899,-8.254784347329334,-6.932952924393724
17037,Campelles,7.086614173228346,11.38211382113821,12.82051282051282,1.6,7.874015748031496,5.46875,7.258064516129033,13.934426229508196,22.807017543859647,40.56603773584906,45.94594594594595,28.125,32.0
