Mun_Code,Mun,pop_1996_1999 (k=3),pop_1998_2001 (k=3),pop_1999_2002 (k=3),pop_2000_2003 (k=3),pop_2001_2004 (k=3),pop_2002_2005 (k=3),pop_2003_2006 (k=3),pop_2004_2007 (k=3),pop_2005_2008 (k=3),pop_2006_2009 (k=3),pop_2007_2010 (k=3),pop_2008_2011 (k=3),pop_2009_2012 (k=3),pop_2010_2013 (k=3),pop_2011_2014 (k=3),pop_2012_2015 (k=3),pop_2013_2016 (k=3),pop_2014_2017 (k=3),pop_2015_2018 (k=3),pop_2016_2019 (k=3),pop_2017_2020 (k=3),pop_2018_2021 (k=3),pop_2019_2022 (k=3),pop_2020_2023 (k=3),pop_2021_2024 (k=3)
9134,Frías,-10.303030303030303,-15.384615384615385,-15.202702702702704,-2.536231884057971,18.939393939393938,18.725099601593627,8.921933085501859,-9.554140127388536,-6.375838926174497,-6.484641638225256,-3.169014084507042,1.7921146953405016,1.094890510948905,2.909090909090909,-4.225352112676056,-4.332129963898916,-8.8339222614841,-3.308823529411765,-4.150943396226415,-2.3255813953488373,-6.083650190114068,6.299212598425196,5.952380952380952,8.097165991902834,0.0
9135,Fuentebureba,-8.88888888888889,-2.5,-7.317073170731707,-15.853658536585366,-8.974358974358974,-7.894736842105263,-14.492753623188406,-22.535211267605636,-24.285714285714285,-10.16949152542373,-10.909090909090908,-13.20754716981132,-18.867924528301888,-10.204081632653061,0.0,25.581395348837212,18.181818181818183,-13.043478260869565,-24.074074074074073,-13.461538461538462,17.5,-2.4390243902439024,-6.666666666666667,-8.51063829787234,40.0
9136,Fuentecén,-11.726384364820847,-7.26643598615917,-1.4760147601476015,-1.4492753623188406,6.343283582089552,4.868913857677903,-1.4705882352941175,-5.964912280701754,-8.214285714285714,-5.970149253731343,-12.313432835820896,-3.11284046692607,-5.952380952380952,-3.404255319148936,-4.016064257028113,-6.329113924050633,3.9647577092511015,-7.112970711297072,2.2522522522522523,-10.16949152542373,-2.2522522522522523,-1.762114537444934,3.30188679245283,6.912442396313365,6.278026905829597
9137,Fuentelcésped,-10.731707317073171,-6.565656565656567,-2.185792349726776,-6.806282722513089,4.864864864864865,6.145251396648044,5.056179775280898,2.5773195876288657,0.5263157894736842,5.88235294117647,6.030150753768844,14.659685863874344,13.636363636363635,5.687203791469194,0.0,-5.333333333333334,-0.4484304932735426,12.32876712328767,10.328638497652582,7.207207207207207,2.4390243902439024,9.361702127659575,6.722689075630252,5.555555555555555,6.22568093385214
9138,Fuentelisendo,2.5423728813559325,5.217391304347826,-2.479338842975207,-9.6,-8.264462809917356,-11.864406779661017,-6.1946902654867255,-9.00900900900901,-5.769230769230769,-5.660377358490567,0.0,5.1020408163265305,7.000000000000001,4.9504950495049505,-0.9708737864077669,-10.2803738317757,-15.09433962264151,-15.686274509803921,-13.541666666666666,6.666666666666667,6.976744186046512,27.710843373493976,19.791666666666664,13.043478260869565,-6.60377358490566
9139,Fuentemolinos,-8.333333333333332,-2.3622047244094486,-3.3057851239669422,-4.878048780487805,-7.258064516129033,-4.273504273504273,-9.401709401709402,-10.434782608695652,-6.25,-1.8867924528301887,3.8834951456310676,4.761904761904762,1.9230769230769231,-1.8691588785046727,-8.181818181818182,-8.49056603773585,0.0,1.9801980198019802,10.309278350515463,-4.761904761904762,-2.912621359223301,-7.476635514018691,-6.0,-1.0,-8.080808080808081
9140,Fuentenebro,-1.4563106796116505,-4.3478260869565215,-2.955665024630542,-11.055276381909549,-13.636363636363635,-13.705583756345177,0.5649717514124294,2.3391812865497075,2.3529411764705883,-11.235955056179774,-9.142857142857142,-6.896551724137931,-3.79746835443038,-6.918238993710692,-9.876543209876543,-8.552631578947368,-10.135135135135135,-10.95890410958904,-9.352517985611511,-10.526315789473683,0.7692307692307693,19.047619047619047,22.689075630252102,3.0534351145038165,-9.333333333333334
9141,Fuentespina,1.3582342954159592,1.8425460636515913,8.207705192629817,14.038128249566725,9.046052631578947,3.0959752321981426,4.103343465045593,4.675716440422323,6.156156156156156,1.0218978102189782,4.899135446685879,5.9405940594059405,9.393063583815028,5.906593406593406,2.403204272363151,1.5852047556142668,0.9079118028534372,2.216427640156454,0.7802340702210664,-2.6992287917737787,0.12755102040816327,-0.6451612903225806,2.906208718626156,3.0573248407643314,5.974025974025974
9143,Galbarros,0.0,3.0303030303030303,0.0,-5.88235294117647,-8.823529411764707,3.125,0.0,6.451612903225806,-3.0303030303030303,-12.5,-18.181818181818183,-6.25,7.142857142857142,7.4074074074074066,-6.666666666666667,-3.3333333333333335,6.896551724137931,7.142857142857142,0.0,-6.451612903225806,0.0,3.4482758620689653,0.0,-3.3333333333333335,-10.0
9144,"Gallega, La",0.0,-5.1020408163265305,-11.224489795918368,-7.777777777777778,-8.60215053763441,-4.597701149425287,-2.4096385542168677,-15.294117647058824,-9.63855421686747,-11.11111111111111,-6.944444444444445,-2.666666666666667,-9.722222222222223,-8.955223880597014,-17.80821917808219,-16.923076923076923,-13.114754098360656,-18.333333333333332,-16.666666666666664,-15.09433962264151,-8.16326530612245,-2.2222222222222223,-2.2222222222222223,-6.666666666666667,-11.363636363636363
9148,Grijalba,-1.4388489208633095,-6.7164179104477615,-11.678832116788321,-8.270676691729323,-1.6,7.43801652892562,0.819672131147541,2.4390243902439024,-4.615384615384616,4.0650406504065035,0.7936507936507936,-4.032258064516129,-6.25,-11.811023622047244,-7.563025210084033,-13.333333333333334,-5.357142857142857,-6.363636363636363,-3.8461538461538463,4.716981132075472,8.737864077669903,11.0,-0.9009009009009009,-4.464285714285714,0.9009009009009009
9149,Grisaleña,-7.547169811320755,0.0,0.0,8.51063829787234,-9.803921568627452,-2.0408163265306123,-11.76470588235294,-4.3478260869565215,-4.166666666666666,-4.444444444444445,-2.272727272727273,-10.869565217391305,-9.30232558139535,-11.627906976744185,-2.4390243902439024,0.0,5.263157894736842,-2.5,-5.128205128205128,-7.5,25.64102564102564,75.67567567567568,64.86486486486487,20.408163265306122,-18.461538461538463
9151,Gumiel de Izán,-3.52760736196319,-5.5643879173290935,-3.4976152623211445,2.622950819672131,11.952861952861953,8.237232289950576,2.3961661341853033,-4.8120300751879705,-2.43531202435312,0.31201248049922,0.47393364928909953,-0.62402496099844,-3.8880248833592534,-5.50314465408805,-7.535321821036106,-6.634304207119741,-7.321131447587355,-7.470288624787775,-5.025996533795494,-0.17953321364452424,2.9357798165137616,1.4598540145985401,4.136690647482014,5.88235294117647,5.0359712230215825
9152,Gumiel de Mercado,-4.679802955665025,-11.72069825436409,-7.493540051679587,7.297297297297297,9.03954802259887,8.100558659217876,-0.7556675062972292,0.2590673575129534,-1.2919896640826873,4.822335025380711,3.6175710594315245,-0.5235602094240838,-12.106537530266344,-16.209476309226932,-16.842105263157894,-5.234159779614325,6.547619047619048,6.645569620253164,-9.883720930232558,1.3966480446927374,6.528189910979229,20.64516129032258,4.958677685950414,7.242339832869081,1.6042780748663104
9154,Hacinas,-7.111111111111111,-0.4694835680751174,-0.4784688995215311,-5.263157894736842,-10.849056603773585,-11.538461538461538,-5.05050505050505,-3.7037037037037033,-2.1739130434782608,-4.787234042553192,1.6483516483516485,1.6666666666666667,-1.1173184357541899,-6.486486486486487,-10.382513661202186,-6.214689265536723,-6.358381502890173,-2.4390243902439024,-6.626506024096386,-11.728395061728394,-10.0,-2.5806451612903225,5.594405594405594,4.166666666666666,-1.3245033112582782
9155,Haza,-8.88888888888889,-11.363636363636363,-12.195121951219512,-7.317073170731707,-5.128205128205128,-8.333333333333332,-15.789473684210526,-13.513513513513514,-6.0606060606060606,3.125,3.125,-9.67741935483871,-21.21212121212121,-21.21212121212121,-7.142857142857142,0.0,3.8461538461538463,3.8461538461538463,0.0,11.11111111111111,11.11111111111111,7.6923076923076925,-3.3333333333333335,-3.3333333333333335,21.428571428571427
9159,Hontanas,-10.0,-12.987012987012985,-6.944444444444445,-1.4492753623188406,4.477611940298507,4.477611940298507,2.941176470588235,-4.285714285714286,-12.857142857142856,-15.714285714285714,-10.44776119402985,14.754098360655737,23.728813559322035,21.666666666666668,-2.857142857142857,-8.21917808219178,-9.58904109589041,7.352941176470589,2.9850746268656714,7.575757575757576,1.36986301369863,4.3478260869565215,2.8169014084507045,-8.108108108108109,-1.3888888888888888
9160,Hontangas,-3.205128205128205,-5.88235294117647,-1.3245033112582782,-7.894736842105263,-6.944444444444445,-13.422818791946309,-8.571428571428571,-3.731343283582089,-3.875968992248062,-3.90625,-4.651162790697675,-4.838709677419355,-6.504065040650407,-8.130081300813007,-5.932203389830509,-7.82608695652174,-10.619469026548673,-13.513513513513514,-14.150943396226415,-10.891089108910892,-9.375,0.0,5.555555555555555,6.896551724137931,8.791208791208792
9162,Hontoria de la Cantera,3.149606299212598,8.870967741935484,3.816793893129771,4.724409448818897,1.4814814814814816,4.411764705882353,3.007518796992481,-5.109489051094891,-11.267605633802818,-10.948905109489052,-6.153846153846154,6.349206349206349,10.655737704918032,17.21311475409836,10.44776119402985,16.296296296296298,10.48951048951049,2.027027027027027,-0.6369426751592357,-7.59493670886076,-3.9735099337748347,-1.9230769230769231,6.164383561643835,15.862068965517242,13.725490196078432
