Mun_Code,Mun,pop_1996_2022 (k=26),pop_1998_2024 (k=26)
1001,Alegría-Dulantzi,139.87034035656401,135.98093725178714
1002,Amurrio,5.359704857552777,5.916128370757716
1003,Aramaio,6.394052044609666,1.1721611721611722
1004,Artziniega,39.984532095901,40.92634776006074
1006,Armiñón,69.06474820143885,70.34482758620689
1008,Arratzua-Ubarrundia,38.38926174496644,37.582128777923785
1009,Asparrena,6.229720960415315,4.339378238341969
1010,Ayala/Aiara,45.46812749003984,47.026486756621686
1011,Baños de Ebro/Mañueta,-11.641791044776118,-12.874251497005988
1013,Barrundia,64.98194945848375,50.0
1014,Berantevilla,12.158808933002481,13.054187192118228
1016,Bernedo,3.7037037037037033,-0.36496350364963503
1017,Campezo/Kanpezu,-1.3525698827772767,1.1183597390493942
1018,Zigoitia,72.37464522232735,62.89752650176679
1019,Kripan,-12.0,-4.81283422459893
1020,Kuartango,22.740524781341108,12.70718232044199
1021,Elburgo/Burgelu,227.60416666666666,177.92207792207793
1022,Elciego,5.428881650380022,5.060506050605061
1023,Elvillar/Bilar,-9.195402298850574,-9.375
1027,Iruraiz-Gauna,31.61764705882353,32.61390887290168
1028,Labastida/Bastida,42.14417744916821,32.96516567544605
1030,Lagrán,-7.894736842105263,-12.82051282051282
1031,Laguardia,4.2164441321152495,4.897090134847409
1032,Lanciego/Lantziego,11.384615384615385,6.2015503875969
1033,Lapuebla de Labarca,1.0452961672473868,-0.5787037037037037
1034,Leza,19.230769230769234,22.093023255813954
1036,Laudio/Llodio,-10.078842966906041,-8.69300294505941
1037,Arraia-Maeztu,17.543859649122805,18.786127167630056
1039,Moreda de Álava/Moreda Araba,-23.674911660777383,-25.60553633217993
1041,Navaridas,-11.894273127753303,-11.981566820276496
1042,Okondo,54.15584415584416,47.40740740740741
1043,Oyón-Oion,52.007136485281,51.959038290293854
1044,Peñacerrada-Urizaharra,23.50597609561753,24.279835390946502
1046,Erriberagoitia/Ribera Alta,60.15625,63.12741312741312
1047,Ribera Baja/Erriberabeitia,204.51612903225805,188.37675350701403
1049,Añana,-23.15270935960591,-23.243243243243246
1051,Agurain/Salvatierra,33.53530031612223,32.99793601651187
1052,Samaniego,1.9672131147540985,-4.918032786885246
1053,San Millán/Donemiliaga,3.907380607814761,2.857142857142857
1054,Urkabustaiz,68.42105263157895,78.07551766138855
1055,Valdegovía/Gaubea,24.23556058890147,19.642857142857142
1056,Harana/Valle de Arana,-38.25136612021858,-40.22346368715084
1057,Villabuena de Álava/Eskuernaga,-15.65217391304348,-14.454277286135694
1058,Legutio,53.85202135774219,57.55287009063444
1059,Vitoria-Gasteiz,18.40884266736372,19.13895264793767
1060,Yécora/Iekora,-2.7559055118110236,5.158730158730158
1061,Zalduondo,43.38235294117647,46.96969696969697
1062,Zambrana,19.047619047619047,20.76502732240437
1063,Zuia,60.57891109579601,50.31685678073511
1901,Iruña Oka/Iruña de Oca,119.74009900990099,115.38918597742128
1902,Lantarón,12.30398069963812,2.774694783573807
2001,Abengibre,-27.47791952894995,-24.627606752730884
2002,Alatoz,-27.379209370424597,-26.37037037037037
2003,Albacete,19.859665227157354,19.71963644863668
2004,Albatana,-26.130099228224918,-24.14187643020595
2005,Alborea,-16.917293233082706,-16.440049443757726
2006,Alcadozo,-21.631644004944377,-17.715019255455715
2007,Alcalá del Júcar,-26.551503518873957,-26.124338624338623
2008,Alcaraz,-27.348526959421903,-24.6242774566474
2009,Almansa,3.0501552728974346,2.6333586947332828
2010,Alpera,-4.589885252868679,-2.753872633390706
2011,Ayna,-46.408839779005525,-39.38185443668993
2012,Balazote,8.397639582387653,7.017543859649122
2013,Balsa de Ves,-53.333333333333336,-52.490421455938694
2014,"Ballestero, El",-28.235294117647058,-27.923211169284468
2015,Barrax,-7.478524507326932,-4.508196721311475
2016,Bienservida,-39.705882352941174,-39.0728476821192
2017,Bogarra,-47.790055248618785,-45.36157779401023
2018,Bonete,-19.196787148594378,-21.774193548387096
2019,"Bonillo, El",-19.051905190519054,-20.725075528700906
2020,Carcelén,-28.550295857988168,-26.435045317220546
2021,Casas de Juan Núñez,2.5718608169440245,6.411258795934324
2022,Casas de Lázaro,-29.450549450549453,-31.042128603104214
2023,Casas de Ves,-41.683991683991685,-39.91228070175439
2024,Casas-Ibáñez,12.521653056174214,13.134549038935436
2025,Caudete,15.630347974900172,16.109663532343944
2026,Cenizate,8.43263061411549,8.818011257035648
2027,Corral-Rubio,-37.62993762993763,-34.34782608695652
2028,Cotillas,-45.1063829787234,-42.465753424657535
2029,Chinchilla de Monte-Aragón,42.62607040913416,45.01567398119122
2030,Elche de la Sierra,-11.396508728179551,-8.800405782399189
2031,Férez,-24.57002457002457,-23.12579415501906
2032,Fuensanta,-29.925187032418954,-24.671916010498688
2033,Fuente-Álamo,0.4899959167006942,-1.2259910093992643
2034,Fuentealbilla,-1.1400651465798046,-0.33240997229916897
2035,"Gineta, La",23.28372539606337,27.602905569007262
2036,Golosalvo,-30.0,-28.57142857142857
2037,Hellín,17.18227585411783,18.60805296789591
2038,"Herrera, La",-27.96208530805687,-23.29113924050633
2039,Higueruela,-13.328197226502311,-13.023610053313023
2040,Hoya-Gonzalo,-27.142857142857142,-20.933333333333334
2041,Jorquera,-41.07744107744108,-39.01192504258944
2042,Letur,-34.99278499278499,-33.525594808940156
2043,Lezuza,-29.386203150461704,-27.660753880266075
2044,Liétor,-37.65642775881683,-36.9139465875371
2045,Madrigueras,2.9027254597828493,3.4421496779924494
2046,Mahora,2.3622047244094486,8.27790096082779
2047,Masegoso,-36.666666666666664,-30.952380952380953
2048,Minaya,-18.623024830699777,-22.296918767507005
2049,Molinicos,-42.03601108033241,-43.808160343593414
2050,Montalvos,-42.48366013071895,-44.13793103448276
2051,Montealegre del Castillo,-4.505341384115188,-3.6406619385342784
2052,Motilleja,21.996303142329023,30.980392156862745
2053,Munera,-17.89827255278311,-16.564266404521995
2054,Navas de Jorquera,-2.2222222222222223,-0.3738317757009346
2055,Nerpio,-38.796680497925315,-35.825892857142854
2056,Ontur,-21.668691778047794,-22.15815485996705
2057,Ossa de Montiel,-22.983310152990263,-20.573476702508962
2058,Paterna del Madera,-47.19101123595505,-41.852487135506
2059,Peñascosa,-28.539823008849556,-21.5311004784689
2060,Peñas de San Pedro,11.778471138845553,17.845659163987136
2061,Pétrola,-32.27783452502553,-28.26321467098166
2062,Povedilla,-47.91946308724832,-45.63106796116505
2063,Pozohondo,-17.896389324960754,-16.144708423326133
2064,Pozo-Lorente,-27.59259259259259,-28.385899814471244
2065,Pozuelo,-32.60233918128655,-30.712166172106826
2066,"Recueja, La",-38.78116343490305,-36.857142857142854
2067,Riópar,-8.217270194986073,-4.71830985915493
2068,Robledo,-16.122004357298476,-8.816705336426914
2069,"Roda, La",14.59735265843378,14.92306559670176
2070,Salobre,-31.987577639751553,-28.938906752411576
2071,San Pedro,-14.520958083832337,-10.633484162895927
2072,Socovos,-17.236467236467238,-18.208661417322837
2073,Tarazona de la Mancha,3.463855421686747,1.7803660565723793
2074,Tobarra,5.637254901960785,6.886348352387357
2075,Valdeganga,-5.093966369930762,-0.254323499491353
2076,Vianos,-37.02213279678068,-34.56032719836401
2077,Villa de Ves,-11.76470588235294,-9.836065573770492
2078,Villalgordo del Júcar,-19.27710843373494,-15.124153498871332
2079,Villamalea,15.97564511452595,14.859786065336802
2080,Villapalacios,-38.87665198237886,-34.651162790697676
2081,Villarrobledo,12.276110985788405,13.905672287852827
2082,Villatoya,-45.36082474226804,-41.45077720207254
2083,Villavaliente,-34.20195439739413,-30.927835051546392
2084,Villaverde de Guadalimar,-43.684210526315795,-45.0354609929078
2085,Viveros,-43.69747899159664,-45.92198581560284
2086,Yeste,-50.239329876346225,-46.12411423663303
2901,Pozo Cañada,,
3001,"Atzúbia, l'",5.841924398625429,2.5906735751295336
3002,Agost,23.176499875529004,26.94506587124037
3003,Agres,-10.213414634146341,-6.29800307219662
3004,Aigües,99.44852941176471,113.08243727598565
3005,Albatera,52.83355114648924,56.03802370613777
3006,Alcalalí,60.21377672209026,71.88264058679707
3007,Alcosser,108.19672131147541,99.23076923076923
3008,Alcoleja,-33.33333333333333,-33.33333333333333
3009,Alcoi/Alcoy,-3.218922867319972,-0.17196904557179707
3010,Alfafara,6.649616368286446,5.357142857142857
3011,"Alfàs del Pi, l'",64.72463537100502,53.36629897299353
3012,Algorfa,208.1578947368421,215.4109589041096
3013,Algueña,-5.192982456140351,-6.022408963585434
3014,Alacant/Alicante,23.308580106855274,31.673224878134725
3015,Almoradí,58.772906001928924,66.41232683902511
3016,Almudaina,-10.4,0.0
3017,"Alqueria d'Asnar, l'",20.14742014742015,31.39240506329114
3018,Altea,70.20489681189437,71.45821408128221
3019,Aspe,29.284363370142152,33.90832622211386
3020,Balones,-28.40909090909091,-26.40449438202247
3021,Banyeres de Mariola,2.054988662131519,6.702686915887851
3022,Benasau,-18.571428571428573,-14.499999999999998
3023,Beneixama,-5.225125069483046,-6.514476614699332
3024,Benejúzar,9.40307446596127,12.433392539964476
3025,Benferri,93.3728981206726,109.06313645621182
3026,Beniarbeig,87.66556291390728,97.84232365145228
3027,Beniardà,-2.6785714285714284,8.796296296296296
3028,Beniarrés,-26.366120218579237,-24.257083621285418
3029,Benigembla,31.28205128205128,46.33507853403142
3030,Benidoleig,57.34355044699873,56.08194622279129
3031,Benidorm,39.36450839328537,46.55321320613983
3032,Benifallim,-37.278106508875744,-23.178807947019866
3033,Benifato,-0.7142857142857143,5.88235294117647
3034,Benijófar,115.26381909547739,114.12708204811845
3035,Benilloba,-22.99687825182102,-19.330453563714904
3036,Benillup,2.857142857142857,14.736842105263156
3037,Benimantell,15.50925925925926,31.414868105515588
3038,Benimarfull,0.49019607843137253,9.828009828009828
3039,Benimassot,-23.770491803278688,-11.11111111111111
3040,Benimeli,27.35562310030395,36.85800604229607
3041,Benissa,29.681013764474546,31.479504696840305
3042,"Poble Nou de Benitatxell, el/Benitachell",135.64605329311212,142.30769230769232
3043,Biar,1.2331838565022422,3.00453514739229
3044,Bigastro,51.02732471933912,55.330267558528426
3045,Bolulla,34.967320261437905,60.9271523178808
3046,Busot,143.4814275309541,141.61118508655127
3047,Calp,69.4991558806978,80.99062014980768
3048,Callosa d'en Sarrià,21.053464093641253,24.945054945054945
3049,Callosa de Segura,26.822061720288904,29.75577557755776
3050,"Campello, el",93.48026315789474,89.20422927100724
3051,"Camp de Mirra, el/Campo de Mirra",14.24802110817942,16.49214659685864
3052,Cañada,9.466911764705882,11.77007299270073
3053,Castalla,45.41999737911152,53.26387973097718
3054,Castell de Castells,-14.629258517034069,-5.7324840764331215
3055,Catral,83.89674247080517,92.54188802615447
3056,Cocentaina,5.2249231628946635,7.936057510404843
3057,Confrides,-6.0,4.593639575971731
3058,Cox,29.234782608695653,31.549879185364173
3059,Crevillent,25.65072957402969,27.73021507621633
3060,Quatretondeta,-29.629629629629626,-27.56756756756757
3061,Daya Nueva,47.85534062237174,60.42031523642733
3062,Daya Vieja,273.22404371584696,291.07142857142856
3063,Dénia,59.81287997378863,63.966607286318066
3064,Dolores,27.289048473967686,31.868489583333332
3065,Elx/Elche,22.915579672336428,26.81873425380647
3066,Elda,-0.8606471915224355,2.530005715374357
3067,Fageca,-16.8,-17.355371900826448
3068,Famorca,-34.24657534246575,-33.33333333333333
3069,Finestrat,425.86436170212767,439.02017291066284
3070,Formentera del Segura,110.51136363636364,133.71062992125985
3071,Gata de Gorgos,25.522682445759372,32.96725239616614
3072,Gaianes,74.52229299363057,83.72093023255815
3073,Gorga,0.0,10.077519379844961
3074,Granja de Rocamora,26.49325626204239,32.25494929985514
3075,"Castell de Guadalest, el",52.662721893491124,59.32203389830508
3076,Guardamar del Segura,96.15898869575787,113.32155477031802
3077,"Fondó de les Neus, el/Hondón de las Nieves",69.12413358538122,72.48880358285349
3078,Hondón de los Frailes,129.27272727272728,133.09608540925265
3079,Ibi,12.34105143290947,14.875444839857652
3080,Jacarilla,35.5718085106383,37.88174139051332
3081,Xaló,45.74838388861263,49.70472440944882
3082,Xàbia/Jávea,34.300939559669054,42.909315120470495
3083,Xixona/Jijona,-9.831756046267087,-1.9589427076345096
3084,"Orxa, l'/Lorcha",-31.34872417982989,-26.08142493638677
3085,Llíber,83.49146110056927,72.38095238095238
3086,Millena,54.77707006369427,72.91666666666666
3088,Monforte del Cid,69.59858323494687,73.678094131319
3089,Monòver/Monóvar,2.4989656599089782,6.562030389046586
3090,Mutxamel,104.96126457469286,109.24851134393607
3091,Murla,62.65060240963856,83.38557993730407
3092,Muro de Alcoy,30.95439189189189,30.88235294117647
3093,Novelda,10.367431430050026,13.035791289348857
3094,"Nucia, la",165.67760342368047,157.19567301109134
3095,Ondara,37.59953389007574,44.2101226993865
3096,Onil,11.700559976422046,17.251031231585152
3097,Orba,48.984771573604064,51.65184243964421
3098,Orxeta,72.76595744680851,97.97297297297297
3099,Orihuela,59.26188786373314,65.51669599256638
3100,Parcent,29.986962190352024,30.063694267515924
3101,Pedreguer,41.46591491542799,49.38950988822012
3102,Pego,-0.7136657344006172,4.470865677508106
3103,Penàguila,-17.052023121387283,-12.53731343283582
3104,Petrer,28.194680249009618,23.44587740907115
3105,"Pinós, el/Pinoso",35.41038525963149,39.512114171921674
3106,Planes,-15.450121654501217,-13.967861557478367
3107,Polop,159.9498746867168,181.2344449975112
3109,Rafal,53.088866864882725,59.0392729633236
3110,"Ràfol d'Almúnia, el",98.6413043478261,93.13186813186813
3111,Redován,54.19514047076689,54.91772625280479
3112,Relleu,42.45742092457421,58.03680981595092
3113,Rojales,135.4829742876998,143.5017026106697
3114,"Romana, la",29.925187032418954,35.085945399393324
3115,Sagra,14.775725593667547,13.367609254498714
3116,Salinas,42.93015332197615,50.42372881355932
3117,Sanet y Negrals,29.681978798586574,32.234432234432234
3118,San Fulgencio,214.78531855955677,199.55541441727533
3119,Sant Joan d'Alacant,52.73613193403298,59.015890545432235
3120,San Miguel de Salinas,89.12240840670265,94.10127991096272
3121,Santa Pola,111.55623135855899,119.06818181818181
3122,Sant Vicent del Raspeig/San Vicente del Raspeig,69.03332761676099,66.07147777685928
3123,Sax,16.072051133062175,18.54096259177252
3124,Sella,0.8517887563884157,4.317789291882556
3125,Senija,31.434599156118143,45.3027139874739
3127,Tàrbena,-13.453536754507628,-9.557774607703282
3128,Teulada,41.68446026097271,47.99354243542435
3129,Tibi,50.91543156059285,50.6265664160401
3130,Tollos,-36.17021276595745,-11.627906976744185
3131,Tormos,8.852459016393443,9.698996655518394
3132,"Torre de les Maçanes, la/Torremanzanas",-8.811748998664887,2.3383768913342506
3133,Torrevieja,132.08789377187622,147.29497078464107
3134,"Vall d'Alcalà, la",-11.827956989247312,-0.5681818181818182
3135,"Vall d'Ebo, la",-36.15160349854227,-30.930930930930934
3136,"Vall de Gallinera, la",-15.102639296187684,-4.88599348534202
3137,"Vall de Laguar, la",-3.0501089324618738,-0.11061946902654868
3138,"Verger, el",37.468982630272954,49.010740531373656
3139,"Vila Joiosa, la/Villajoyosa",52.31347852707076,60.61212939178894
3140,Villena,7.650134685469815,9.04795128758087
3901,"Poblets, els",129.63895885810243,96.19883040935673
3902,Pilar de la Horadada,140.85852225020992,133.53574926542606
3903,"Montesinos, Los",114.16256157635468,129.85436893203882
3904,San Isidro,71.4968152866242,84.51715881883479
4001,Abla,-18.443427076520603,-16.094986807387862
4002,Abrucena,-16.36986301369863,-15.526675786593708
4003,Adra,21.064216671451813,21.40749904834412
4004,Albanchez,17.412140575079874,12.727272727272727
4005,Alboloduy,-24.724602203182375,-28.044280442804425
4006,Albox,27.823604060913702,31.010452961672474
4007,Alcolea,-3.146853146853147,-2.3557126030624262
4008,Alcóntar,-13.365539452495975,-7.628524046434494
4009,Alcudia de Monteagud,-27.322404371584703,-19.49685534591195
4010,Alhabia,-1.2968299711815563,7.4074074074074066
4011,Alhama de Almería,21.037371134020617,24.65445194471231
4012,Alicún,-14.056224899598394,-12.244897959183673
4013,Almería,16.852489399013507,20.621931260229132
4014,Almócita,4.145077720207254,12.299465240641712
4015,Alsodux,14.15929203539823,30.18867924528302
4016,Antas,25.573523881158327,29.40735183795949
4017,Arboleas,192.38709677419354,180.45454545454544
4018,Armuña de Almanzora,-7.669616519174041,0.30303030303030304
4019,Bacares,-16.376306620209057,-14.028776978417264
4020,Bayárcal,-12.605042016806722,-11.377245508982035
4021,Bayarque,-3.829787234042553,-5.485232067510549
4022,Bédar,82.78985507246377,77.45454545454545
4023,Beires,3.7593984962406015,4.964539007092199
4024,Benahadux,70.42931162102147,75.47445255474453
4026,Benitagla,-52.25225225225225,-30.23255813953488
4027,Benizalón,-22.865853658536587,-22.22222222222222
4028,Bentarique,-27.794561933534744,-28.84012539184953
4029,Berja,-1.8093996779881927,-1.9549897704023642
4030,Canjáyar,-34.77285473920359,-34.375
4031,Cantoria,5.242776288352696,11.32252027448534
4032,Carboneras,32.09975864843121,33.72940430925222
4033,Castro de Filabres,-44.44444444444444,-44.19889502762431
4034,Cóbdar,-41.605839416058394,-25.49019607843137
4035,Cuevas del Almanzora,53.66233766233767,60.568720379146924
4036,Chercos,4.1522491349480966,1.6778523489932886
4037,Chirivel,-18.763440860215052,-14.697876973326075
4038,Dalías,15.348189415041782,14.564440780434184
4041,Enix,148.4304932735426,157.75862068965517
4043,Felix,24.02135231316726,36.283185840707965
4044,Fines,23.76861397479954,33.21678321678322
4045,Fiñana,-25.189107413010593,-23.897199846566934
4046,Fondón,11.884368308351178,23.420479302832245
4047,Gádor,16.2557781201849,19.014357780364765
4048,"Gallardos, Los",69.84667802385009,76.69735327963177
4049,Garrucha,106.0201356071502,112.01759648070386
4050,Gérgal,2.3875114784205693,12.041392285983067
4051,Huécija,-6.33147113594041,0.9398496240601504
4052,Huércal de Almería,242.6015654118524,212.28364980675516
4053,Huércal-Overa,46.067170689153826,48.919719632921456
4054,Íllar,-6.748466257668712,-1.9189765458422177
4055,Instinción,-14.625228519195613,-8.623853211009175
4056,Laroya,85.18518518518519,93.51851851851852
4057,Laujar de Andarax,-12.561983471074381,-9.398907103825136
4058,Líjar,-25.775193798449614,-21.713147410358566
4059,Lubrín,-20.076796489303348,-19.775280898876403
4060,Lucainena de las Torres,1.1904761904761905,26.371681415929203
4061,Lúcar,0.5006257822277848,4.961832061068702
4062,Macael,-9.452652787105439,-6.863417982155114
4063,María,-25.934861278648974,-26.911314984709477
4064,Mojácar,71.30177514792899,66.12154696132598
4065,Nacimiento,-5.360443622920517,-7.050092764378478
4066,Níjar,111.86655124192582,114.69557315331689
4067,Ohanes,-32.55813953488372,-32.552404438964246
4068,Olula de Castro,-2.5380710659898478,1.6853932584269662
4069,Olula del Río,1.5247364152473641,8.014112903225806
4070,Oria,-1.25,3.6775106082036775
4071,Padules,-13.114754098360656,-10.386965376782078
4072,Partaloa,154.56852791878174,129.65879265091866
4073,Paterna del Río,17.91044776119403,9.090909090909092
4074,Pechina,64.74258970358814,67.59294029290274
4075,Pulpí,101.71088043060361,125.02362502362503
4076,Purchena,-8.608490566037736,-6.181150550795594
4077,Rágol,-27.088607594936708,-22.395833333333336
4078,Rioja,27.966101694915253,34.09282700421941
4079,Roquetas de Mar,176.2870263447646,169.0946725149081
4080,Santa Cruz de Marchena,1.8604651162790697,11.87214611872146
4081,Santa Fe de Mondújar,15.815085158150852,19.902912621359224
4082,Senés,-20.61281337047354,-17.01492537313433
4083,Serón,-24.799416484318016,-20.2020202020202
4084,Sierro,-24.705882352941178,-24.04040404040404
4085,Somontín,-12.401574803149607,4.8
4086,Sorbas,-11.609033168666198,-8.114992721979622
4087,Suflí,-12.875536480686694,-6.097560975609756
4088,Tabernas,16.43043100954585,26.41160135760568
4089,Taberno,-7.233626588465299,-3.992015968063872
4090,Tahal,-16.626506024096386,1.9021739130434785
4091,Terque,-13.063063063063062,-10.69767441860465
4092,Tíjola,-8.452535760728217,-6.506849315068493
4093,Turre,88.54891052387576,95.67642956764296
4094,Turrillas,-6.5743944636678195,10.743801652892563
4095,Uleila del Campo,-19.36444885799404,-15.789473684210526
4096,Urrácal,7.536231884057972,5.421686746987952
4097,Velefique,-28.735632183908045,-21.153846153846153
4098,Vélez-Blanco,-16.91842900302115,-11.735159817351597
4099,Vélez-Rubio,0.0,2.3209036051369334
4100,Vera,182.4112815744615,191.08289768483942
4101,Viator,90.3954802259887,85.25849335302806
4102,Vícar,86.6076855541298,92.57997729245976
4103,Zurgena,37.16439001413095,43.680922633349354
4901,"Tres Villas, Las",-16.472303206997086,-8.88888888888889
4902,"Ejido, El",83.78491913463559,79.65915885987643
4903,"Mojonera, La",36.59442724458204,32.25118122237463
4904,Balanegra,,
5001,Adanero,-35.54216867469879,-35.202492211838006
5002,"Adrada, La",37.29405891163255,41.28347650328449
5005,Albornos,-37.68115942028986,-35.661764705882355
5007,Aldeanueva de Santa Cruz,-46.1139896373057,-46.03174603174603
5008,Aldeaseca,-40.055248618784525,-41.66666666666667
5010,"Aldehuela, La",-49.140893470790374,-49.647887323943664
5012,Amavida,-34.48275862068966,-33.165829145728644
5013,"Arenal, El",-15.419296663660957,-10.275229357798166
5014,Arenas de San Pedro,-2.1788470267816615,1.4177693761814745
5015,Arevalillo,-55.26315789473685,-57.35294117647059
5016,Arévalo,7.134121483897268,5.611006204478015
5017,Aveinte,-47.712418300653596,-49.30555555555556
5018,Avellaneda,-37.2093023255814,-39.473684210526315
5019,Ávila,22.343018204166402,21.95383001049318
5021,"Barco de Ávila, El",-12.285491419656786,-13.28803322008305
5022,"Barraco, El",-2.6865671641791042,0.09876543209876544
5023,Barromán,-33.58490566037736,-31.640625
5024,Becedas,-62.527233115468405,-66.06741573033707
5025,Becedillas,-57.14285714285714,-60.3448275862069
5026,Bercial de Zapardiel,-40.993788819875775,-46.10591900311526
5027,"Berlanas, Las",-8.401084010840108,-6.9164265129683
5029,Bernuy-Zapardiel,-65.38461538461539,-65.71428571428571
5030,Berrocalejo de Aragona,29.268292682926827,33.33333333333333
5033,Blascomillán,-45.42586750788644,-44.07894736842105
5034,Blasconuño de Matacabras,-48.148148148148145,-41.66666666666667
5035,Blascosancho,-39.263803680981596,-34.21052631578947
5036,"Bohodón, El",-48.372093023255815,-46.601941747572816
5037,Bohoyo,-54.36507936507936,-54.66101694915254
5038,Bonilla de la Sierra,-38.613861386138616,-17.67676767676768
5039,Brabos,-46.05263157894737,-50.0
5040,Bularros,-53.54330708661418,-53.78151260504202
5041,Burgohondo,-4.549082202713488,2.293202293202293
5042,Cabezas de Alambre,-38.91050583657588,-35.714285714285715
5043,Cabezas del Pozo,-55.865921787709496,-52.32558139534884
5044,Cabezas del Villar,-52.156862745098046,-55.28942115768463
5045,Cabizuela,-45.85987261146497,-43.225806451612904
5046,Canales,-45.588235294117645,-47.76119402985074
5047,Candeleda,-2.5502318392581143,-2.0634611641035625
5048,Cantiveros,-49.21465968586388,-49.746192893401016
5049,Cardeñosa,-25.30755711775044,-27.508650519031143
5051,"Carrera, La",-48.01324503311258,-45.20547945205479
5052,Casas del Puerto,-27.927927927927925,-23.853211009174313
5053,Casasola,-64.55026455026454,-64.20454545454545
5054,Casavieja,-15.544967242406194,-15.206812652068127
5055,Casillas,-31.612223393045312,-25.33482142857143
5056,Castellanos de Zapardiel,-40.0,-23.12925170068027
5057,Cebreros,-7.751937984496124,-2.351522460054266
5058,Cepeda la Mora,-50.66666666666667,-56.29139072847682
5059,Cillán,-52.22929936305732,-48.36601307189542
5060,Cisla,-49.75369458128079,-47.69230769230769
5061,"Colilla, La",82.6530612244898,86.56716417910447
5062,Collado de Contreras,-47.70318021201413,-47.08029197080292
5063,Collado del Mirón,-72.16494845360825,-77.01149425287356
5064,Constanzana,-50.24630541871922,-48.96907216494845
5065,Crespos,-38.254172015404365,-37.48378728923476
5066,Cuevas del Valle,-20.996978851963746,-21.547799696509866
5067,Chamartín,-47.93388429752066,-47.89915966386555
5069,Donjimeno,-51.40845070422535,-49.65034965034965
5070,Donvidas,-57.14285714285714,-50.68493150684932
5072,Espinosa de los Caballeros,-8.771929824561402,-9.345794392523365
5073,Flores de Ávila,-38.41059602649007,-39.46188340807175
5074,Fontiveros,-34.27787934186471,-28.500986193293887
5075,Fresnedilla,-13.821138211382115,-12.612612612612612
5076,"Fresno, El",34.467120181405896,27.09677419354839
5077,Fuente el Saúz,-54.41595441595442,-54.79041916167665
5078,Fuentes de Año,-58.92857142857143,-59.06976744186046
5079,Gallegos de Altamiros,-46.788990825688074,-41.17647058823529
5080,Gallegos de Sobrinos,-58.77192982456141,-58.71559633027523
5081,Garganta del Villar,-51.19047619047619,-51.24999999999999
5082,Gavilanes,-23.7017310252996,-28.993288590604028
5083,Gemuño,-33.90557939914164,-38.26086956521739
5084,Gilbuena,-62.091503267973856,-68.02721088435374
5085,Gil García,-48.10126582278481,-29.411764705882355
5086,Gimialcón,-45.038167938931295,-48.031496062992126
5087,Gotarrendura,-8.421052631578947,-6.70391061452514
5088,Grandes y San Martín,-40.0,-39.62264150943396
5089,Guisando,-30.97222222222222,-31.1046511627907
5090,Gutierre-Muñoz,-54.01459854014598,-49.60629921259843
5092,Hernansancho,-34.8936170212766,-38.26086956521739
5093,Herradón de Pinares,-1.7647058823529411,1.4344262295081966
5094,Herreros de Suso,-43.54838709677419,-41.17647058823529
5095,Higuera de las Dueñas,-15.625,-16.149068322981368
5096,"Hija de Dios, La",-24.561403508771928,-36.440677966101696
5097,"Horcajada, La",-44.01858304297328,-45.530393325387365
5099,Horcajo de las Torres,-45.905420991926185,-46.67472793228537
5100,"Hornillo, El",-38.91402714932127,-35.18518518518518
5101,Hoyocasero,-33.65384615384615,-24.879227053140095
5102,"Hoyo de Pinares, El",-14.099009900990097,-11.079429735234216
5103,Hoyorredondo,-56.390977443609025,-53.90625
5104,Hoyos del Collado,-42.0,-40.0
5105,Hoyos del Espino,-9.0,-15.06172839506173
5106,Hoyos de Miguel Muñoz,-59.67741935483871,-52.63157894736842
5107,Hurtumpascual,-62.18487394957983,-63.793103448275865
5108,Junciana,-61.0,-60.0
5109,Langa,-25.0,-25.6198347107438
5110,Lanzahíta,-12.218649517684888,-13.596491228070176
5112,"Losar del Barco, El",-37.65432098765432,-29.931972789115648
5113,"Llanos de Tormes, Los",-57.534246575342465,-53.333333333333336
5114,Madrigal de las Altas Torres,-34.65634075508228,-35.946745562130175
5115,Maello,1.82648401826484,6.870229007633588
5116,Malpartida de Corneja,-57.74058577405857,-60.08771929824561
5117,Mamblas,-31.4878892733564,-30.985915492957744
5118,Mancera de Arriba,-55.12820512820513,-53.02013422818792
5119,Manjabálago y Ortigosa de Rioalmar,-74.35897435897436,-65.78947368421053
5120,Marlín,-45.28301886792453,-39.21568627450981
5121,Martiherrero,62.5,73.5576923076923
5122,Martínez,-54.11764705882353,-57.48031496062992
5123,Mediana de Voltoya,4.504504504504505,7.339449541284404
5124,Medinilla,-63.96761133603239,-67.23404255319149
5125,Mengamuñoz,-17.56756756756757,-26.027397260273972
5126,Mesegar de Corneja,-56.15384615384615,-47.199999999999996
5127,Mijares,-29.582929194956353,-27.838104639684108
5128,Mingorría,-30.755395683453234,-25.045703839122485
5129,"Mirón, El",-59.32835820895522,-62.737642585551335
5130,Mironcillo,-17.037037037037038,-13.846153846153847
5131,Mirueña de los Infanzones,-58.139534883720934,-53.20197044334976
5132,Mombeltrán,-23.836734693877553,-23.53923205342237
5133,Monsalupe,-39.39393939393939,-35.869565217391305
5134,Moraleja de Matacabras,-21.91780821917808,-25.352112676056336
5135,Muñana,-20.989761092150168,-14.334470989761092
5136,Muñico,-49.358974358974365,-46.666666666666664
5138,Muñogalindo,-32.532751091703055,-33.6283185840708
5139,Muñogrande,-34.234234234234236,-33.33333333333333
5140,Muñomer del Peco,-23.776223776223777,-18.97810218978102
