Mun_Code,Mun,pop_1996_2012 (k=16),pop_1998_2014 (k=16),pop_1999_2015 (k=16),pop_2000_2016 (k=16),pop_2001_2017 (k=16),pop_2002_2018 (k=16),pop_2003_2019 (k=16),pop_2004_2020 (k=16),pop_2005_2021 (k=16),pop_2006_2022 (k=16),pop_2007_2023 (k=16),pop_2008_2024 (k=16)
42015,Alentisque,-33.33333333333333,-23.25581395348837,-25.581395348837212,-25.581395348837212,-23.25581395348837,-19.51219512195122,-13.157894736842104,-30.23255813953488,-38.095238095238095,-31.57894736842105,-23.52941176470588,-27.27272727272727
42016,Aliud,-42.22222222222222,-55.81395348837209,-60.46511627906976,-57.89473684210527,-52.77777777777778,-47.05882352941176,-35.483870967741936,-35.483870967741936,-21.428571428571427,-12.0,-27.586206896551722,-27.586206896551722
42017,Almajano,13.26530612244898,3.2085561497326207,1.1299435028248588,2.2598870056497176,-2.185792349726776,-12.857142857142856,-17.62114537444934,-4.5,-16.071428571428573,-15.639810426540285,-13.170731707317074,-11.219512195121952
42018,Almaluez,-44.984802431610944,-45.74132492113564,-47.07792207792208,-48.18481848184818,-49.83050847457628,-50.8833922261484,-51.11111111111111,-48.818897637795274,-48.971193415637856,-43.58974358974359,-43.43891402714932,-41.23222748815166
42019,Almarza,0.62402496099844,-3.481012658227848,-4.5528455284552845,-4.0650406504065035,-2.5806451612903225,-3.865546218487395,-0.16891891891891891,-1.1494252873563218,-4.0479760119940025,-3.924646781789639,-4.1731066460587325,-3.840245775729647
42020,Almazán,-0.272247745448358,-2.163174927610288,-2.3335036620677907,-2.536669542709232,-4.5101088646967336,-3.895652173913043,-4.555729438358546,-4.830582102519548,-5.517723066177754,-5.046272044700541,-6.817791516400481,-8.489304812834225
42021,Almazul,-46.994535519125684,-48.23529411764706,-50.877192982456144,-54.49101796407185,-57.831325301204814,-58.08383233532935,-54.729729729729726,-56.33802816901409,-50.38167938931297,-50.413223140495866,-46.49122807017544,-46.42857142857143
42022,Almenar de Soria,-37.35224586288416,-35.6234096692112,-37.82383419689119,-39.276485788113696,-36.92722371967655,-34.44444444444444,-33.72093023255814,-32.16374269005848,-30.447761194029848,-31.06508875739645,-30.124223602484474,-31.861198738170348
42023,Alpanseque,-31.092436974789916,-37.16814159292036,-34.57943925233645,-37.142857142857146,-41.74757281553398,-37.0,-35.41666666666667,-42.857142857142854,-41.935483870967744,-43.01075268817204,-40.44943820224719,-42.69662921348314
42024,Arancón,-17.391304347826086,-17.857142857142858,-18.01801801801802,-24.576271186440678,-22.413793103448278,-26.08695652173913,-20.0,-22.93577981651376,-23.636363636363637,-21.904761904761905,-19.607843137254903,-22.448979591836736
42025,Arcos de Jalón,-9.941234084231146,-13.085539714867616,-13.263707571801566,-15.247844827586206,-18.753417167851286,-17.139677239844183,-19.858156028368796,-21.490280777537794,-21.058257616247996,-19.108964036500268,-15.37180910099889,-14.499169894853347
42026,Arenillas,-45.45454545454545,-29.78723404255319,-32.55813953488372,-38.63636363636363,-38.095238095238095,-40.0,-40.0,46.875,56.666666666666664,82.75862068965517,75.0,50.0
