Mun_Code,Mun,pop_1996_2001 (k=5),pop_1998_2003 (k=5),pop_1999_2004 (k=5),pop_2000_2005 (k=5),pop_2001_2006 (k=5),pop_2002_2007 (k=5),pop_2003_2008 (k=5),pop_2004_2009 (k=5),pop_2005_2010 (k=5),pop_2006_2011 (k=5),pop_2007_2012 (k=5),pop_2008_2013 (k=5),pop_2009_2014 (k=5),pop_2010_2015 (k=5),pop_2011_2016 (k=5),pop_2012_2017 (k=5),pop_2013_2018 (k=5),pop_2014_2019 (k=5),pop_2015_2020 (k=5),pop_2016_2021 (k=5),pop_2017_2022 (k=5),pop_2018_2023 (k=5),pop_2019_2024 (k=5)
16166,Pozoamargo,1.2195121951219512,1.2539184952978055,7.301587301587302,6.097560975609756,15.060240963855422,18.76923076923077,16.09907120743034,10.059171597633137,9.770114942528735,2.094240837696335,-2.33160621761658,-8.0,-11.559139784946236,-18.586387434554975,-18.974358974358974,-19.893899204244033,-15.942028985507244,-11.246200607902736,-6.752411575562702,-8.544303797468354,-7.6158940397351,-6.551724137931035,-9.246575342465754
16167,Pozorrubio de Santiago,-9.87202925045704,-14.340344168260039,-12.720156555772993,-11.57684630738523,-13.995943204868155,-13.445378151260504,-9.598214285714286,-11.659192825112108,-12.641083521444695,-8.726415094339622,-10.194174757281553,-10.123456790123457,-9.898477157360407,-10.852713178294573,-11.886304909560723,-14.864864864864865,-16.208791208791208,-9.014084507042254,-10.72463768115942,-5.571847507331378,2.2222222222222223,5.901639344262295,-4.3343653250774
16169,"Pozuelo, El",-12.264150943396226,5.769230769230769,21.50537634408602,23.863636363636363,10.75268817204301,4.9504950495049505,-9.090909090909092,-18.58407079646018,-15.59633027522936,-11.650485436893204,-30.18867924528302,-35.0,-35.869565217391305,-32.608695652173914,-37.362637362637365,-27.027027027027028,-21.53846153846154,-16.94915254237288,-29.03225806451613,-29.82456140350877,-20.37037037037037,-11.76470588235294,-12.244897959183673
16170,Priego,1.951219512195122,4.047384007897334,2.53411306042885,5.024154589371981,5.454545454545454,9.322865554465162,11.10056925996205,8.17490494296578,3.403863845446182,2.813067150635209,2.423698384201077,-6.746370623398805,-8.347978910369068,-9.786476868327403,-14.121800529567519,-17.440841367221736,-15.75091575091575,-14.093959731543624,-11.637080867850099,-8.324768756423433,-6.050955414012739,-1.8478260869565217,3.2366071428571432
16171,"Provencio, El",-2.322924600152323,1.5959517321915144,2.0873598763045997,4.8532289628180045,4.56140350877193,0.5386687187379762,5.095785440613026,5.793260128739114,3.434117207913401,2.870991797166294,2.678913126674321,-3.9008384979948962,-8.94774516821761,-8.841573439191627,-9.206234142805364,-8.572493477450616,-8.2701062215478,-4.205974842767295,-3.721298495645289,-3.5528942115768465,-2.690582959641256,-0.9098428453267163,-3.2416906032006567
16172,Puebla de Almenara,-6.724137931034482,-12.5,-11.293260473588344,-11.454545454545455,-10.720887245841034,-5.353728489483748,-1.984126984126984,-2.6694045174537986,-6.365503080082135,1.8633540372670807,-6.8686868686868685,-11.740890688259109,-12.869198312236287,-8.771929824561402,-24.1869918699187,-23.861171366594363,-20.871559633027523,-7.021791767554479,-17.307692307692307,-10.455764075067025,-11.396011396011396,-4.057971014492753,-18.75
16173,"Valle de Altomira, El",-9.138381201044385,-13.978494623655912,-12.228260869565217,-5.9620596205962055,4.597701149425287,-5.128205128205128,0.3125,-0.30959752321981426,-6.051873198847262,-14.835164835164836,-11.11111111111111,-10.59190031152648,-20.18633540372671,-24.539877300613497,-25.161290322580644,-25.33783783783784,-24.738675958188153,-17.898832684824903,-26.01626016260163,-14.655172413793101,-6.787330316742081,-3.7037037037037033,-2.843601895734597
16174,Puebla del Salvador,-10.725552050473187,-9.364548494983277,-7.142857142857142,-3.8461538461538463,-7.06713780918728,-4.946996466431095,-3.6900369003690034,-5.86080586080586,-3.6363636363636362,-7.224334600760455,-11.895910780669144,-15.708812260536398,-14.007782101167315,-20.37735849056604,-16.39344262295082,-18.9873417721519,-16.818181818181817,-18.099547511312217,-11.374407582938389,-9.313725490196079,0.0,8.743169398907105,8.83977900552486
16175,Quintanar del Rey,5.808787230541386,14.032205060795269,17.797986359207535,19.17408906882591,17.698289269051322,14.158490566037734,13.04034582132565,8.795147504824923,7.487430357385515,4.981501057082452,4.442681475604918,0.5226258763543659,-2.217435377597567,-4.222503160556259,-6.268093140339836,-4.633497911127991,-3.7661678924676645,-1.6975508617338344,1.8215417106652587,2.2693702161944405,1.3142174432497014,-0.46119383317960205,-1.3445821249670447
16176,Rada de Haro,-7.462686567164178,-10.76923076923077,-12.676056338028168,-1.6129032258064515,4.838709677419355,-1.5384615384615385,8.620689655172415,0.0,3.278688524590164,26.153846153846157,14.0625,6.349206349206349,3.225806451612903,-15.873015873015872,-42.68292682926829,-42.465753424657535,-31.343283582089555,-31.25,7.547169811320755,12.76595744680851,16.666666666666664,10.869565217391305,6.8181818181818175
16177,Reíllo,-3.2467532467532463,-6.8493150684931505,-14.864864864864865,-9.722222222222223,-10.738255033557047,-19.17808219178082,-7.352941176470589,-0.7936507936507936,-10.76923076923077,-10.526315789473683,11.864406779661017,-0.7936507936507936,-14.399999999999999,-23.275862068965516,-20.168067226890756,-20.454545454545457,-5.6000000000000005,10.2803738317757,30.337078651685395,16.842105263157894,0.0,-5.084745762711865,-13.559322033898304
16181,Rozalén del Monte,-9.523809523809524,-17.741935483870968,-19.00826446280992,-25.833333333333336,-29.82456140350877,-30.973451327433626,-23.52941176470588,-22.448979591836736,-21.34831460674157,1.25,0.0,-5.128205128205128,6.578947368421052,7.142857142857142,-12.345679012345679,-7.6923076923076925,-9.45945945945946,-17.28395061728395,-13.333333333333334,-15.492957746478872,-19.444444444444446,-11.940298507462686,-19.402985074626866
16185,Saceda-Trasierra,1.0526315789473684,19.19191919191919,7.07070707070707,-8.16326530612245,-8.333333333333332,9.345794392523365,-19.491525423728813,-18.867924528301888,-22.22222222222222,-15.909090909090908,-44.44444444444444,-41.05263157894737,-39.53488372093023,-27.142857142857142,-39.189189189189186,-32.30769230769231,-32.142857142857146,-21.153846153846153,-15.686274509803921,-6.666666666666667,-15.909090909090908,2.631578947368421,0.0
16186,Saelices,-7.534246575342466,-9.659090909090908,-6.752873563218391,-3.125,-5.185185185185185,-3.7147102526002973,5.188679245283019,0.15408320493066258,0.0,2.96875,-1.3888888888888888,-22.27204783258595,-14.000000000000002,-15.053763440860216,-16.99544764795144,-20.81377151799687,-2.8846153846153846,-13.595706618962433,-17.17902350813743,-16.087751371115175,-11.067193675889328,-7.7227722772277225,-3.9337474120082816
16187,Salinas del Manzano,-14.074074074074074,-10.084033613445378,-9.322033898305085,-10.16949152542373,-4.310344827586207,-7.207207207207207,0.9345794392523363,-5.607476635514018,-0.9433962264150944,-18.01801801801802,-7.766990291262135,-20.37037037037037,-9.900990099009901,-10.476190476190476,-1.098901098901099,-10.526315789473683,-5.813953488372093,-25.274725274725274,-30.851063829787233,-17.77777777777778,-21.176470588235293,-9.876543209876543,10.294117647058822
