Mun_Code,Mun,pop_1996_2023 (k=27)
3095,Ondara,41.93047193629831
3096,Onil,14.397288535219568
3097,Orba,50.95177664974619
3098,Orxeta,78.72340425531915
3099,Orihuela,62.54435770049681
3100,Parcent,30.76923076923077
3101,Pedreguer,46.21561592345805
3102,Pego,1.1187192593306974
3103,Penàguila,-9.53757225433526
3104,Petrer,27.953216374269008
3105,"Pinós, el/Pinoso",38.710217755443885
3106,Planes,-14.963503649635038
3107,Polop,167.61904761904762
3109,Rafal,58.57284440039643
3110,"Ràfol d'Almúnia, el",95.92391304347827
3111,Redován,55.33409263477601
3112,Relleu,51.82481751824818
3113,Rojales,142.54343293954136
3114,"Romana, la",31.271820448877808
3115,Sagra,16.62269129287599
3116,Salinas,47.61499148211244
3117,Sanet y Negrals,30.212014134275616
3118,San Fulgencio,226.97368421052633
3119,Sant Joan d'Alacant,57.88980509745127
3120,San Miguel de Salinas,93.07015052541891
3121,Santa Pola,121.15913211298906
3122,Sant Vicent del Raspeig/San Vicente del Raspeig,71.29137369233408
3123,Sax,17.04822777454968
3124,Sella,3.4071550255536627
3125,Senija,41.35021097046413
3127,Tàrbena,-12.62135922330097
3128,Teulada,48.45788849347568
3129,Tibi,57.628596338273766
3130,Tollos,-14.893617021276595
3131,Tormos,11.147540983606557
3132,"Torre de les Maçanes, la/Torremanzanas",-4.672897196261682
3133,Torrevieja,148.0415578643258
3134,"Vall d'Alcalà, la",-6.451612903225806
3135,"Vall d'Ebo, la",-32.94460641399417
3136,"Vall de Gallinera, la",-14.809384164222875
3137,"Vall de Laguar, la",-4.901960784313726
3138,"Verger, el",40.639647091259995
3139,"Vila Joiosa, la/Villajoyosa",57.84570978745735
3140,Villena,8.204721914118206
3901,"Poblets, els",131.98992443324937
3902,Pilar de la Horadada,145.88581024349284
3903,"Montesinos, Los",124.83579638752052
3904,San Isidro,75.79617834394905
4001,Abla,-17.920209287115764
4002,Abrucena,-12.67123287671233
4003,Adra,20.56177624653077
4004,Albanchez,8.945686900958465
4005,Alboloduy,-27.050183598531213
4006,Albox,30.192470389170893
4007,Alcolea,-6.41025641025641
4008,Alcóntar,-9.822866344605476
4009,Alcudia de Monteagud,-27.86885245901639
4010,Alhabia,2.0172910662824206
4011,Alhama de Almería,22.97036082474227
4012,Alicún,-11.244979919678714
4013,Almería,17.638985824296345
4014,Almócita,7.253886010362693
4015,Alsodux,29.20353982300885
4016,Antas,28.506957502820608
4017,Arboleas,186.38709677419354
4018,Armuña de Almanzora,-1.1799410029498525
4019,Bacares,-17.421602787456447
4020,Bayárcal,-8.683473389355742
4021,Bayarque,-5.957446808510639
4022,Bédar,83.33333333333334
4023,Beires,8.270676691729323
4024,Benahadux,71.83567727609179
4026,Benitagla,-47.74774774774775
4027,Benizalón,-22.5609756097561
4028,Bentarique,-27.19033232628399
4029,Berja,-0.966035421298781
4030,Canjáyar,-35.3337072349972
4031,Cantoria,6.434316353887399
4032,Carboneras,34.75462590506838
4033,Castro de Filabres,-47.34299516908212
4034,Cóbdar,-26.277372262773724
4035,Cuevas del Almanzora,56.08311688311688
4036,Chercos,4.498269896193772
4037,Chirivel,-17.20430107526882
4038,Dalías,17.04735376044568
4041,Enix,163.67713004484307
4043,Felix,36.47686832740214
4044,Fines,28.006872852233677
4045,Fiñana,-24.697428139183057
4046,Fondón,17.130620985010705
4047,Gádor,16.67950693374422
4048,"Gallardos, Los",72.28847245883021
4049,Garrucha,112.36901582083418
4050,Gérgal,9.366391184573002
4051,Huécija,-0.74487895716946
4052,Huércal de Almería,244.89377562430116
4053,Huércal-Overa,48.48066298342542
4054,Íllar,-7.770961145194274
4055,Instinción,-11.517367458866545
4056,Laroya,83.33333333333334
4057,Laujar de Andarax,-11.239669421487603
4058,Líjar,-24.612403100775193
4059,Lubrín,-21.996708721887
4060,Lucainena de las Torres,19.727891156462583
4061,Lúcar,3.754693366708386
4062,Macael,-9.654130288784419
4063,María,-27.080820265379973
4064,Mojácar,68.09285389167046
4065,Nacimiento,-6.099815157116451
4066,Níjar,118.80535393221017
4067,Ohanes,-32.680538555691555
4068,Olula de Castro,-4.060913705583756
4069,Olula del Río,3.065693430656934
4070,Oria,-0.3125
4071,Padules,-10.450819672131148
4072,Partaloa,134.51776649746193
4073,Paterna del Río,15.522388059701491
4074,Pechina,69.96879875195008
4075,Pulpí,116.20530565167245
4076,Purchena,-8.549528301886793
4077,Rágol,-24.81012658227848
4078,Rioja,35.08474576271187
4079,Roquetas de Mar,186.03270940193892
4080,Santa Cruz de Marchena,10.232558139534884
4081,Santa Fe de Mondújar,20.194647201946474
4082,Senés,-19.77715877437326
4083,Serón,-23.231218088986143
4084,Sierro,-25.68627450980392
4085,Somontín,2.559055118110236
4086,Sorbas,-10.832745236414961
4087,Suflí,-1.7167381974248928
4088,Tabernas,16.632918715649406
4089,Taberno,-6.35386119257087
4090,Tahal,-10.120481927710843
4091,Terque,-9.90990990990991
4092,Tíjola,-8.504551365409622
4093,Turre,89.70792767732962
4094,Turrillas,-3.8062283737024223
4095,Uleila del Campo,-18.570009930486595
4096,Urrácal,9.565217391304348
4097,Velefique,-25.862068965517242
4098,Vélez-Blanco,-17.3931808372896
4099,Vélez-Rubio,0.4595588235294118
4100,Vera,193.18146598481326
4101,Viator,93.34588826114249
4102,Vícar,90.75437293172148
4103,Zurgena,39.990579368817706
4901,"Tres Villas, Las",-15.306122448979592
4902,"Ejido, El",88.98340684730098
4903,"Mojonera, La",35.88235294117647
4904,Balanegra,
5001,Adanero,-38.55421686746988
5002,"Adrada, La",36.145781328007985
5005,Albornos,-36.594202898550726
5007,Aldeanueva de Santa Cruz,-48.18652849740933
5008,Aldeaseca,-41.988950276243095
5010,"Aldehuela, La",-49.140893470790374
5012,Amavida,-33.497536945812804
5013,"Arenal, El",-13.074842200180342
5014,Arenas de San Pedro,-2.1939779089120894
5015,Arevalillo,-60.526315789473685
5016,Arévalo,5.557820356026634
5017,Aveinte,-50.98039215686274
5018,Avellaneda,-44.18604651162791
5019,Ávila,22.366329709453876
5021,"Barco de Ávila, El",-11.23244929797192
5022,"Barraco, El",-0.24875621890547264
5023,Barromán,-33.58490566037736
5024,Becedas,-64.27015250544662
5025,Becedillas,-61.53846153846154
5026,Bercial de Zapardiel,-44.72049689440994
5027,"Berlanas, Las",-11.653116531165312
5029,Bernuy-Zapardiel,-66.15384615384615
5030,Berrocalejo de Aragona,17.073170731707318
5033,Blascomillán,-46.68769716088328
5034,Blasconuño de Matacabras,-44.44444444444444
5035,Blascosancho,-34.96932515337423
5036,"Bohodón, El",-50.23255813953489
5037,Bohoyo,-57.341269841269835
5038,Bonilla de la Sierra,-10.891089108910892
5039,Brabos,-48.68421052631579
5040,Bularros,-55.118110236220474
5041,Burgohondo,-1.0375099760574622
5042,Cabezas de Alambre,-39.29961089494164
5043,Cabezas del Pozo,-50.27932960893855
5044,Cabezas del Villar,-54.11764705882353
5045,Cabizuela,-43.94904458598726
5046,Canales,-47.05882352941176
5047,Candeleda,-3.380989180834621
5048,Cantiveros,-49.21465968586388
5049,Cardeñosa,-26.36203866432337
5051,"Carrera, La",-46.688741721854306
5052,Casas del Puerto,-23.423423423423422
5053,Casasola,-65.07936507936508
5054,Casavieja,-16.021441334127456
5055,Casillas,-30.136986301369863
5056,Castellanos de Zapardiel,-10.0
5057,Cebreros,-6.517370083261556
5058,Cepeda la Mora,-55.333333333333336
5059,Cillán,-54.14012738853503
5060,Cisla,-51.231527093596064
5061,"Colilla, La",86.73469387755102
5062,Collado de Contreras,-49.46996466431096
5063,Collado del Mirón,-75.25773195876289
5064,Constanzana,-51.724137931034484
5065,Crespos,-40.30808729139923
5066,Cuevas del Valle,-23.26283987915408
5067,Chamartín,-49.586776859504134
5069,Donjimeno,-46.478873239436616
5070,Donvidas,-55.714285714285715
5072,Espinosa de los Caballeros,-10.526315789473683
5073,Flores de Ávila,-40.1766004415011
5074,Fontiveros,-34.552102376599635
5075,Fresnedilla,-13.821138211382115
5076,"Fresno, El",34.92063492063492
5077,Fuente el Saúz,-54.98575498575499
5078,Fuentes de Año,-60.26785714285714
5079,Gallegos de Altamiros,-46.788990825688074
5080,Gallegos de Sobrinos,-59.64912280701754
5081,Garganta del Villar,-51.19047619047619
5082,Gavilanes,-27.163781624500665
5083,Gemuño,-35.622317596566525
5084,Gilbuena,-67.97385620915033
5085,Gil García,-44.303797468354425
5086,Gimialcón,-43.51145038167939
5087,Gotarrendura,-12.105263157894736
5088,Grandes y San Martín,-34.54545454545455
5089,Guisando,-32.22222222222222
5090,Gutierre-Muñoz,-55.47445255474452
5092,Hernansancho,-37.4468085106383
5093,Herradón de Pinares,-4.509803921568627
5094,Herreros de Suso,-39.91935483870967
5095,Higuera de las Dueñas,-14.0625
5096,"Hija de Dios, La",-29.82456140350877
5097,"Horcajada, La",-45.99303135888502
5099,Horcajo de las Torres,-47.635524798154556
5100,"Hornillo, El",-39.81900452488688
5101,Hoyocasero,-21.153846153846153
5102,"Hoyo de Pinares, El",-14.732673267326732
5103,Hoyorredondo,-54.88721804511278
5104,Hoyos del Collado,-42.0
5105,Hoyos del Espino,-13.750000000000002
5106,Hoyos de Miguel Muñoz,-56.451612903225815
5107,Hurtumpascual,-63.86554621848739
5108,Junciana,-56.99999999999999
5109,Langa,-27.631578947368425
5110,Lanzahíta,-14.362272240085744
5112,"Losar del Barco, El",-28.39506172839506
5113,"Llanos de Tormes, Los",-55.47945205479452
5114,Madrigal de las Altas Torres,-35.237173281703775
5115,Maello,7.30593607305936
5116,Malpartida de Corneja,-58.57740585774059
5117,Mamblas,-31.833910034602077
5118,Mancera de Arriba,-54.48717948717948
5119,Manjabálago y Ortigosa de Rioalmar,-53.84615384615385
5120,Marlín,-35.84905660377358
5121,Martiherrero,71.15384615384616
5122,Martínez,-55.294117647058826
5123,Mediana de Voltoya,5.405405405405405
5124,Medinilla,-68.42105263157895
5125,Mengamuñoz,-24.324324324324326
5126,Mesegar de Corneja,-41.53846153846154
5127,Mijares,-29.194956353055286
5128,Mingorría,-30.035971223021583
5129,"Mirón, El",-63.43283582089553
5130,Mironcillo,-19.25925925925926
5131,Mirueña de los Infanzones,-59.06976744186046
5132,Mombeltrán,-25.142857142857146
5133,Monsalupe,-40.4040404040404
5134,Moraleja de Matacabras,-27.397260273972602
5135,Muñana,-17.576791808873722
5136,Muñico,-50.0
5138,Muñogalindo,-34.27947598253275
5139,Muñogrande,-36.03603603603604
5140,Muñomer del Peco,-21.678321678321677
5141,Muñopepe,-2.8301886792452833
5142,Muñosancho,-51.11111111111111
5143,Muñotello,-61.65413533834586
5144,Narrillos del Álamo,-65.3179190751445
5145,Narrillos del Rebollar,-54.87804878048781
5147,Narros del Castillo,-45.38745387453875
5148,Narros del Puerto,-31.70731707317073
5149,Narros de Saldueña,-47.14285714285714
5151,Navacepedilla de Corneja,-37.333333333333336
5152,Nava de Arévalo,-35.02879078694818
5153,Nava del Barco,-57.920792079207914
5154,Navadijos,-41.7910447761194
5155,Navaescurial,-53.153153153153156
5156,Navahondilla,163.23529411764704
5157,Navalacruz,-36.627906976744185
5158,Navalmoral,-42.67716535433071
5159,Navalonguilla,-58.63539445628998
5160,Navalosa,-39.285714285714285
5161,Navalperal de Pinares,-16.01272534464475
5162,Navalperal de Tormes,-41.54929577464789
5163,Navaluenga,6.391347099311701
5164,Navaquesera,-9.090909090909092
5165,Navarredonda de Gredos,-8.29875518672199
5166,Navarredondilla,-41.883116883116884
5167,Navarrevisca,-30.114942528735632
5168,"Navas del Marqués, Las",23.377818683847217
5169,Navatalgordo,-43.73522458628842
5170,Navatejares,-54.91803278688525
5171,Neila de San Miguel,-54.074074074074076
5172,Niharra,-13.23529411764706
5173,Ojos-Albos,71.69811320754717
5174,Orbita,-36.93693693693694
5175,"Oso, El",-41.125541125541126
5176,Padiernos,6.153846153846154
5177,Pajares de Adaja,-31.122448979591837
5178,Palacios de Goda,-24.067164179104477
5179,Papatrigo,-35.56851311953353
5180,"Parral, El",-55.47445255474452
5181,Pascualcobo,-20.833333333333336
5182,Pedro Bernardo,-44.412400865176636
5183,Pedro-Rodríguez,-40.78947368421053
5184,Peguerinos,-7.05521472392638
5185,Peñalba de Ávila,-24.264705882352942
5186,Piedrahíta,-26.81638044914135
5187,Piedralaves,-1.7027151403589507
5188,Poveda,-64.21052631578948
5189,Poyales del Hoyo,-35.890767230169054
5190,Pozanco,-3.4482758620689653
5191,Pradosegar,-37.696335078534034
5192,Puerto Castilla,-30.555555555555557
5193,Rasueros,-60.24691358024692
5194,Riocabado,-38.20754716981132
5195,Riofrío,-45.530726256983236
5196,Rivilla de Barajas,-38.0
5197,Salobral,-15.909090909090908
5198,Salvadiós,-39.37007874015748
5199,San Bartolomé de Béjar,-38.63636363636363
5200,San Bartolomé de Corneja,-71.7557251908397
5201,San Bartolomé de Pinares,-36.34053367217281
5204,Sanchidrián,-10.466582597730138
5205,Sanchorreja,-41.17647058823529
5206,San Esteban de los Patos,-60.0
5207,San Esteban del Valle,-21.90775681341719
5208,San Esteban de Zapardiel,-47.2972972972973
5209,San García de Ingelmos,-62.365591397849464
5210,San Juan de la Encinilla,-56.95364238410596
5211,San Juan de la Nava,-38.21022727272727
5212,San Juan del Molinillo,-31.57894736842105
5213,San Juan del Olmo,-58.76288659793815
5214,San Lorenzo de Tormes,-52.23880597014925
5215,San Martín de la Vega del Alberche,-50.308641975308646
5216,San Martín del Pimpollar,-38.20224719101123
5217,San Miguel de Corneja,-46.96969696969697
5218,San Miguel de Serrezuela,-55.603448275862064
5219,San Pascual,-27.11864406779661
5220,San Pedro del Arroyo,4.602510460251046
5221,Santa Cruz del Valle,-50.91463414634146
5222,Santa Cruz de Pinares,-21.461187214611872
5224,Santa María del Arroyo,-30.344827586206897
5225,Santa María del Berrocal,-35.628227194492254
5226,Santa María de los Caballeros,-61.04651162790697
5227,Santa María del Tiétar,41.00529100529101
5228,Santiago del Collado,-44.73684210526316
5229,Santo Domingo de las Posadas,-28.71287128712871
5230,Santo Tomé de Zabarcos,-43.54838709677419
5231,San Vicente de Arévalo,-28.75536480686695
5232,"Serrada, La",-7.4324324324324325
5233,Serranillos,-38.41059602649007
5234,Sigeres,-51.19047619047619
5235,Sinlabajos,-48.484848484848484
5236,Solana de Ávila,-54.27350427350427
5237,Solana de Rioalmar,-50.98684210526315
5238,Solosancho,-29.246139872842868
5239,Sotalbo,-7.142857142857142
5240,Sotillo de la Adrada,38.86512688907898
5241,"Tiemblo, El",17.066104819594415
5242,Tiñosillos,-0.7843137254901961
5243,Tolbaños,-44.21768707482993
5244,Tormellas,-69.74789915966386
5245,Tornadizos de Ávila,26.31578947368421
5246,Tórtoles,-72.18045112781954
5247,"Torre, La",-52.24839400428265
5249,Umbrías,-42.77777777777778
5251,Vadillo de la Sierra,-66.85714285714286
5252,Valdecasa,-54.761904761904766
5253,Vega de Santa María,-47.58620689655172
5254,Velayos,-26.989619377162633
5256,Villaflor,-41.714285714285715
5257,Villafranca de la Sierra,-40.63926940639269
5258,Villanueva de Gómez,-24.836601307189543
5259,Villanueva del Aceral,-53.588516746411486
5260,Villanueva del Campillo,-53.333333333333336
5261,Villar de Corneja,-56.97674418604651
5262,Villarejo del Valle,-35.88235294117647
5263,Villatoro,-39.44223107569721
5264,Viñegra de Moraña,-53.46534653465347
5265,Vita,-35.24590163934426
5266,Zapardiel de la Cañada,-62.272727272727266
5267,Zapardiel de la Ribera,-40.845070422535215
5901,San Juan de Gredos,-41.78403755868544
5902,Santa María del Cubillo,-21.83622828784119
5903,Diego del Carpio,-67.56756756756756
5904,Santiago del Tormes,-65.94427244582043
5905,Villanueva de Ávila,-62.41830065359477
6001,Acedera,-20.43010752688172
6002,Aceuchal,4.710632570659488
6003,Ahillones,-35.203252032520325
6004,Alange,-9.847365829640571
6005,"Albuera, La",10.914127423822714
6006,Alburquerque,-12.40484429065744
6007,Alconchel,-30.37920749893481
6008,Alconera,1.881720430107527
6009,Aljucén,13.478260869565217
6010,Almendral,-20.01338688085676
6011,Almendralejo,24.767540152155537
6012,Arroyo de San Serván,0.24826216484607747
6013,Atalaya,-26.25994694960212
6014,Azuaga,-17.79167565236144
6015,Badajoz,22.594073953146683
6016,Barcarrota,-12.34128999492128
6017,Baterno,-41.162227602905574
6018,Benquerencia de la Serena,-29.90152193375112
6019,Berlanga,-18.298969072164947
6020,Bienvenida,-14.33994095318431
6021,Bodonal de la Sierra,-23.35375191424196
6022,Burguillos del Cerro,-11.479741632413388
6023,Cabeza del Buey,-26.342012214721954
6024,Cabeza la Vaca,-24.46555819477435
6025,Calamonte,3.8507411824842395
6026,Calera de León,-20.88006902502157
6027,Calzadilla de los Barros,-14.652014652014653
6028,Campanario,-19.830938292476755
6029,Campillo de Llerena,-27.377049180327866
6030,Capilla,-31.718061674008812
6031,Carmonita,-24.379562043795623
6032,"Carrascalejo, El",129.41176470588235
6033,Casas de Don Pedro,-24.46633825944171
6034,Casas de Reina,-20.078740157480315
6035,Castilblanco,-39.272986457590875
6036,Castuera,-29.983649855364103
6037,"Codosera, La",-16.708229426433917
6038,Cordobilla de Lácara,-18.640776699029125
6039,"Coronada, La",-14.325507361719062
6040,Corte de Peleas,-11.356707317073171
6041,Cristina,-0.8960573476702508
6042,Cheles,-15.736040609137056
6043,Don Álvaro,19.705882352941178
6044,Don Benito,20.833601959899426
6045,Entrín Bajo,-20.175438596491226
6046,Esparragalejo,-3.5143769968051117
6047,Esparragosa de la Serena,-16.230366492146597
6048,Esparragosa de Lares,-29.83159582999198
6049,Feria,-25.63739376770538
6050,Fregenal de la Sierra,-12.241506646971935
6051,Fuenlabrada de los Montes,-17.45126010461246
6052,Fuente de Cantos,-8.610837438423644
6053,Fuente del Arco,-20.85308056872038
6054,Fuente del Maestre,-3.6358347876672483
6055,Fuentes de León,-22.904244124868466
6056,Garbayuela,-18.34710743801653
6057,Garlitos,-32.28643216080402
6058,"Garrovilla, La",-15.239852398523984
6059,Granja de Torrehermosa,-28.087797619047617
6060,Guareña,-9.940572663425176
6061,"Haba, La",-18.98054996646546
6062,Helechosa de los Montes,-27.70935960591133
6063,Herrera del Duque,-15.935960591133005
6064,Higuera de la Serena,-30.370942812983
6065,Higuera de Llerena,-29.292929292929294
6066,Higuera de Vargas,-20.25423728813559
6067,Higuera la Real,-22.950245269796778
6068,Hinojosa del Valle,-22.564935064935064
6069,Hornachos,-8.38917180380595
6070,Jerez de los Caballeros,-2.990773146675151
6071,"Lapa, La",-16.477272727272727
6072,Lobón,0.9933774834437087
6073,Llera,-22.27579556412729
6074,Llerena,-1.3961605584642234
6075,Magacela,-34.88681757656458
6076,Maguilla,-19.470538001707943
6077,Malcocinado,-37.54385964912281
6078,Malpartida de la Serena,-36.94344163658243
6079,Manchita,-2.4675324675324677
6080,Medellín,-10.052271813429835
6081,Medina de las Torres,-27.438640654499686
6082,Mengabril,6.550218340611353
6083,Mérida,14.723133320470769
6084,Mirandilla,-7.975921745673439
6085,Monesterio,-16.9140625
