Mun_Code,Mun,pop_1996_2017 (k=21),pop_1998_2019 (k=21),pop_1999_2020 (k=21),pop_2000_2021 (k=21),pop_2001_2022 (k=21),pop_2002_2023 (k=21),pop_2003_2024 (k=21)
7901,Ariany,6.6167290886392,12.435233160621761,16.5374677002584,13.544303797468354,16.624040920716112,23.145780051150894,30.01277139208174
7902,"Migjorn Gran, Es",26.022304832713754,24.77797513321492,28.785211267605632,30.66202090592334,25.166112956810633,27.487765089722675,38.98026315789473
8001,Abrera,76.53862630301299,69.38830869388309,62.24120082815735,54.33533080591905,50.18925952211971,45.61940383089652,41.98123499890901
8002,Aguilar de Segarra,27.669902912621357,36.492890995260666,32.3943661971831,34.27230046948357,37.980769230769226,36.74418604651163,29.910714285714285
8003,Alella,25.064968814968815,24.236278362276586,21.135029354207436,18.31689052656603,17.007197585326214,15.268303774442929,15.485475302362383
8004,Alpens,8.203125,-2.564102564102564,-1.8796992481203008,1.893939393939394,2.5547445255474455,-1.444043321299639,-5.923344947735192
8005,"Ametlla del Vallès, L'",75.39299937120101,67.86351914302718,63.31696259916887,54.23907319641916,52.62267343485617,46.902654867256636,40.0325588278822
8006,Arenys de Mar,29.939967870127678,28.90995260663507,29.129202106115837,26.423473433782714,26.02387081675638,24.681467917906463,23.907378452832997
8007,Arenys de Munt,59.182929053437896,55.07900677200903,51.08497598144774,47.24447292534444,42.475429975429975,37.87900981397393,35.5596961444747
8008,Argençola,34.96932515337423,33.12883435582822,12.307692307692308,12.244897959183673,14.893617021276595,13.846153846153847,17.326732673267326
8009,Argentona,39.84555094513601,38.98872642035941,36.06859871920113,33.189200590592705,30.170564804412216,27.744630071599047,24.674820423218794
8010,Artés,29.642525533890435,33.411379068133925,34.21849522478453,32.371794871794876,32.838172406031966,31.678383128295255,29.557069846678026
8011,Avià,24.254143646408842,22.779922779922778,22.24669603524229,19.1869918699187,18.234672304439748,17.074440395627278,15.917312661498709
8012,Avinyó,11.832251622566151,13.750000000000002,14.736842105263156,14.357178589294648,12.431896978702328,11.87683284457478,12.88433382137628
8013,Avinyonet del Penedès,39.49367088607595,43.30244313395114,42.96545914069082,45.75835475578406,36.04465709728867,32.82208588957055,30.73463268365817
8014,Aiguafreda,20.287081339712916,16.465116279069765,16.188714153561516,19.04983698183512,19.75598310652276,18.022988505747126,16.772438803263825
8015,Badalona,2.3039334176987207,5.168745169508506,6.454551959357932,6.730032927482962,6.943740011674976,7.409326424870466,5.895821675060623
8016,Bagà,1.6556291390728477,2.0038167938931295,2.7364378300528083,3.2242540904716073,3.634624581539933,0.7501172058134083,2.973100519112789
8017,Balenyà,21.15702479338843,22.50721385059314,22.80140709945635,24.8,24.503311258278146,23.721945137157107,23.04878048780488
8018,Balsareny,-1.937046004842615,-3.335373317013464,-1.9656019656019657,1.4860681114551082,0.09242144177449169,2.1309450277949353,2.211302211302211
8019,Barcelona,7.423358220578537,8.712981898682303,10.69080402354317,9.387769287011801,8.693670801986283,8.704352438138018,7.569730429167683
8020,Begues,119.96779388083736,98.26815642458101,90.20323084940073,75.60276915731679,63.62837689435536,55.64397905759162,48.55663945849094
8021,Bellprat,-14.942528735632186,-28.08988764044944,-26.436781609195403,-23.157894736842106,-21.27659574468085,-23.404255319148938,-25.0
8022,Berga,13.42999929612163,16.376208283355677,18.253016298595924,16.616567633694512,15.528292783789372,13.097699233077693,11.161495109153332
8023,Bigues i Riells del Fai,125.67397329302091,96.41391229207173,86.93567718737515,75.53348050036792,71.08539365246361,64.9370026525199,56.8125
8024,Borredà,1.910828025477707,-2.62582056892779,-3.9337474120082816,-6.185567010309279,-7.053941908713693,-13.480885311871226,-15.863453815261044
8025,"Bruc, El",126.9406392694064,120.90517241379311,115.96724667349028,111.56462585034012,98.21268990169794,74.19354838709677,65.9173313995649
8026,"Brull, El",31.63265306122449,37.696335078534034,35.07853403141361,39.59390862944163,42.56410256410256,48.704663212435236,50.256410256410255
8027,"Cabanyes, Les",102.35042735042734,90.89108910891089,89.72868217054264,84.74264705882352,75.57117750439367,70.5982905982906,67.82752902155887
8028,Cabrera d'Anoia,300.0,267.1875,235.29411764705884,188.0681818181818,163.71100164203614,156.54853620955316,135.07565337001375
8029,Cabrera de Mar,34.44541995902839,31.42375737152485,30.843439911797134,28.821313240043057,27.74703557312253,28.009319181982917,29.69759627810804
8030,Cabrils,94.24920127795528,80.90953307392996,70.77205882352942,61.24014489665459,55.04513540621866,47.652404392275656,36.19147816938453
8031,Calaf,10.45108005082592,15.711947626841244,19.790301441677588,19.26392572944297,18.13096413293847,15.779220779220779,16.334405144694532
8032,Caldes d'Estrac,61.222158766419184,64.93362831858407,55.96282911719154,56.96908261530665,55.22682445759369,50.81890500701919,41.082251082251084
8033,Caldes de Montbui,34.3994369721614,38.5149530497909,43.12575331458417,42.7872272143774,40.2142466181875,36.733615221987314,32.840686807215825
8034,Calders,48.68624420401855,38.96848137535817,47.183098591549296,39.31847968545216,41.51670951156812,39.213197969543145,42.63764404609475
8035,Calella,58.13296825532643,56.470009026011326,54.17899704071023,47.34584450402145,40.1693933690459,36.69649002064694,32.26623376623377
8036,Calonge de Segarra,7.027027027027027,0.0,-2.083333333333333,-1.0204081632653061,-2.0100502512562812,-5.05050505050505,-9.375
8037,Calldetenes,35.73806881243063,32.95940170940171,30.885416666666664,24.825523429710866,23.151750972762645,24.86797887662026,28.217349857006674
8038,Callús,53.680297397769515,60.41979010494752,58.05493689680772,57.863054928517684,59.90957045968349,53.66032210834554,51.37614678899083
8039,Campins,105.78512396694215,101.90839694656488,93.9068100358423,84.93150684931507,90.10238907849829,93.11475409836065,93.61022364217251
8040,Canet de Mar,52.543627710206245,51.107874752938734,50.8830694275274,46.084040244624184,40.24563060935286,35.65295978309987,29.158846613205935
8041,Canovelles,21.509746368630992,26.88081794597894,27.831371059627802,29.625076828518747,27.77100167708492,27.48411214953271,26.355740456900957
8042,Cànoves i Samalús,87.24226804123711,87.88426763110307,80.34285714285714,72.13903743315508,69.10025706940874,60.79380445304937,53.82830626450116
8043,Canyelles,239.89155693261037,202.9335071707953,179.0380047505938,165.83242655059846,149.35258964143426,130.07054673721342,115.9758551307847
8044,Capellades,4.062935670185222,6.413349416968235,8.400974025974026,8.871132964556443,7.959595959595959,7.2885719944543474,8.921933085501859
8045,Capolat,43.47826086956522,38.23529411764706,31.25,33.33333333333333,48.333333333333336,62.96296296296296,31.428571428571427
8046,Cardedeu,68.53308653401203,62.20729875408677,57.793764988009585,54.07352210630899,48.67431737237831,44.47482342219185,37.447728911319395
8047,Cardona,-19.61917715062904,-18.95104895104895,-18.28430509071693,-17.49595832584875,-17.04442429737081,-15.37321726245601,-13.893072289156628
8048,Carme,15.474452554744525,12.998522895125554,14.76608187134503,11.9533527696793,10.23391812865497,16.865671641791042,12.89875173370319
8049,Casserres,-3.411910669975186,-1.2285012285012284,-3.640776699029126,0.12239902080783352,3.197492163009404,4.353393085787452,8.338720103425985
8050,Castellar del Riu,82.41758241758241,72.44897959183673,62.96296296296296,50.0,45.83333333333333,36.29032258064516,18.115942028985508
8051,Castellar del Vallès,50.05364468286526,49.081607495069036,45.217339737887684,41.360926393029125,37.47794441993824,34.89594507616391,33.73824865321644
8052,Castellar de n'Hug,-7.55813953488372,-9.142857142857142,-16.129032258064516,-11.170212765957446,-5.376344086021505,-10.9375,-16.751269035532996
8053,Castellbell i el Vilar,29.723915381857296,40.053763440860216,38.047512991833706,39.95641118779513,33.91873278236915,33.57495881383855,34.35064935064935
8054,Castellbisbal,96.09312709296763,84.87018800358102,72.4996560737378,59.883352351971595,46.44664213431462,37.12542808219178,32.4890205290573
8055,Castellcir,135.50488599348535,124.47761194029852,108.42696629213484,105.73770491803278,109.70350404312667,85.68019093078759,73.45132743362832
8056,Castelldefels,71.26905398737958,62.654755546924314,55.77158427044127,49.0896187709299,43.86141153336468,39.69825650238864,32.52552237381929
8057,Castell de l'Areny,32.69230769230769,41.66666666666667,36.734693877551024,50.0,43.75,13.114754098360656,4.545454545454546
8058,Castellet i la Gornal,79.93553585817888,75.22935779816514,76.70623145400593,74.64387464387464,69.22024623803009,70.55702917771883,71.19078104993598
8059,Castellfollit del Boix,30.56379821958457,19.78021978021978,22.131147540983605,16.666666666666664,19.791666666666664,19.74025974025974,17.994858611825194
8060,Castellfollit de Riubregós,-32.773109243697476,-36.82008368200837,-30.76923076923077,-30.042918454935624,-30.263157894736842,-27.67857142857143,-30.414746543778804
8061,Castellgalí,157.92838874680305,141.7350527549824,135.1831298557159,134.80603448275863,127.23577235772359,132.72910372608257,120.1688555347092
8062,Castellnou de Bages,244.7089947089947,236.62650602409641,203.16455696202533,169.9619771863118,164.02214022140222,128.32,113.43283582089552
8063,Castellolí,41.27358490566038,43.28703703703704,44.907407407407405,52.92740046838408,51.06888361045131,50.0,49.2063492063492
8064,Castellterçol,20.507614213197968,22.35469448584203,27.14570858283433,31.6,31.565906838453916,29.8670465337132,27.905904059040594
8065,Castellví de la Marca,6.365503080082135,5.20904729266621,7.9506511309115835,10.519031141868512,12.552301255230125,14.188267394270124,14.629258517034069
8066,Castellví de Rosanes,95.71275455519829,89.1566265060241,83.22274881516589,82.11678832116789,81.00172711571675,74.81171548117155,64.40281030444966
8067,Centelles,28.52191994455034,29.25977653631285,30.91130859034675,31.10650785430692,31.1534500514933,30.089240612897793,26.320064987814785
8068,Cervelló,26.029141321261847,17.859932309294454,61.5987181769628,52.259234828496034,47.84749801429706,45.05208333333333,40.8732476635514
8069,Collbató,180.5874840357599,160.8644859813084,141.4452709883103,121.77227251071938,106.73665791776028,91.66335847558555,76.19912790697676
8070,Collsuspina,37.39837398373984,30.53435114503817,43.6,52.362204724409445,59.199999999999996,41.75824175824176,37.455830388692576
8071,Copons,19.245283018867926,14.391143911439114,18.45018450184502,18.81918819188192,15.625,18.466898954703833,24.91103202846975
8072,Corbera de Llobregat,89.98684210526315,79.74775648799418,70.90032154340837,65.2035203520352,58.88436226888123,51.7166960957426,44.23553150509034
8073,Cornellà de Llobregat,4.99454479330828,10.286446986766922,11.959566283658454,10.249635793476381,9.728264218374514,10.285658455563562,10.592028206769141
8074,Cubelles,212.08907741251326,184.3970315398887,166.47516052720513,147.05248576265967,133.15310187820148,118.72494504073453,101.71970051474028
8075,Dosrius,129.08770383428822,115.95744680851064,111.28971962616822,99.75404075895995,87.21311475409837,79.47160643789857,75.28538812785388
8076,Esparreguera,50.94821046824357,43.11165423205557,36.99017199017199,31.055099648300118,25.476885098743267,19.959375668163354,16.219141369891254
8077,Esplugues de Llobregat,-1.9653920102542193,0.8120248790601244,1.82705597788528,2.4283962512043447,1.4935164330541646,2.0287901191615205,2.510388184382199
8078,"Espunyola, L'",-15.19434628975265,-9.929078014184398,-15.384615384615385,-6.521739130434782,1.9230769230769231,-3.272727272727273,-2.9629629629629632
8079,"Estany, L'",6.020942408376963,4.102564102564102,3.2911392405063293,2.512562814070352,0.0,0.24752475247524752,-1.715686274509804
8080,Fígols,-20.754716981132077,-20.754716981132077,-18.867924528301888,-8.0,-8.16326530612245,-9.615384615384617,-18.0
8081,Fogars de Montclús,46.325878594249204,52.103559870550164,47.05882352941176,33.42857142857143,43.31395348837209,32.054794520547944,36.41304347826087
8082,Fogars de la Selva,152.70506108202443,126.01246105919004,126.0,122.54335260115607,121.52974504249292,107.63358778625954,82.6086956521739
8083,Folgueroles,73.82753403933434,61.46723646723646,49.70257766027759,41.989987484355446,37.4390243902439,31.554524361948953,27.27784026996625
8084,Fonollosa,73.0392156862745,70.53990610328638,60.85997794928335,58.87353878852285,51.8664047151277,46.842601319509896,44.48495897903373
8085,Font-rubí,14.502529510961216,8.326530612244898,15.996718621821165,20.0,15.772618094475579,11.742133537989256,11.48804934464148
8086,"Franqueses del Vallès, Les",81.16558741905642,80.10039440659735,73.96207073295746,65.45528455284553,57.035777760605825,51.10816581989545,46.69640960271935
8087,Gallifa,20.0,9.554140127388536,4.375,17.307692307692307,14.814814814814813,-8.5,-14.000000000000002
8088,"Garriga, La",52.57731958762887,51.10257114100101,47.844598190526874,44.91209838053174,40.450096210156445,38.26319630260278,36.971663764445154
8089,Gavà,22.51678294063446,20.5034395692165,20.000510021930943,19.660887302396738,18.564325197506246,15.623633448326126,13.480994704992435
8090,Gaià,1.25,6.707317073170732,12.269938650306749,12.5,7.83132530120482,18.0,14.838709677419354
8091,Gelida,87.00999231360493,78.50710900473933,79.62529274004683,77.3771244832338,75.31972178595467,69.86330627936779,64.29296003246094
8092,Gironella,-4.546356958507048,-3.499300139972006,0.6716873600651333,1.0067803575097596,1.3333333333333335,1.653398652786283,2.9951100244498776
8093,Gisclareny,-10.0,-24.242424242424242,-13.333333333333334,3.8461538461538463,12.0,-10.0,0.0
8094,"Granada, La",62.586605080831404,62.79245283018868,65.64141035258815,66.06471030850264,62.39882266372333,55.213435969209236,53.008789722785664
8095,Granera,36.84210526315789,16.94915254237288,16.666666666666664,44.06779661016949,31.147540983606557,40.909090909090914,9.090909090909092
8096,Granollers,19.124256638731328,18.75,20.209918151179586,19.174789691547602,15.465434697565247,15.48120218179156,14.787258777028597
8097,Gualba,107.73722627737226,103.52781546811399,106.95187165775401,102.42656449553,101.50187734668334,93.81563593932322,90.5701754385965
8098,Sant Salvador de Guardiola,89.40036341611145,77.99552071668533,70.33315705975674,62.63791374122367,59.87595419847328,52.78396436525612,45.43933054393305
8099,Guardiola de Berguedà,-10.848126232741617,-9.471585244267198,-6.087824351297405,-8.292201382033564,-5.1652892561983474,-2.5933609958506225,1.7075773745997866
8100,Gurb,43.49972572682392,44.76241900647948,44.77054429028816,42.518440463645945,39.49406298399587,35.323632714500754,32.357247437774525
8101,"Hospitalet de Llobregat, L'",0.9013918839443247,6.599844681133586,8.627906414071763,9.461002059706678,9.470471791487958,12.33285445905625,13.626605523202729
8102,Igualada,20.92765748031496,22.877082949025397,25.259792166266987,25.70734407676221,23.78017306816457,23.311964531783598,20.57224273792562
8103,Jorba,46.702317290552585,45.21739130434783,44.367417677642976,44.230769230769226,35.91905564924115,34.197730956239866,38.06343906510851
8104,"Llacuna, La",2.494061757719715,7.274969173859433,8.403361344537815,8.00942285041225,10.56338028169014,11.085180863477246,11.085972850678733
8105,"Llagosta, La",18.45703125,16.66955167041717,15.437553101104504,11.112042235816642,8.50379412735071,6.631578947368421,3.602533650039588
8106,Llinars del Vallès,61.40728476821192,53.64873222016079,49.299552906110286,47.09902573796714,43.02733006306937,42.59133505364661,40.74171144017822
8107,Lliçà d'Amunt,94.74439227960355,78.85111371629543,71.97331851028349,63.34549244398124,54.77519835439318,48.710840033268646,42.13379973764758
8108,Lliçà de Vall,41.502326612009746,37.523649358839606,31.14654824384336,29.78303747534517,29.106187929717343,24.425500370644922,24.091155724362455
8109,Lluçà,2.5735294117647056,-2.8469750889679712,-2.127659574468085,-5.902777777777778,-1.4134275618374559,8.550185873605948,9.505703422053232
8110,Malgrat de Mar,44.369245297867316,42.78358438364587,41.38736160277171,38.462662574894054,34.0235855678787,28.661354048081428,24.10016651722813
8111,Malla,3.5294117647058822,7.0588235294117645,5.426356589147287,8.235294117647058,7.936507936507936,3.10077519379845,8.799999999999999
8112,Manlleu,17.44643381273848,19.805497321220592,20.460829493087555,18.744292237442924,16.847582811101162,16.144604750672006,15.089762251334305
8113,Manresa,16.72283917061427,21.301137871290994,22.856739103127747,22.669511468105803,21.15315428052996,20.533312958435207,19.224308373842334
8114,Martorell,55.31926832005387,49.02199196447452,44.08332916019831,34.49845172187295,27.275147535164397,22.232139062433593,16.122856328160008
8115,Martorelles,-3.9497670650192425,-2.259771986970684,-1.4516458801881005,-1.4708886618998978,-1.679481991096722,-1.5458743224252158,1.4649033570701933
8116,"Masies de Roda, Les",12.087912087912088,10.759493670886076,11.645962732919255,7.480916030534352,9.402985074626866,4.741980474198047,7.604017216642754
8117,"Masies de Voltregà, Les",21.470019342359766,20.43711656441718,18.456883509833585,17.57306696263411,12.535919540229884,11.758584807492195,12.66255989048597
8118,"Masnou, El",14.229656153431108,13.085505434259884,13.071740368191307,13.152400835073069,12.821362624875714,13.953817153628654,16.561116137326795
8119,Masquefa,152.7159394479074,144.71307120085015,126.93700217233888,110.01745962461807,87.02495201535508,72.6140350877193,61.668545659526494
8120,Matadepera,51.03584347254193,46.589122917321596,45.35435481402112,39.68804159445407,35.500903154091986,33.69800108049703,32.22416812609457
8121,Mataró,23.632104138485367,24.209557933472134,24.560257457130504,23.37209413428372,20.304876342230223,18.82193635748138,17.804056167824168
8122,Mediona,80.36858974358975,78.06748466257669,76.00297176820207,67.28907330567083,71.80887372013652,74.38619774386198,60.98901098901099
8123,Molins de Rei,35.94283276450512,36.43459915611814,33.946091087472894,32.3530903006642,29.923754827210615,25.277161862527713,22.725202659622916
8124,Mollet del Vallès,21.991839851113074,16.182929590219604,13.846968493513371,10.70686520647563,9.375866260101926,6.35581915570423,4.563908721825563
8125,Montcada i Reixac,29.53672232894931,34.787621810607746,34.57291209594852,31.632799084144246,27.693807898586055,24.408997403298148,22.39902484021875
