Mun_Code,Mun,pop_1996_2020 (k=24),pop_1998_2022 (k=24),pop_1999_2023 (k=24),pop_2000_2024 (k=24)
44193,Puertomingalvo,-13.970588235294118,1.4388489208633095,-7.4324324324324325,0.7142857142857143
44194,Ráfales,-38.22222222222222,-30.80568720379147,-27.536231884057973,-25.870646766169152
44195,Rillo,-43.70860927152318,-40.27777777777778,-31.690140845070424,-29.496402877697843
44196,Riodeva,-45.30612244897959,-40.35087719298245,-42.35807860262008,-44.4954128440367
44197,Ródenas,-36.734693877551024,-33.33333333333333,-34.73684210526316,-37.755102040816325
44198,Royuela,-11.76470588235294,-6.639004149377594,-3.75,-5.46218487394958
44199,Rubiales,-23.4375,-29.508196721311474,-30.0,-25.862068965517242
44200,Rubielos de la Cérida,-36.0655737704918,-46.666666666666664,-50.0,-58.06451612903226
44201,Rubielos de Mora,2.4193548387096775,1.1345218800648298,-1.2598425196850394,-0.16233766233766234
44203,Salcedillo,22.22222222222222,37.5,25.0,85.71428571428571
44204,Saldón,-48.93617021276596,-48.837209302325576,-51.162790697674424,-38.095238095238095
44205,Samper de Calanda,-30.13565891472868,-27.045908183632733,-27.427427427427425,-26.113360323886642
44206,San Agustín,-21.153846153846153,-14.64968152866242,-8.843537414965986,-0.7246376811594203
44207,San Martín del Río,-57.692307692307686,-57.00325732899023,-54.08163265306123,-52.77777777777778
44208,Santa Cruz de Nogueras,7.142857142857142,-10.714285714285714,-14.814814814814813,-7.6923076923076925
44209,Santa Eulalia,-18.160561184723303,-16.76067687348912,-16.502463054187192,-17.073170731707318
44210,Sarrión,11.890838206627679,17.170731707317074,18.63230921704658,19.80295566502463
44211,Segura de los Baños,-26.785714285714285,-19.230769230769234,-19.230769230769234,-4.0
44212,Seno,-30.357142857142854,-18.867924528301888,-19.607843137254903,-22.448979591836736
44213,Singra,-15.306122448979592,-19.19191919191919,-19.19191919191919,-19.35483870967742
44215,Terriente,-3.225806451612903,8.522727272727272,9.574468085106384,14.130434782608695
44216,Teruel,24.99137752638477,22.442019099590723,20.700901920324824,20.40602144895215
44217,Toril y Masegoso,-10.81081081081081,2.7777777777777777,3.125,6.25
44218,Tormón,-41.86046511627907,-36.58536585365854,-17.5,-20.51282051282051
44219,Tornos,-25.461254612546124,-23.73540856031128,-25.680933852140075,-26.907630522088354
44220,Torralba de los Sisones,-31.4410480349345,-31.674208144796378,-33.03167420814479,-34.82142857142857
44221,Torrecilla de Alcañiz,-3.090507726269316,4.308390022675737,0.45662100456621,2.107728337236534
44222,Torrecilla del Rebollar,-27.647058823529413,-33.51648351648351,-32.432432432432435,-37.096774193548384
44223,Torre de Arcas,-19.65811965811966,-26.126126126126124,-22.641509433962266,-23.364485981308412
44224,Torre de las Arcas,-27.500000000000004,-36.84210526315789,-29.411764705882355,-41.17647058823529
44225,Torre del Compte,-38.095238095238095,-30.16759776536313,-33.33333333333333,-30.28571428571429
44226,Torrelacárcel,-54.31309904153354,-53.94736842105263,-53.92491467576792,-54.82758620689655
44227,Torre los Negros,-15.306122448979592,-14.736842105263156,-18.27956989247312,-20.0
44228,Torremocha de Jiloca,-41.208791208791204,-38.01169590643275,-35.294117647058826,-39.411764705882355
44229,Torres de Albarracín,14.19753086419753,5.660377358490567,21.656050955414013,18.633540372670808
44230,Torrevelilla,-17.874396135265698,-17.073170731707318,-18.75,-10.344827586206897
44231,Torrijas,-49.411764705882355,-56.25,-53.246753246753244,-51.35135135135135
