Mun_Code,Mun,pop_1996_2014 (k=18),pop_1998_2016 (k=18),pop_1999_2017 (k=18),pop_2000_2018 (k=18),pop_2001_2019 (k=18),pop_2002_2020 (k=18),pop_2003_2021 (k=18),pop_2004_2022 (k=18),pop_2005_2023 (k=18),pop_2006_2024 (k=18)
15037,Fisterra,-10.617009449694274,-10.538243626062323,-10.594900849858357,-10.011485451761102,-9.024154589371982,-8.476227591582228,-8.305777086170005,-7.205968977027292,-6.8425228084093614,-6.0890397284887205
15038,Frades,-21.830764391318024,-22.92063492063492,-21.77002583979328,-22.64028543626338,-23.436988543371523,-23.749585955614442,-22.48739495798319,-22.15753424657534,-21.76941832114246,-23.864836325237594
15039,Irixoa,-21.404867256637168,-22.56787330316742,-22.582480091012513,-22.454915648632927,-22.531939605110338,-19.90436341900777,-17.892156862745097,-18.591723285979,-16.656111462951234,-14.561855670103094
15040,Laxe,-11.310840707964601,-11.098559728890143,-12.736515108726348,-13.15122500704027,-15.636363636363637,-15.940399212819791,-15.237020316027088,-16.329398538504776,-16.953941791466516,-16.33705932932072
15041,"Laracha, A",6.042072097117969,5.50158789463852,5.736245196363296,5.616297542285768,6.3847740483780235,6.767761864644763,6.854015952513448,6.527777777777779,6.820285026836942,7.405350365639174
15042,Lousame,-21.25084061869536,-20.79002079002079,-18.29817492296753,-19.361752798285305,-18.921544814185086,-19.008674101610904,-18.246146070255243,-17.94478527607362,-18.39647119875454,-18.404423380726698
15043,Malpica de Bergantiños,-22.504366518876797,-23.87149247661651,-24.668941979522184,-24.993114844395485,-24.832682654768547,-24.299858557284303,-23.214285714285715,-23.134978229317852,-22.76746242263484,-19.79594944419065
15044,Mañón,-29.777992277992276,-30.186823992133725,-29.994967287367892,-29.45134575569358,-29.411764705882355,-30.505795574288726,-29.166666666666668,-29.67213114754098,-31.003882418191903,-30.708215297450426
15045,Mazaricos,-38.81597717546362,-38.52286401925391,-36.77744526697118,-36.18431689571544,-36.01778656126482,-35.42367182246133,-34.231899084154136,-33.303777265472604,-31.90597667638484,-30.212047288421847
15046,Melide,-12.13913043478261,-11.269107714184145,-10.99644128113879,-11.823243691505745,-12.479319309855825,-11.49946319933198,-11.000599161174355,-4.750928415930336,-3.9791507754894484,-2.483923843147144
15047,Mesía,-20.619142289122408,-22.613929492691316,-24.289405684754524,-24.259313581695512,-24.612634088200238,-24.42493946731235,-23.487654320987655,-23.600746268656717,-23.81852551984877,-23.1785944551902
15048,Miño,21.195764998962012,19.753593429158112,20.806055646481177,24.353182751540043,24.348174889691133,24.44488501189532,26.040031397174257,30.16309687561407,31.71445289643066,34.560247965904686
15049,Moeche,-18.613366645846348,-22.931143398610235,-21.606118546845124,-21.46060217809097,-20.182291666666664,-20.40268456375839,-18.80920162381597,-18.480492813141684,-17.903335602450646,-16.49269311064718
15050,Monfero,-26.624517035475943,-26.794778825235678,-28.027556200145032,-27.198515769944343,-26.790450928381965,-26.51252408477842,-25.235109717868337,-25.100401606425706,-24.79541734860884,-24.689312344656173
15051,Mugardos,-12.629032258064516,-12.684124386252046,-12.433949801849407,-11.31350267379679,-11.416990373247762,-10.991636798088411,-8.907094300156876,-6.521739130434782,-7.107320540156362,-7.857396239801348
15052,Muxía,-23.60566777208321,-23.061351603861727,-24.44721270632202,-23.77273458876549,-24.777903408173156,-24.692774045551367,-24.299220434566262,-23.953212408882862,-23.57891121415078,-23.773059519665853
15053,Muros,-17.60506100316313,-18.61814831874712,-17.60074976569822,-17.340051335678297,-17.556369242628637,-17.96144859813084,-16.800396235760278,-16.766169154228855,-17.44872436218109,-18.151815181518153
15054,Narón,26.81129233825744,26.82879752943447,26.269769834126272,28.97322606172514,32.627435009841854,33.465468338857946,15.042128603104214,13.178700151145215,11.310321238206539,10.153095558546434
15055,Neda,-14.370679954991159,-16.36626971355005,-16.5859173126615,-17.093739863769056,-17.481722177091797,-17.30325979585117,-14.899374260104853,-14.334941419710546,-14.919424709755674,-14.220264317180616
15056,Negreira,4.502758312211123,4.791508718726307,4.382772217167122,4.386763812993321,3.9117199391171997,3.2709569450783507,3.7678051769030483,4.832999846082807,5.859794447001073,7.406264465360284
15057,Noia,1.0331438080710025,-0.9396807849098321,-0.8668515950069348,-0.9233546237156345,-1.0201249132546841,-0.8130081300813009,-2.372137666255313,-2.3548097507078243,-3.566304570608731,-4.149095361175351
15058,Oleiros,49.90241575226612,45.27010206621857,39.8633076372884,36.68127306273063,34.177638919883954,33.078352092667465,28.90409524142024,25.614236122813523,24.09820461482916,22.610670419651996
15059,Ordes,7.996300344740604,6.812241800859961,5.3072158044533735,5.7779266454530225,6.165186798458704,5.076987099459009,2.7637371596282407,2.457882314641491,3.235006518904824,3.888075483975923
15060,Oroso,63.10337227242672,56.80473372781065,51.95758564437194,42.32238349885409,36.06676342525399,33.374645892351275,26.917242541715826,23.021933387489845,20.12608353033885,18.8630095004597
15061,Ortigueira,-32.56493871584392,-30.349794238683124,-30.6520981053121,-31.981718035860773,-32.46397522924854,-32.12435233160622,-31.625529793069063,-30.779054916985952,-28.842406132259324,-26.545553145336225
15062,Outes,-26.70472907465259,-26.173446580241393,-25.460579013617117,-25.735464442900163,-26.5520869870221,-26.70874017623244,-25.391241053014678,-24.12422360248447,-22.905311192800102,-21.958456973293767
15064,Paderne,-10.706638115631693,-11.348803480783175,-11.397459165154265,-12.13221939702143,-13.19796954314721,-13.376953834969102,-10.708955223880597,-10.003718854592785,-10.276243093922652,-12.723948811700184
15065,Padrón,-13.639976157361414,-10.127775450356095,-11.363636363636363,-9.438444924406047,-9.800968262506723,-9.47846786409868,-8.964535901926444,-7.94928335170893,-7.526286662977311,-8.429458740017747
15066,"Pino, O",-7.436708860759493,-7.014388489208632,-6.933867735470941,-5.634373733279287,-6.147623862487361,-7.256778309409888,-6.2449474535165725,-7.368421052631578,-7.100591715976331,-6.223132036847493
15067,"Pobra do Caramiñal, A",-4.84997540580423,-5.5246974806586,-6.218954897675342,-5.675539929683576,-6.945690084703537,-6.875874475314811,-7.182817182817184,-7.025620496397118,-7.2756506883730285,-8.16918308169183
15068,Ponteceso,-23.09800339292705,-23.17122457227536,-23.83989145183175,-22.22222222222222,-22.703006462489466,-21.68400056988175,-20.683139534883722,-20.27900146842878,-19.393848910122426,-19.277474195506983
15069,Pontedeume,-8.602634838419098,-9.985381760935567,-10.38726431071469,-11.772605192479856,-12.735637342908438,-12.494356659142213,-12.108392407957924,-13.008971704623878,-13.194043633845087,-13.493444715164172
15070,"Pontes de García Rodríguez, As",-16.029690461149716,-16.627916299206287,-17.122902785582404,-18.02530429212044,-18.5048231511254,-18.589795423303954,-17.145688800792865,-16.262278566031398,-16.175346189788463,-16.371719244250663
