Mun_Code,Mun,pop_1996_2009 (k=13),pop_1998_2011 (k=13),pop_1999_2012 (k=13),pop_2000_2013 (k=13),pop_2001_2014 (k=13),pop_2002_2015 (k=13),pop_2003_2016 (k=13),pop_2004_2017 (k=13),pop_2005_2018 (k=13),pop_2006_2019 (k=13),pop_2007_2020 (k=13),pop_2008_2021 (k=13),pop_2009_2022 (k=13),pop_2010_2023 (k=13),pop_2011_2024 (k=13)
25203,"Seu d'Urgell, La",21.95873401176361,22.02420035643936,16.73343892667474,13.935849401443845,11.39536978650572,7.127864264474375,3.9143783046222067,0.78852445264659,-2.2408053909231143,-3.5426474108353943,-3.9124616232386047,-5.652240874788234,-6.139477914720968,-3.7672281776416536,-1.3682834960412023
25204,Seròs,3.5555555555555554,7.303370786516854,8.352272727272728,10.01727115716753,9.07514450867052,8.954361640670133,9.007981755986318,3.7219485495347566,-0.5789473684210527,0.6809848088004191,2.7997886951928157,2.5053304904051172,1.3948497854077253,1.3926084627745046,-0.41884816753926707
25205,Sidamon,66.15384615384615,55.25210084033614,46.9061876247505,39.46869070208729,21.09777015437393,26.8630849220104,8.100147275405007,14.018691588785046,6.231884057971015,6.686046511627906,5.799151343705799,3.851444291609354,0.3968253968253968,1.0554089709762533,3.7889039242219216
25206,"Soleràs, El",-6.132075471698113,-12.142857142857142,-13.20754716981132,-13.397129186602871,-17.28110599078341,-21.91780821917808,-18.22429906542056,-14.987714987714988,-18.610421836228287,-13.089005235602095,-18.42751842751843,-19.570405727923628,-17.08542713567839,-14.627659574468085,-15.989159891598916
25207,Solsona,29.531425364758697,29.726715002788623,27.596727222299265,25.12597031186164,20.60388401170524,17.102354012225256,12.479495268138802,10.422049956933678,5.16859176292148,3.071517624390797,1.5222222222222221,0.09818895919703251,-1.1047330228528105,-0.5206638464041653,1.8916595012897677
25208,Soriguera,19.741100323624593,23.48993288590604,23.745819397993312,21.428571428571427,20.063694267515924,18.461538461538463,23.636363636363637,23.24159021406728,18.75,21.66172106824926,23.16715542521994,19.72222222222222,15.945945945945947,16.710875331564985,20.652173913043477
25209,Sort,38.64959254947614,37.60932944606414,32.30769230769231,26.968174204355112,22.307271733187534,16.042216358839053,11.486486486486488,6.240639041437843,2.4136299100804544,-3.9767649687220734,-4.858657243816254,-8.091024020227561,-7.976490344248531,-7.373271889400922,-6.228813559322035
25210,Soses,14.095744680851062,15.218811234487264,15.871979098628348,14.053350683148992,14.565643370346178,12.57328990228013,9.407216494845361,9.840255591054312,7.889908256880735,7.303712720632989,5.322966507177034,7.160048134777377,3.9627039627039626,5.218377765173001,6.63265306122449
25211,Sudanell,20.516304347826086,21.06703146374829,24.055944055944057,24.719101123595504,22.9901269393512,20.827389443651924,17.479674796747968,12.919896640826872,11.67979002624672,5.962732919254658,0.8403361344537815,-2.20162224797219,-1.5783540022547913,0.7972665148063782,1.3559322033898304
25212,Sunyer,-5.7324840764331215,0.0,-1.3289036544850499,-0.6666666666666667,4.067796610169491,12.068965517241379,21.10726643598616,25.087108013937282,25.0,24.381625441696116,18.275862068965516,12.837837837837837,12.162162162162163,7.81758957654723,2.622950819672131
25215,Talarn,8.767123287671232,44.47513812154696,55.80110497237569,19.78021978021978,16.997167138810198,65.8119658119658,99.13294797687861,107.6923076923077,89.24418604651163,72.56637168141593,55.75916230366492,21.339950372208435,41.56171284634761,49.62025316455696,3.0592734225621414
25216,Talavera,-2.302631578947368,0.0,-1.0309278350515463,-5.743243243243244,-8.873720136518772,-9.027777777777777,-8.540925266903916,-12.587412587412588,-12.411347517730496,-6.6006600660066,-8.823529411764707,-5.592105263157895,-2.0202020202020203,-8.27814569536424,-3.4482758620689653
25217,Tàrrega,39.51075495571489,40.620638699614155,36.47932131495228,32.849856550844756,30.247349823321557,24.481453444360334,21.041421856639246,18.57275519679977,13.403106009453072,12.82085120422303,12.439574605220754,9.288500835965076,7.684866074127819,6.277270347315143,8.249168077529337
25218,Tarrés,0.0,-0.9174311926605505,2.8846153846153846,1.9047619047619049,0.0,-13.445378151260504,-13.043478260869565,-18.181818181818183,-14.655172413793101,-4.504504504504505,-6.422018348623854,-0.9433962264150944,-2.7777777777777777,7.339449541284404,15.74074074074074
