Mun_Code,Mun,pop_1996_2002 (k=6),pop_1998_2004 (k=6),pop_1999_2005 (k=6),pop_2000_2006 (k=6),pop_2001_2007 (k=6),pop_2002_2008 (k=6),pop_2003_2009 (k=6),pop_2004_2010 (k=6),pop_2005_2011 (k=6),pop_2006_2012 (k=6),pop_2007_2013 (k=6),pop_2008_2014 (k=6),pop_2009_2015 (k=6),pop_2010_2016 (k=6),pop_2011_2017 (k=6),pop_2012_2018 (k=6),pop_2013_2019 (k=6),pop_2014_2020 (k=6),pop_2015_2021 (k=6),pop_2016_2022 (k=6),pop_2017_2023 (k=6),pop_2018_2024 (k=6)
1017,Campezo/Kanpezu,-2.5247971145175834,1.1183597390493942,1.977401129943503,1.4150943396226416,2.029520295202952,2.497687326549491,5.174035747883349,3.778801843317972,3.6934441366574333,5.674418604651163,1.89873417721519,-2.166064981949458,-4.382826475849732,-5.950266429840142,-6.678539626001781,-8.450704225352112,-7.71960958296362,-4.612546125461255,1.1225444340505144,3.3050047214353167,2.2900763358778624,4.326923076923077
1018,Zigoitia,24.503311258278146,17.579505300353357,15.025041736227045,13.285024154589372,16.833976833976834,20.74468085106383,23.89181066867017,27.27272727272727,25.471698113207548,24.16488983653163,15.99471249173827,9.691629955947137,7.03456640388114,1.948051948051948,2.139965297860035,0.34344590726960506,-0.4558404558404558,0.34423407917383825,2.096317280453258,5.500868558193399,3.1143827859569653,5.191100969766115
1019,Kripan,-7.000000000000001,1.6042780748663104,1.5789473684210527,0.0,-0.5405405405405406,-1.0752688172043012,1.5706806282722512,2.631578947368421,2.072538860103627,3.1914893617021276,7.608695652173914,2.1739130434782608,-6.185567010309279,-4.615384615384616,-6.598984771573605,-6.701030927835052,-9.090909090909092,-5.319148936170213,-3.8461538461538463,-5.376344086021505,-5.434782608695652,-1.6574585635359116
1020,Kuartango,8.454810495626822,0.5524861878453038,-4.301075268817205,-2.6737967914438503,-4.533333333333333,-4.032258064516129,-2.7247956403269753,-2.4725274725274726,-1.4044943820224718,-1.6483516483516485,-0.27932960893854747,-0.2801120448179272,1.400560224089636,3.6619718309859155,5.982905982905983,6.424581005586592,5.322128851540616,8.146067415730338,9.392265193370166,14.402173913043478,7.795698924731183,7.086614173228346
1021,Elburgo/Burgelu,120.83333333333333,96.1038961038961,76.57992565055763,50.470219435736674,39.733333333333334,24.056603773584907,24.367816091954023,30.022075055187635,31.157894736842106,31.041666666666668,17.748091603053435,18.631178707224336,12.384473197781885,3.904923599320883,-2.568218298555377,-4.133545310015898,-2.9173419773095626,-2.564102564102564,4.276315789473684,2.7777777777777777,5.107084019769357,6.467661691542288
1022,Elciego,3.1487513572204127,1.87018701870187,3.9779005524861875,0.7567567567567568,7.4034334763948495,7.894736842105263,10.922587486744433,13.498920086393088,11.052072263549416,11.266094420600858,4.395604395604396,2.829268292682927,0.47801147227533464,-4.376784015223597,-1.4354066985645932,-1.1571841851494697,-3.827751196172249,-5.028462998102467,-5.233111322549953,-3.383084577114428,-6.407766990291262,-6.829268292682928
1023,Elvillar/Bilar,5.459770114942529,5.965909090909091,2.8089887640449436,-3.581267217630854,-2.197802197802198,-2.7247956403269753,-1.6,-1.6085790884718498,-1.366120218579235,5.142857142857142,0.2808988764044944,-1.680672268907563,-4.336043360433604,-3.2697547683923704,-2.21606648199446,-5.434782608695652,-6.722689075630252,-5.982905982905983,-7.365439093484419,-10.985915492957748,-11.3314447592068,-8.333333333333332
1027,Iruraiz-Gauna,12.009803921568627,11.510791366906476,14.903846153846153,9.976798143851507,8.053691275167784,6.3457330415754925,7.641921397379912,9.89247311827957,11.715481171548117,14.135021097046414,7.039337474120083,5.1440329218107,3.2454361054766734,0.5870841487279843,-0.7490636704119851,-4.436229205175601,0.0,4.10958904109589,3.9292730844793713,4.474708171206226,2.0754716981132075,6.963249516441006
1028,Labastida/Bastida,19.038817005545287,13.338997451146984,16.401673640167363,15.366049879324214,15.686274509803921,16.69254658385093,14.746543778801843,10.269865067466268,5.679367361610352,5.160390516039052,0.06779661016949153,-0.9314703925482368,-1.5394912985274432,-0.7477906186267845,-1.0884353741496597,-4.177718832891246,-1.6260162601626018,1.880456682337139,4.146838885112169,5.342465753424658,7.702888583218708,8.304498269896193
1030,Lagrán,3.1578947368421053,0.0,-2.5380710659898478,-5.445544554455446,-2.512562814070352,-3.061224489795918,-2.6178010471204187,-8.717948717948717,-4.166666666666666,-5.7591623036649215,-12.371134020618557,-15.263157894736842,-12.365591397849462,-5.617977528089887,-9.782608695652174,-12.222222222222221,-7.647058823529412,0.6211180124223602,4.9079754601226995,4.166666666666666,3.614457831325301,7.59493670886076
1031,Laguardia,1.6865776528460996,5.039034776437189,5.25195173882186,5.169971671388102,4.80225988700565,4.077401520387007,3.2125768967874233,2.1621621621621623,4.2481456507080235,4.242424242424243,2.964959568733154,0.796812749003984,0.6622516556291391,-2.2486772486772484,-4.657179818887451,-2.7777777777777777,-2.225130890052356,-4.216073781291173,-3.684210526315789,0.3382949932341001,-0.13568521031207598,-1.7940199335548173
1032,Lanciego/Lantziego,2.1538461538461537,-0.31007751937984496,2.803738317757009,3.2208588957055215,5.045871559633028,2.86144578313253,4.4753086419753085,8.242612752721618,3.3333333333333335,1.7830609212481425,-0.2911208151382824,-0.29282576866764276,0.29542097488921715,-2.1551724137931036,-1.3196480938416422,-2.627737226277372,0.8759124087591241,4.1116005873715125,1.914580265095729,6.31424375917768,5.200594353640416,2.6986506746626686
1033,Lapuebla de Labarca,1.8583042973286876,-1.8518518518518516,-2.064220183486239,-2.6589595375722546,2.320185614849188,3.762827822120866,1.3872832369942196,2.1226415094339623,1.5222482435597189,0.7125890736342043,-6.122448979591836,-5.384615384615385,-1.9384264538198404,-1.6166281755196306,-0.922722029988466,1.0613207547169812,4.4685990338164245,0.4645760743321719,-0.23255813953488372,2.112676056338028,0.6984866123399301,0.2333722287047841
1034,Leza,14.835164835164836,27.906976744186046,17.346938775510203,6.730769230769231,13.30049261083744,8.133971291866029,7.142857142857142,7.2727272727272725,-7.391304347826087,-1.8018018018018018,-7.391304347826087,-8.4070796460177,-4.0,-10.16949152542373,-4.694835680751173,-10.091743119266056,-4.694835680751173,1.932367149758454,1.3888888888888888,2.358490566037736,8.374384236453201,7.142857142857142
1036,Laudio/Llodio,-4.454376537940039,-4.940591042957246,-5.088630806845966,-4.060228452751817,-4.027335802597944,-3.9419741406496374,-2.951618886121562,-1.607820095080391,-0.7459883003273762,0.10823682216690117,0.6142305810730011,0.8316918362880281,-0.0764442503003167,-1.1292073832790446,-1.9519844273818536,-1.5839550221645584,-2.204213938411669,-1.682222704579987,-1.5901639344262295,-1.680210849989018,-1.191198367617052,-1.2249382037901677
1037,Arraia-Maeztu,7.163742690058479,6.358381502890173,3.089887640449438,4.297994269340974,0.4195804195804196,-3.547066848567531,-3.7940379403794036,-3.804347826086957,-1.6348773841961852,1.510989010989011,1.8105849582172702,0.9900990099009901,0.28169014084507044,1.977401129943503,0.41551246537396125,-2.9769959404600814,-0.6839945280437756,2.661064425770308,12.359550561797752,11.357340720221606,12.0,14.644351464435147
1039,Moreda de Álava/Moreda Araba,1.4134275618374559,-4.498269896193772,-4.10958904109589,-5.517241379310345,-3.8461538461538463,-6.968641114982578,-6.785714285714286,-9.782608695652174,-11.071428571428571,-10.218978102189782,-13.454545454545455,-11.610486891385769,-10.727969348659004,-8.032128514056225,-7.630522088353414,-6.910569105691057,-7.142857142857142,-10.59322033898305,-10.300429184549357,-5.676855895196507,-9.565217391304348,-6.11353711790393
1041,Navaridas,-3.0837004405286343,-4.147465437788019,-2.3255813953488373,0.9569377990430622,0.4608294930875576,-0.45454545454545453,0.966183574879227,1.4423076923076923,1.4285714285714286,4.265402843601896,2.293577981651376,-2.28310502283105,10.526315789473683,7.109004739336493,6.103286384976526,-5.0,-10.31390134529148,-9.345794392523365,-14.71861471861472,-11.504424778761061,-12.831858407079647,-8.61244019138756
1042,Okondo,18.571428571428573,23.950617283950617,22.14199759326113,24.03846153846154,24.59016393442623,17.853231106243154,12.759336099585061,11.155378486055776,13.793103448275861,12.112403100775193,7.988721804511279,7.6208178438661704,6.347746090156393,4.92831541218638,0.0,0.432152117545376,3.3942558746736298,3.8860103626943006,3.4602076124567476,1.3663535439795047,3.722943722943723,2.753872633390706
1043,Oyón-Oion,10.972346119536128,19.23419412288513,23.665791776027998,25.816151202749143,25.166112956810633,24.638263665594856,22.85491419656786,21.209858103061986,16.16554651574107,12.837145783543871,8.792302587923025,6.3527894227668495,5.396825396825397,2.4645717806531113,1.6443361753958587,1.9062027231467473,3.26318999695029,3.395997574287447,2.9518072289156625,2.4654239326518343,2.0071899340922705,1.336104513064133
1044,Peñacerrada-Urizaharra,0.0,8.23045267489712,-0.3875968992248062,3.5856573705179287,2.0161290322580645,7.968127490039841,9.433962264150944,12.547528517110266,11.673151750972762,7.6923076923076925,6.324110671936759,-0.7380073800738007,-6.896551724137931,-9.121621621621621,-8.013937282229964,-8.214285714285714,-2.973977695167286,-2.6022304832713754,10.74074074074074,15.241635687732341,14.393939393939394,17.509727626459142
1046,Erriberagoitia/Ribera Alta,5.46875,11.96911196911197,13.78640776699029,10.865561694290976,26.95167286245353,30.555555555555557,27.943760984182774,29.310344827586203,33.27645051194539,31.22923588039867,10.980966325036604,6.524822695035461,6.181318681318682,-0.6666666666666667,-5.761843790012804,-1.2658227848101267,3.562005277044855,4.1278295605858855,6.85640362225097,10.06711409395973,12.5,8.333333333333332
1047,Ribera Baja/Erriberabeitia,56.55913978494623,93.5871743486974,110.14198782961459,84.22818791946308,66.91285081240767,61.126373626373635,39.953271028037385,34.886128364389236,26.833976833976834,21.311475409836063,18.053097345132745,15.77152600170503,13.439065108514189,3.837298541826554,4.642313546423135,3.153153153153153,1.199400299850075,1.8409425625920472,4.5621780721118474,4.656319290465632,3.490909090909091,4.730713245997089
1049,Añana,-5.911330049261084,0.0,-1.5957446808510638,-4.2105263157894735,-4.736842105263158,-7.853403141361256,-4.864864864864865,-5.405405405405405,-9.18918918918919,-8.791208791208792,-14.917127071823206,-6.25,-10.795454545454545,-9.142857142857142,-7.142857142857142,-9.036144578313253,1.2987012987012987,-9.696969696969697,-1.2738853503184715,-1.8867924528301887,0.0,-5.960264900662252
1051,Agurain/Salvatierra,6.5595363540569025,5.675954592363261,4.703788456648868,5.057299451918286,10.617469879518072,14.412855377008652,18.719090009891197,18.8232421875,18.601262748907235,18.046004268437276,13.342409802586793,7.000864304235091,3.8533638825244743,2.424491473186768,2.886977886977887,0.8035355564483728,1.3413413413413413,1.7366720516962844,0.8624147613317288,1.6850551654964894,1.1940298507462688,2.7301713830211236
1052,Samaniego,1.9672131147540985,4.590163934426229,1.3071895424836601,-1.282051282051282,-1.8808777429467085,5.787781350482315,0.6309148264984227,3.1347962382445136,8.38709677419355,7.467532467532467,4.15335463258786,-11.854103343465045,-7.836990595611286,-7.90273556231003,-3.869047619047619,-3.625377643504532,-3.067484662576687,8.620689655172415,4.761904761904762,2.6402640264026402,-5.572755417956656,-9.090909090909092
1053,San Millán/Donemiliaga,0.723589001447178,0.8571428571428572,5.873715124816446,3.9187227866473147,4.49438202247191,2.7298850574712645,3.795620437956204,2.6912181303116145,0.5547850208044383,0.41899441340782123,-0.13440860215053765,1.5384615384615385,1.5471167369901548,-1.103448275862069,-2.206896551724138,-1.3908205841446455,-3.768506056527591,-2.7548209366391188,-0.8310249307479225,0.1394700139470014,2.3977433004231314,1.5514809590973202
1054,Urkabustaiz,7.655502392344498,16.68696711327649,18.928571428571427,20.32146957520092,30.10262257696693,28.77777777777778,30.425299890948747,32.67223382045929,32.63263263263263,28.816793893129773,13.935144609991234,10.267471958584986,8.695652173913043,5.350118017309206,0.37735849056603776,-1.037037037037037,5.461538461538462,8.450704225352112,8.76923076923077,5.1530993278566095,7.819548872180452,9.431137724550897
1055,Valdegovía/Gaubea,12.457531143827861,16.741071428571427,15.675675675675677,15.823466092572659,17.29957805907173,15.609264853977844,8.712871287128712,5.736137667304015,2.6168224299065423,-0.8364312267657992,-6.115107913669065,-9.581881533101045,-7.741347905282331,-8.227848101265822,-9.289617486338798,-7.1227741330834125,-4.597701149425287,-5.009633911368015,3.5538005923000986,8.078817733990148,7.028112449799197,8.173562058526741
1056,Harana/Valle de Arana,-7.923497267759563,-8.100558659217876,-4.2492917847025495,-5.459770114942529,-8.746355685131196,-7.71513353115727,-9.226190476190476,-10.030395136778116,-15.088757396449704,-15.501519756838904,-16.93290734824281,-16.720257234726688,-20.655737704918035,-19.93243243243243,-19.16376306620209,-17.62589928057554,-15.0,-15.83011583011583,-6.6115702479338845,-4.641350210970464,-5.603448275862069,-6.550218340611353
1057,Villabuena de Álava/Eskuernaga,-1.1594202898550725,-5.3097345132743365,-4.166666666666666,-2.9850746268656714,-5.7057057057057055,-7.038123167155426,-5.357142857142857,-1.557632398753894,0.9316770186335404,-1.8461538461538463,-1.2738853503184715,-1.5772870662460567,-3.7735849056603774,-7.59493670886076,-7.6923076923076925,-6.269592476489027,-4.516129032258064,-12.179487179487179,-6.209150326797386,-0.3424657534246575,-5.0,-3.0100334448160537
1058,Legutio,8.161708619374524,10.196374622356496,12.45311327831958,10.167029774872912,13.114754098360656,13.117066290550069,13.938973647711512,12.679917751884853,13.275517011340893,16.150296638101516,10.207939508506616,6.172069825436409,4.443091905051735,6.265206812652069,6.007067137809187,6.072644721906924,7.775871926815323,12.80093951849677,16.14219114219114,15.455065827132227,13.777777777777779,11.610486891385769
1059,Vitoria-Gasteiz,3.284259267903321,3.313674507105349,4.299253064645367,4.697319629367219,4.834126686827895,5.0648528946535905,5.55592881746149,6.501953491698778,5.771557243145393,6.43983336848766,5.186418225235746,4.131591512278634,3.5037617594765362,2.6808312381687913,3.094814703500555,2.8704953699689955,4.303480732105425,4.921472889351542,3.761510015661001,3.694498720537619,3.6076379891163515,3.5284297043053905
1060,Yécora/Iekora,3.149606299212598,5.555555555555555,8.560311284046692,7.9245283018867925,8.518518518518519,14.122137404580155,19.607843137254903,7.518796992481203,2.867383512544803,-0.34965034965034963,-9.556313993174061,-13.712374581939798,-12.786885245901638,-5.944055944055944,-5.923344947735192,-5.614035087719298,1.1320754716981132,4.651162790697675,0.0,-8.178438661710038,-7.777777777777778,-1.486988847583643
1061,Zalduondo,4.411764705882353,22.727272727272727,19.858156028368796,27.536231884057973,33.093525179856115,29.577464788732392,26.71232876712329,19.1358024691358,16.56804733727811,5.113636363636364,0.5405405405405406,0.5434782608695652,5.9459459459459465,-2.5906735751295336,-3.5532994923857872,0.5405405405405406,-1.6129032258064515,0.0,-2.0408163265306123,3.723404255319149,3.1578947368421053,4.301075268817205
1062,Zambrana,5.042016806722689,-1.366120218579235,-0.8108108108108109,-0.5494505494505495,-6.493506493506493,-4.533333333333333,7.1022727272727275,6.094182825484765,9.809264305177113,18.784530386740332,17.22222222222222,16.480446927374302,7.6923076923076925,3.91644908616188,-4.962779156327544,-6.976744186046512,-2.843601895734597,-0.2398081534772182,6.403940886699508,6.78391959798995,10.182767624020887,10.5
1063,Zuia,34.80358373535493,40.621039290240816,40.1954795357361,35.01449275362319,29.75929978118162,21.625766871165645,13.918017159199236,8.201892744479496,5.620915032679739,4.7230571060541005,2.318718381112985,2.01765447667087,-0.2928870292887029,-2.165764264889629,-4.455445544554455,-5.166051660516605,-5.150391429748661,-5.23279769262464,-2.7276542173730594,-0.8088548318433376,1.16580310880829,2.5507998270644183
1901,Iruña Oka/Iruña de Oca,22.896039603960396,24.361259655377303,34.52807646356034,33.68074602303895,36.517150395778366,40.130916414904334,43.91824526420738,42.044911610129,31.70515097690941,26.056627000410344,19.8299188248937,11.67804527488322,9.871839279528922,9.989909182643794,10.0472016183412,8.49609375,10.03225806451613,12.226512226512225,9.331651954602775,8.593272171253822,10.20220588235294,8.76087608760876
1902,Lantarón,17.490952955367913,3.7735849056603774,4.545454545454546,-0.7261410788381742,-3.792415169660679,-3.696098562628337,5.705059203444564,2.3529411764705883,-3.8302277432712217,-2.9258098223615465,-2.8008298755186725,-0.7462686567164178,-9.063136456211812,-7.210031347962382,-3.229278794402583,-6.135629709364909,-6.616862326574173,-5.800214822771213,2.463605823068309,4.842342342342342,4.338153503893214,6.192660550458716
2001,Abengibre,-4.612365063788027,-2.9791459781529297,-1.9076305220883536,-1.639344262295082,-2.2289766970618032,-3.292181069958848,-3.023983315954119,-4.605936540429887,-7.6765609007164795,-7.5,-15.129533678756477,-17.5531914893617,-15.913978494623656,-18.34763948497854,-17.073170731707318,-14.752252252252251,-3.5409035409035408,-1.806451612903226,-4.3478260869565215,-2.890932982917214,1.6042780748663104,0.26420079260237783
2002,Alatoz,-7.320644216691069,-10.666666666666668,-11.842105263157894,-10.43872919818457,-9.722222222222223,-6.79304897314376,-5.4399999999999995,-0.6633499170812603,0.16583747927031509,1.1824324324324325,-2.2222222222222223,-1.694915254237288,3.2148900169204735,-2.8380634390651087,-8.112582781456954,-11.686143572621036,-9.265734265734265,-12.758620689655173,-18.688524590163937,-14.776632302405499,-11.531531531531531,-6.049149338374291
2003,Albacete,5.810888810075174,7.570778390418964,8.1280036874606,7.9115636713503985,10.209555405432521,9.696690874437252,9.393974552345593,8.953382843557067,7.4424202911270205,6.788518215815935,4.807884882655322,3.3419408180505545,1.41707322821655,1.144449332746737,0.832020537954373,0.33512686117166846,0.36828360153567313,1.0719648437273532,0.34917296553006316,-0.04001716678459165,0.22567354874548654,0.6281421554464027
