Mun_Code,Mun,pop_1996_2013 (k=17),pop_1998_2015 (k=17),pop_1999_2016 (k=17),pop_2000_2017 (k=17),pop_2001_2018 (k=17),pop_2002_2019 (k=17),pop_2003_2020 (k=17),pop_2004_2021 (k=17),pop_2005_2022 (k=17),pop_2006_2023 (k=17),pop_2007_2024 (k=17)
45159,Sartajada,-6.306306306306306,-0.9708737864077669,-6.422018348623854,-12.068965517241379,-17.355371900826448,-19.327731092436977,-20.33898305084746,-23.62204724409449,-12.295081967213115,-14.173228346456693,-19.35483870967742
45160,Segurilla,36.76470588235294,43.57298474945534,37.761506276150634,37.10499490316004,35.16483516483517,31.872509960159363,36.53846153846153,25.794392523364486,26.364477335800185,22.261484098939928,16.58206429780034
45161,Seseña,472.0878509869336,457.63062596999487,453.72046254399197,441.75306314797365,405.20724848989795,383.3489242282507,321.3262764632628,260.3988977824432,202.49730893433798,169.67938087341074,149.3593452922212
45162,Sevilleja de la Jara,-27.527075812274372,-30.13953488372093,-31.22641509433962,-32.10227272727273,-33.33333333333333,-35.660377358490564,-34.1871921182266,-34.69387755102041,-31.082529474812432,-29.106945975744214,-31.491712707182316
45163,Sonseca,27.171297309122732,21.89828312277292,19.343493552168816,16.911376359987322,12.574055158324821,12.412392077196547,9.333070244672454,9.279368213228036,9.395973154362416,4.8666354702854475,4.714364947310039
45164,Sotillo de las Palomas,-6.8807339449541285,-5.752212389380531,-4.672897196261682,-11.210762331838566,-5.392156862745098,-5.670103092783505,-20.454545454545457,-11.981566820276496,-16.055045871559635,-18.009478672985782,-8.5
45165,Talavera de la Reina,24.852655029468995,17.923221803678263,14.910387410524015,12.206193343300871,9.206562208101458,7.608457281440679,4.6886731067621,3.9499408505074407,0.3278095811991564,0.41053548625780195,-0.9479947164782756
45166,Tembleque,6.317774634606317,1.6075650118203308,-0.47596382674916704,-3.001429252024774,-6.378986866791744,-7.927677329624479,-9.567617295308189,-10.182648401826484,-12.483161203412664,-13.914575077058563,-12.5
45167,"Toboso, El",-2.1952358710882764,-4.75266731328807,-9.626436781609195,-11.844005777563794,-13.656174334140436,-15.517241379310345,-15.073170731707316,-19.554924242424242,-22.071227741330834,-23.426734037666513,-20.818014705882355
45168,Toledo,26.644547465381933,24.238307781874635,23.429019329458566,22.183638034930038,21.35637149028078,19.719859506580338,18.280058994610542,16.2808736476832,12.646128182383858,10.913519155680984,10.058765168282074
45169,Torralba de Oropesa,-14.625850340136054,-19.50354609929078,-21.818181818181817,-25.0,-19.318181818181817,-18.846153846153847,-22.745098039215687,-28.24427480916031,-30.07246376811594,-35.57046979865772,-28.25278810408922
45170,Torrecilla de la Jara,-15.974440894568689,-8.391608391608392,-16.05351170568562,-18.493150684931507,-25.249169435215947,-25.08361204013378,-44.054054054054056,-36.52694610778443,-33.11897106109325,-30.363036303630363,-34.124629080118694
45171,"Torre de Esteban Hambrán, La",24.06380027739251,20.654396728016362,16.040268456375838,14.976494291470784,11.67979002624672,6.923579359895493,6.301718650541057,4.056545789797172,1.1883541295306002,4.945992040932349,9.276018099547512
45172,Torrico,-12.247071352502664,-9.518599562363239,-13.125695216907676,-16.331096196868007,-17.0261066969353,-19.70554926387316,-19.492502883506344,-18.501170960187356,-18.80141010575793,-15.643802647412755,-18.372093023255815
45173,Torrijos,36.01099572388515,33.06265664160401,32.98224495937406,32.40713076386814,30.52196992037747,31.774146198258148,29.952516619183285,26.28300483451097,21.205139565795303,19.62608770569484,17.491666666666667
45174,Totanés,18.624641833810887,7.520891364902507,-1.8970189701897018,-2.203856749311295,-7.733333333333333,-6.951871657754011,-3.7940379403794036,-10.362694300518134,-12.469437652811736,-16.06714628297362,-11.666666666666666
45175,Turleque,-16.066212268743914,-18.2,-17.961654894046415,-17.198764160659113,-18.9873417721519,-19.027027027027028,-19.386637458926614,-19.912948857453756,-24.025289778714438,-25.635593220338983,-25.591397849462368
45176,Ugena,436.1875637104995,338.7043189368771,305.6704980842912,234.19558359621453,241.39475367882278,170.14478282576135,138.94230769230768,113.91634980988594,71.87021732476278,45.180111618467784,29.711602951039573
45177,Urda,-1.3788575180564675,-5.540720961281709,-9.712950600801069,-11.096121416526138,-15.716639209225699,-17.91626095423564,-19.890038809831825,-22.111361441905373,-22.75487376158517,-21.27054361567636,-20.775095298602288
45179,Valdeverdeja,-17.681498829039814,-21.193666260657736,-24.41430332922318,-23.918575063613233,-24.581724581724583,-26.27450980392157,-25.910931174089068,-25.068493150684933,-25.170068027210885,-24.45945945945946,-23.751686909581647
45180,Valmojado,85.54838709677419,73.20594479830149,73.25189553496209,71.4879467996675,74.22552664188352,70.2809655718243,66.57774390243902,60.33297140788998,48.90873015873016,50.2733998070119,44.66343238326259
45181,Velada,23.008849557522122,22.27387996618766,21.838111298482293,19.823973176865046,19.424760316798668,19.753086419753085,19.170771756978652,19.449013157894736,15.014050582095544,18.59605911330049,8.551157580283794
45182,"Ventas con Peña Aguilera, Las",-10.1067615658363,-14.528703047484054,-14.275362318840578,-16.313094367227503,-20.070921985815605,-21.901408450704228,-26.301179736294237,-23.120567375886523,-21.06761565836299,-15.692079940784604,-17.61238025055269
45183,"Ventas de Retamosa, Las",393.47826086956525,349.7340425531915,320.9511568123393,306.21890547263683,283.1184056271981,259.8930481283423,232.38636363636363,195.19230769230768,146.1836998706339,129.40516273849607,90.82568807339449
45184,"Ventas de San Julián, Las",5.439330543933055,1.276595744680851,5.381165919282512,-2.11864406779661,-2.1367521367521367,-7.6923076923076925,-18.24561403508772,-14.022140221402212,-12.598425196850393,-1.7167381974248928,0.0
45185,Villacañas,9.25706913235136,7.6775021385799835,6.701750617549135,5.274419599871616,3.151282870222506,0.0523944252331552,-2.566998665160694,-5.66,-6.6600594648166505,-6.827978056426333,-7.963142580019398
45186,"Villa de Don Fadrique, La",-3.5860409145607703,-5.658560077052733,-7.4447646493756,-7.388441843452817,-9.50413223140496,-11.32623426911907,-11.5478515625,-13.935018050541517,-14.11396970425583,-14.555901364615753,-14.364907206555797
45187,Villafranca de los Caballeros,-0.5608524957936063,-1.70261066969353,-4.190941552339786,-5.829428303655107,-7.087653157398681,-6.796116504854369,-6.964319786300324,-6.602687140115163,-6.722689075630252,-9.029472498592078,-9.815837937384899
45188,Villaluenga de la Sagra,53.16407730200834,46.70977558006847,45.05494505494506,43.073429220287665,42.33383685800604,42.45705750560119,39.21919770773639,37.72618641174462,33.84716300426369,29.41542288557214,20.236379360046122
45189,Villamiel de Toledo,107.48299319727892,87.1244635193133,82.34042553191489,83.64779874213836,83.6864406779661,83.78947368421052,80.50682261208577,59.26517571884984,45.028409090909086,40.23904382470119,34.2964824120603
45190,Villaminaya,-13.587786259541984,-14.786585365853657,-13.567073170731708,-14.285714285714285,-15.251572327044025,-14.862681744749596,-10.35058430717863,-13.636363636363635,-14.47811447811448,-15.017064846416384,-16.329966329966332
45191,Villamuelas,-7.368421052631578,-10.533333333333333,-13.200000000000001,-14.939434724091521,-16.890080428954423,-17.408906882591094,-18.438761776581426,-16.598639455782312,-19.31216931216931,-16.824966078697422,-17.38544474393531
45192,Villanueva de Alcardete,11.862360398430425,6.1193577703726145,4.4491525423728815,2.095353780747039,-4.378080603073355,-6.313058518304987,-9.449043676848417,-12.789077737531345,-17.82071926999463,-20.885237211767823,-19.87560843699297
45193,Villanueva de Bogas,-4.507710557532621,-8.8339222614841,-9.580838323353294,-9.401709401709402,-11.543134872417983,-14.423076923076922,-14.652014652014653,-15.158924205378973,-13.703703703703704,-13.664596273291925,-16.440049443757726
