Mun_Code,Mun,pop_1996_2000 (k=4),pop_1998_2002 (k=4),pop_1999_2003 (k=4),pop_2000_2004 (k=4),pop_2001_2005 (k=4),pop_2002_2006 (k=4),pop_2003_2007 (k=4),pop_2004_2008 (k=4),pop_2005_2009 (k=4),pop_2006_2010 (k=4),pop_2007_2011 (k=4),pop_2008_2012 (k=4),pop_2009_2013 (k=4),pop_2010_2014 (k=4),pop_2011_2015 (k=4),pop_2012_2016 (k=4),pop_2013_2017 (k=4),pop_2014_2018 (k=4),pop_2015_2019 (k=4),pop_2016_2020 (k=4),pop_2017_2021 (k=4),pop_2018_2022 (k=4),pop_2019_2023 (k=4),pop_2020_2024 (k=4)
40054,Cerezo de Arriba,-16.25,-5.769230769230769,-11.76470588235294,-7.960199004975125,8.16326530612245,8.673469387755102,15.555555555555555,12.432432432432433,-6.60377358490566,-7.511737089201878,-2.403846153846154,-8.653846153846153,-9.090909090909092,-18.274111675126903,-28.57142857142857,-24.736842105263158,-24.444444444444443,-14.285714285714285,-6.206896551724138,-10.48951048951049,-1.4705882352941175,-2.1739130434782608,-1.4705882352941175,4.6875
40055,Cilleruelo de San Mamés,-12.727272727272727,-12.962962962962962,-9.615384615384617,-4.166666666666666,-6.382978723404255,-10.638297872340425,-17.02127659574468,-6.521739130434782,0.0,0.0,7.6923076923076925,-2.3255813953488373,0.0,-2.380952380952381,-7.142857142857142,-7.142857142857142,-22.727272727272727,-14.634146341463413,-15.384615384615385,-23.076923076923077,0.0,2.857142857142857,0.0,16.666666666666664
40056,Cobos de Fuentidueña,-6.8493150684931505,-11.594202898550725,-20.28985507246377,-17.647058823529413,-14.925373134328357,-18.0327868852459,-5.454545454545454,-8.928571428571429,-17.543859649122805,-18.0,-25.0,-27.450980392156865,-27.659574468085108,-4.878048780487805,0.0,-13.513513513513514,0.0,-12.82051282051282,-12.82051282051282,3.125,0.0,23.52941176470588,5.88235294117647,-15.151515151515152
40057,Coca,-2.9107054760730144,-2.897102897102897,-2.097902097902098,1.8800813008130084,6.502816180235535,8.179012345679013,6.785714285714286,7.281795511221945,2.451923076923077,0.42796005706134094,-0.23889154323936934,-4.091120409112041,-4.551853589863914,-8.00189393939394,-9.195402298850574,-9.694619486185168,-10.22615535889872,-8.697889861039629,-7.014767932489452,-7.353730542136338,-5.476451259583789,-3.269447576099211,-1.2478729438457177,-1.3325608342989572
40058,Codorniz,-7.100591715976331,-9.126984126984127,-8.024691358024691,-3.821656050955414,-6.25,-5.676855895196507,-4.921700223713646,-7.9470198675496695,-5.287356321839081,-6.25,-7.0588235294117645,-7.913669064748201,-9.70873786407767,-10.617283950617285,-11.139240506329113,-9.375,-8.064516129032258,-7.734806629834254,-6.837606837606838,-7.471264367816093,-5.847953216374268,-2.3952095808383236,-3.058103975535168,-4.658385093167702
40059,Collado Hermoso,4.10958904109589,9.79020979020979,3.9735099337748347,1.3157894736842104,6.0,3.1847133757961785,7.006369426751593,3.896103896103896,3.7735849056603774,-1.2345679012345678,-2.380952380952381,-1.875,-6.666666666666667,-4.375,-11.585365853658537,-13.375796178343949,-18.83116883116883,-19.607843137254903,-13.793103448275861,-8.823529411764707,3.2,5.691056910569105,2.4,-4.838709677419355
40060,Condado de Castilnovo,-23.456790123456788,-18.30985915492958,-1.5267175572519083,3.225806451612903,8.130081300813007,8.620689655172415,-6.976744186046512,-13.28125,-14.285714285714285,-14.285714285714285,-18.333333333333332,-12.612612612612612,-24.561403508771928,-20.37037037037037,7.142857142857142,10.309278350515463,20.930232558139537,10.465116279069768,-14.285714285714285,-20.5607476635514,-18.269230769230766,-9.473684210526317,-5.555555555555555,-7.0588235294117645
40061,Corral de Ayllón,-3.5398230088495577,-4.504504504504505,-10.909090909090908,-11.009174311926607,-15.454545454545453,-16.037735849056602,-13.26530612244898,-12.371134020618557,-12.903225806451612,-6.741573033707865,-3.5294117647058822,7.0588235294117645,8.641975308641975,13.253012048192772,3.6585365853658534,-7.6923076923076925,-3.4090909090909087,-17.02127659574468,-9.411764705882353,-14.285714285714285,-16.470588235294116,1.282051282051282,-2.5974025974025974,6.944444444444445
40062,Cubillo,-16.666666666666664,6.896551724137931,3.508771929824561,5.454545454545454,11.538461538461538,-11.29032258064516,-3.389830508474576,8.620689655172415,-1.7241379310344827,21.818181818181817,19.298245614035086,9.523809523809524,19.298245614035086,2.9850746268656714,8.823529411764707,7.246376811594203,5.88235294117647,11.594202898550725,-1.3513513513513513,0.0,5.555555555555555,-3.896103896103896,-1.36986301369863,-1.3513513513513513
40063,Cuéllar,-0.8115814871682386,2.527872833646098,3.609669941494646,4.9867315347191505,3.7754432042022326,2.7131782945736433,1.353079053910079,3.6440231700895205,3.9860803543182532,1.9916142557651992,2.2285293808472617,-1.1685804288182096,-1.9267822736030826,-1.8807810894141828,-2.55012853470437,-2.313386798272671,-1.5200082721538621,0.3875563004085053,1.118497414793711,1.6629828439111674,1.007979840403192,0.041736227045075125,0.26087863925701765,-1.3355419815715912
40065,Chañe,-3.095558546433378,-2.8455284552845526,-3.292181069958848,-1.3888888888888888,-0.4195804195804196,6.834030683403068,8.652482269503546,18.028169014084508,14.887640449438203,11.618798955613578,15.796344647519584,12.887828162291171,7.090464547677261,5.730994152046784,0.0,-10.14799154334038,-7.191780821917808,-16.5929203539823,-17.023675310033823,-16.705882352941178,-12.915129151291513,-6.763925729442971,-5.0271739130434785,4.661016949152542
40068,Domingo García,0.0,15.555555555555555,17.77777777777778,2.0408163265306123,-8.16326530612245,-7.6923076923076925,-15.09433962264151,-22.0,-8.88888888888889,-12.5,-20.0,5.128205128205128,-9.75609756097561,-23.809523809523807,-22.22222222222222,-26.82926829268293,-27.027027027027028,-15.625,-10.714285714285714,-16.666666666666664,18.51851851851852,11.11111111111111,28.000000000000004,28.000000000000004
40069,Donhierro,-9.482758620689655,-6.422018348623854,-6.60377358490566,-8.571428571428571,-2.6785714285714284,7.8431372549019605,13.131313131313133,19.791666666666664,6.422018348623854,4.545454545454546,6.25,0.8695652173913043,-7.758620689655173,-8.695652173913043,-14.285714285714285,-14.655172413793101,-14.018691588785046,-13.333333333333334,-10.784313725490197,-15.151515151515152,-7.608695652173914,-8.791208791208792,-5.4945054945054945,-10.714285714285714
40070,Duruelo,-12.258064516129032,8.088235294117647,-3.7037037037037033,0.0,3.7037037037037033,-6.122448979591836,15.384615384615385,19.852941176470587,17.142857142857142,27.536231884057973,17.333333333333336,7.975460122699387,6.097560975609756,-5.681818181818182,2.840909090909091,-3.4090909090909087,0.5747126436781609,7.228915662650602,-0.5524861878453038,-2.3529411764705883,8.571428571428571,3.3707865168539324,-11.11111111111111,3.0120481927710845
40071,Encinas,0.0,-2.7777777777777777,-6.944444444444445,-5.555555555555555,-14.084507042253522,-14.285714285714285,-11.940298507462686,-14.705882352941178,-6.557377049180328,-8.333333333333332,-6.779661016949152,-3.4482758620689653,-7.017543859649122,-5.454545454545454,-9.090909090909092,-19.642857142857142,-18.867924528301888,-17.307692307692307,-12.0,-8.88888888888889,-6.976744186046512,-6.976744186046512,-15.909090909090908,-2.4390243902439024
40072,Encinillas,-8.536585365853659,3.9473684210526314,0.0,10.666666666666668,14.666666666666666,10.126582278481013,32.89473684210527,38.55421686746988,74.4186046511628,100.0,93.06930693069307,101.7391304347826,42.66666666666667,39.08045977011494,28.205128205128204,10.775862068965516,32.71028037383177,12.8099173553719,21.6,21.40077821011673,12.323943661971832,21.245421245421245,11.842105263157894,12.82051282051282
