Mun_Code,Mun,pop_1996_2010 (k=14),pop_1998_2012 (k=14),pop_1999_2013 (k=14),pop_2000_2014 (k=14),pop_2001_2015 (k=14),pop_2002_2016 (k=14),pop_2003_2017 (k=14),pop_2004_2018 (k=14),pop_2005_2019 (k=14),pop_2006_2020 (k=14),pop_2007_2021 (k=14),pop_2008_2022 (k=14),pop_2009_2023 (k=14),pop_2010_2024 (k=14)
8098,Sant Salvador de Guardiola,86.43246517262266,75.7558790593505,65.09783183500794,56.97091273821464,49.1412213740458,39.910913140311806,30.83682008368201,20.823798627002287,15.474028332727933,12.504366049598323,9.191919191919192,10.085413929040737,11.291369240752758,12.930474333983105
8099,Guardiola de Berguedà,0.9861932938856016,-0.4985044865403789,-2.3952095808383236,-7.502467917077986,-3.925619834710744,-6.950207468879668,-3.5218783351120595,-6.137566137566138,-1.9438444924406046,1.0741138560687433,-2.0042194092827006,-6.517311608961303,-6.752730883813307,-6.93359375
8100,Gurb,38.562808557323095,39.30885529157667,37.13980789754536,34.088514225500525,31.388745482705215,28.399397892624183,27.672035139092237,24.835371589840076,22.476016445865692,18.162020905923345,15.401023890784982,12.865497076023392,8.969696969696969,7.363420427553444
8101,"Hospitalet de Llobregat, L'",1.4083513036659479,3.4347198023507066,2.447718822836773,4.85395935181279,3.996618277796107,4.289813075314235,4.437229876427977,4.203787080499409,4.760680786447541,8.556115252871248,5.086004256535688,4.595282565351365,6.776040896676756,8.255039784721738
8102,Igualada,20.414000984251967,20.51282051282051,19.836438541474514,19.175175298314677,17.659025352967966,16.790485890599722,14.320607135587798,12.345503622673675,11.226449224946428,10.66083602683543,10.7033556319909,6.820563882192642,5.771108484505884,5.918414263455006
8103,Jorba,46.702317290552585,43.65217391304348,47.14038128249567,46.50349650349651,41.31534569983137,34.6839546191248,37.39565943238731,32.23270440251572,25.563909774436087,16.666666666666664,11.185983827493262,2.5445292620865136,0.12091898428053204,0.48602673147023084
8104,"Llacuna, La",11.282660332541568,14.426633785450061,12.12484993997599,6.713780918727916,3.6384976525821595,1.7502917152858808,-2.3755656108597285,-1.3714285714285714,0.11507479861910241,5.0,4.441913439635535,3.5164835164835164,2.918918918918919,4.8025613660619
8105,"Llagosta, La",21.741832386363637,17.8120131556171,14.248088360237892,12.5450431576301,9.3038601121742,7.2631578947368425,5.6452889944576405,3.2679233621755253,0.18580453363062058,-0.6362439666520404,-1.9087075534512097,-3.5910589959692194,-4.710564399421129,-4.579596003792022
8106,Llinars del Vallès,51.82119205298014,46.52133580705009,42.38450074515649,38.66511560273375,34.12754029432376,31.97066413146815,27.755209015856373,25.580801633903498,21.699730590252265,18.9080118694362,17.888358000233072,15.45423690462722,16.20365246264527,17.121046892039256
8107,Lliçà d'Amunt,87.21961398017736,70.97303634232122,62.96831573096164,53.16310578426263,44.401998236849835,36.39220035116902,30.59029296020988,25.830627029727705,22.64651499316665,19.562528984387075,16.173745459936253,14.425374755594177,13.780668882132504,13.213987183059347
8108,Lliçà de Vall,41.03700421005983,34.412444818162705,29.71336293903916,25.325443786982248,21.90603514132926,18.050407709414383,15.500090432266234,13.764044943820226,12.386187940216457,7.691032653737776,8.081471747700395,9.349725008087997,6.740858505564389,7.79261586802828
8109,Lluçà,-2.5735294117647056,-7.829181494661921,-14.184397163120568,-10.76388888888889,-1.0600706713780919,4.089219330855019,6.083650190114068,5.747126436781609,9.63855421686747,9.090909090909092,7.5396825396825395,9.411764705882353,12.307692307692308,8.679245283018867
8110,Malgrat de Mar,46.3445345085386,42.207193359975406,38.80394667470061,34.5681718544498,28.95549627965745,22.51389539945088,17.490713462277444,14.088602895681227,10.372482623418286,7.0788888255090985,6.329255975760296,4.556157932205246,4.0114768297964485,4.199827919982792
8111,Malla,0.0,5.490196078431373,1.550387596899225,4.313725490196078,3.968253968253968,3.488372093023256,5.6000000000000005,3.435114503816794,5.813953488372093,5.836575875486381,3.3707865168539324,4.21455938697318,4.313725490196078,6.666666666666667
8112,Manlleu,20.046962136777225,18.891218262287445,17.713133640552993,15.747716894977168,13.182632050134288,10.285808327390422,7.860262008733625,7.7128227010881165,5.567528735632184,4.669903398568497,3.5488527201234383,1.8434528163862471,2.542742287015063,4.39119804400978
8113,Manresa,18.364525898889493,19.515507203396446,19.598668508981284,18.12776505286938,16.777988080526836,14.229828850855746,11.718622247989416,11.305744106269614,10.478654592496765,9.0188374296383,6.907301066447909,3.196407871770615,3.029075994670707,5.238226456192838
8114,Martorell,50.46010548759959,48.392894903785155,40.758175171515845,30.8764192549498,22.882371211785067,17.493306132857324,12.758157155077601,11.355457816873251,9.403865559264146,9.942682460833014,10.923231697879585,9.61060797126371,7.7920617668003445,6.309901174715645
8115,Martorelles,-0.7494429815677537,0.30537459283387625,-0.18401144960130852,-2.2880490296220635,-3.763658437879401,-5.139530214816302,-3.519837232960325,-2.4022801302931596,-2.0803589638996534,-2.389631429728635,-1.4306151645207439,-0.9378185524974516,-0.3657049979683055,1.7755102040816328
8116,"Masies de Roda, Les",18.995290423861853,20.253164556962027,15.527950310559005,12.51908396946565,6.7164179104477615,-0.41841004184100417,2.4390243902439024,0.1422475106685633,-2.642559109874826,-3.0997304582210243,-8.213820078226858,-1.6107382550335572,-0.5298013245033113,-1.0554089709762533
8117,"Masies de Voltregà, Les",24.79690522243714,20.552147239263803,19.93192133131619,17.869034406215317,13.685344827586206,9.954908081859175,7.460643394934976,3.9254823685961413,2.41278121943267,0.22399999999999998,0.8248730964467006,-1.7560363750391974,-0.3094059405940594,2.045877247365158
8118,"Masnou, El",10.541031049198018,8.444743676060403,7.207249952552666,7.904725754412602,8.531793002225273,8.949104618284636,10.889957621065664,10.115116059633893,9.555534849049572,9.151284752438968,8.721221791657168,7.989667361551708,8.493359655419958,8.621760738374157
8119,Masquefa,146.2154942119323,122.44952178533475,103.45160511706493,83.45700567437801,59.980806142034545,47.12280701754386,37.123530359156064,29.356287425149702,30.28288543140028,26.814135419476663,24.215825480831292,21.36006974716652,20.457884427032322,21.012658227848103
8120,Matadepera,41.499506741203554,36.26218170386671,34.45583958365223,27.68630849220104,23.66263720994859,21.339816315505132,23.750505186582245,20.490208792633897,17.072558373085613,16.244338352307505,17.009436244858456,15.271867612293144,14.890900649953576,14.04833836858006
8121,Mataró,20.473837950165656,20.160751464678256,19.217061338200683,18.747551572248923,16.490190407776772,14.839246829768157,12.73518712180123,11.281700755384966,9.911909372911275,9.190049516623437,8.47229806359474,7.660711304057438,6.693941933257751,7.235669826288597
8122,Mediona,89.34294871794873,80.06134969325154,74.81426448736998,59.820193637621024,55.15358361774744,51.42667551426675,37.423687423687426,32.669322709163346,19.505918682449817,13.73019683149304,7.463349622390049,9.102730819245773,11.35593220338983,11.595429538721962
8123,Molins de Rei,29.244880546075088,30.828059071729957,28.462253433853146,27.526238401865843,24.542033864739082,19.634853988771997,16.094361963748977,14.184743954480798,12.133165720230613,10.978009754427998,10.873258579680597,10.130938391807957,10.337806955582332,11.189965340815316
8124,Mollet del Vallès,25.16761709336451,18.274847181344807,14.628011649457239,11.93619600034629,10.134976650958484,5.672419808319823,2.253954920901582,0.8719496557574323,0.19524385958061619,-0.21851371995436353,-0.41662610727148836,-1.1904761904761905,-1.2575261031933542,-0.3355001048437828
8125,Montcada i Reixac,24.338702526969115,29.02253961169382,27.479157525230363,23.046651402404123,19.722086786933204,17.364179003810744,15.513606114515385,15.009853649080865,14.228526398739163,14.462103069698006,14.583787487153934,11.957251908396946,10.27710519235943,10.390420727359164
8126,Montgat,38.190364277320796,39.52203520493383,36.667078748918286,36.24322697170379,36.542799477620804,33.728423475258914,33.88034188034188,33.6386250565355,32.14442493415277,29.41550864538029,25.383514011045204,22.049905557212448,21.343719571567675,19.2838246409675
8127,Monistrol de Montserrat,20.69377990430622,20.345798150381984,19.815852682145714,18.27309236947791,13.364595545134819,11.210240496508922,14.693239546697928,11.341371514694801,11.421226588321703,10.528169014084506,9.472959007922839,6.134763660744217,4.952129415648729,5.649157581764123
8128,Monistrol de Calders,15.577889447236181,14.006514657980457,14.715719063545151,16.415410385259634,14.827018121911037,13.290113452188008,8.667736757624397,3.0441400304414,2.556390977443609,1.5918958031837915,1.9943019943019942,5.848787446504993,9.956076134699854,10.289855072463768
8129,Muntanyola,142.56198347107437,125.5639097744361,113.5036496350365,91.31832797427653,84.19452887537993,74.06340057636888,69.80609418282549,56.17128463476071,48.47775175644028,36.206896551724135,27.680311890838205,27.73722627737226,26.49122807017544,21.29471890971039
8130,Montclar,-12.5,-4.166666666666666,2.564102564102564,0.0,0.0,0.847457627118644,0.0,2.380952380952381,12.396694214876034,19.82758620689655,14.285714285714285,16.23931623931624,15.178571428571427,17.857142857142858
8131,Montesquiu,5.529411764705882,8.352941176470589,7.420494699646643,6.042654028436019,13.069544364508392,9.01639344262295,12.808460634547592,12.16685979142526,16.317016317016318,17.71428571428571,21.718931475029034,20.34090909090909,22.516556291390728,22.519509476031217
8132,Montmajor,-3.2064128256513023,-3.0737704918032787,-5.122950819672131,0.6342494714587738,3.7037037037037033,1.2903225806451613,0.437636761487965,1.3071895424836601,0.8695652173913043,1.2958963282937366,-1.2552301255230125,2.5423728813559325,-1.0266940451745379,-2.2774327122153206
8133,Montmaneu,-15.207373271889402,-6.965174129353234,-17.560975609756095,-15.463917525773196,-17.894736842105264,-16.11111111111111,-20.72538860103627,-21.428571428571427,-26.108374384236456,-24.875621890547265,-20.603015075376884,-17.0,3.125,8.695652173913043
8134,Figaró-Montmany,41.9397116644823,41.95624195624196,42.857142857142854,32.84848484848485,24.743443557582665,21.198668146503884,12.539184952978054,11.681772406847935,9.215686274509805,12.070657507360156,11.694747274529236,6.028708133971292,9.555345316934721,9.695290858725762
8135,Montmeló,17.27687296416938,9.566943789552054,6.337013922227556,5.049188100035558,2.577499129223267,1.3499480789200415,-0.06854009595613435,0.6877579092159559,-0.5565651976374375,-1.0088555094720322,-0.8452609038656599,-0.8680947012401352,-1.4517029592406476,-1.0554382846350405
8136,Montornès del Vallès,31.91311612364244,33.840304182509506,32.43132431324313,30.50861097698374,26.630647560880117,23.134158378255258,20.439038860872145,15.627444009953786,15.525017618040874,14.659685863874344,14.134347619371052,10.950989507238678,8.324198852279322,8.226725775807472
8137,Montseny,9.090909090909092,5.944055944055944,4.918032786885246,10.299003322259136,9.621993127147768,8.47457627118644,10.64516129032258,2.5559105431309903,11.76470588235294,17.391304347826086,21.070234113712374,15.625,18.808777429467085,21.794871794871796
8138,Moià,50.1050972149238,50.62402496099844,47.01682814890362,44.433299899699094,43.43360234776229,36.066697121973505,30.514310307725413,27.05254515599343,21.878646441073514,18.225597332839417,18.009478672985782,15.668609786256846,17.162872154115586,17.941536845790303
8139,Mura,6.8807339449541285,4.128440366972478,-8.88888888888889,-2.7649769585253456,-8.144796380090497,5.797101449275362,0.8888888888888888,5.188679245283019,1.8181818181818181,-5.579399141630901,-0.43103448275862066,-2.109704641350211,-4.201680672268908,-0.4291845493562232
8140,Navarcles,14.143540669856458,12.443524096385543,13.017975402081364,12.880782248965778,12.101435763565169,10.888888888888888,9.334803381109886,8.51218624954529,6.0127704859879385,5.836099947579941,5.861828332170272,4.279821244413888,2.724062552547503,3.286384976525822
8141,Navàs,6.572608396421198,6.094613259668509,5.728539480474798,6.903180706046837,9.372759856630825,7.946428571428571,6.946171611298632,6.451042771297279,5.0427499563775955,3.580034423407917,0.23493874811209933,-1.8751019077123756,-1.4896684286400768,-0.145301905069422
8142,"Nou de Berguedà, La",0.0,1.3245033112582782,-1.3157894736842104,-1.9607843137254901,-4.375,-6.211180124223603,1.2903225806451613,1.910828025477707,1.257861635220126,0.0,18.120805369127517,14.743589743589745,6.918238993710692,5.161290322580645
8143,Òdena,29.593373493975903,34.23322084739407,35.10796723752792,35.17344274524431,34.33444568038561,31.498359460444767,32.04238217025941,27.401129943502823,24.080381471389643,18.322580645161292,16.4504903511547,13.93643031784841,11.577684463107378,7.78617083091226
8144,Olvan,-5.052631578947368,-3.2537960954446854,-3.5791757049891544,-2.5583982202447166,-3.928170594837262,-2.1739130434782608,-5.803571428571429,-6.4804469273743015,-4.793756967670011,-6.941431670281996,-2.127659574468085,-3.2044198895027622,-1.4396456256921373,1.2195121951219512
8145,Olèrdola,86.634970945589,75.94752186588921,70.95709570957096,60.3494623655914,51.24677558039553,45.34596375617792,38.28549262994569,37.19604863221885,28.910614525139668,22.17898832684825,17.286585365853657,15.081481481481482,14.615829000577701,11.689782054910841
