Mun_Code,Mun,pop_1996_2021 (k=25),pop_1998_2023 (k=25),pop_1999_2024 (k=25)
16228,Valdeolivas,-36.05015673981191,-25.704225352112676,-33.77049180327869
16231,Valhermoso de la Fuente,-28.125,25.0,-1.6666666666666667
16234,Valsalobre,-63.793103448275865,-62.5,-61.53846153846154
16236,Valverde de Júcar,-21.418439716312058,-21.547360809833695,-19.633699633699635
16237,Valverdejo,-38.311688311688314,-38.513513513513516,-42.76315789473684
16238,Vara de Rey,-37.017310252996005,-33.61344537815126,-33.52192362093352
16239,Vega del Codorno,-46.058091286307054,-39.05579399141631,-40.1673640167364
16240,Vellisca,-41.66666666666667,-36.02150537634409,-30.16759776536313
16242,Villaconejos de Trabaque,-40.625,-39.13857677902622,-38.79472693032015
16243,Villaescusa de Haro,-25.4746835443038,-21.34831460674157,-26.324237560192614
16244,Villagarcía del Llano,-27.955911823647295,-23.139653414882773,-21.63561076604555
16245,Villalba de la Sierra,-11.174242424242424,-3.79746835443038,0.0
16246,Villalba del Rey,-33.692722371967655,-31.46067415730337,-31.683168316831683
16247,Villalgordo del Marquesado,-50.0,-55.319148936170215,-51.515151515151516
16248,Villalpardo,-11.57613535173642,-8.446866485013624,-9.420289855072465
16249,Villamayor de Santiago,-12.76972055182172,-12.097953216374268,-12.899669239250274
16250,Villanueva de Guadamejud,-48.46153846153846,-53.03030303030303,-59.23076923076923
16251,Villanueva de la Jara,-7.878787878787878,-7.0182555780933065,-4.489795918367347
16253,Villar de Cañas,-15.72052401746725,-12.527964205816556,-16.55328798185941
16254,Villar de Domingo García,-29.591836734693878,-18.115942028985508,-20.955882352941178
16255,Villar de la Encina,-39.25619834710744,-36.09958506224066,-38.17427385892116
16258,Villar del Humo,-65.5378486055777,-62.27180527383367,-62.94736842105263
16259,Villar del Infantado,-8.16326530612245,-47.368421052631575,-38.0
16263,Villar de Olalla,49.71493728620297,65.12166859791425,71.81818181818181
16264,Villarejo de Fuentes,-52.14797136038186,-51.41104294478528,-50.79950799507995
16265,Villarejo de la Peñuela,-36.11111111111111,-36.11111111111111,-43.75
16266,Villarejo-Periesteban,-30.560578661844485,-29.37956204379562,-29.92565055762082
16269,Villares del Saz,-40.24064171122995,-37.55047106325707,-32.098765432098766
16270,Villarrubio,-14.893617021276595,-22.18045112781955,-19.924812030075188
16271,Villarta,-0.6150061500615006,6.801007556675064,8.450704225352112
16272,Villas de la Ventosa,-46.365914786967416,-44.13265306122449,-42.74611398963731
16273,Villaverde y Pasaconsol,-24.20814479638009,-21.52777777777778,-26.20689655172414
16274,Víllora,-54.19847328244275,-46.42857142857143,-48.16326530612245
16275,Vindel,-57.692307692307686,-32.0,-33.33333333333333
16276,Yémeda,-45.16129032258064,-34.48275862068966,-36.666666666666664
16277,Zafra de Záncara,-54.8936170212766,-57.14285714285714,-58.139534883720934
16278,Zafrilla,-58.992805755395686,-61.87050359712231,-61.31386861313869
16279,Zarza de Tajo,-3.237410071942446,1.8656716417910446,2.2388059701492535
16280,Zarzuela,-47.0,-49.31506849315068,-45.11784511784512
16901,Campos del Paraíso,-39.949537426408746,-41.155866900175134,-43.50479511769834
16902,Valdetórtola,-18.421052631578945,-15.753424657534246,-13.986013986013987
16903,"Valeras, Las",2.494802494802495,11.918194640338504,12.842712842712842
16904,Fuentenava de Jábaga,86.21908127208481,109.02527075812274,77.84256559766763
16905,Arcas,208.08580858085807,251.9327731092437,255.9748427672956
16906,"Valdecolmenas, Los",-48.9051094890511,-44.09448818897638,-44.09448818897638
16908,Pozorrubielos de la Mancha,-36.12040133779264,-40.625,-46.75324675324675
16909,Sotorribas,-30.79268292682927,-27.139874739039666,-36.81858802502234
16910,Villar y Velasco,-48.226950354609926,-40.458015267175576,-39.2
17001,Agullana,42.972536348949916,48.39228295819936,45.67307692307692
17002,Aiguaviva,82.63888888888889,69.23076923076923,70.27600849256899
17003,Albanyà,44.71544715447154,30.53435114503817,22.62773722627737
17004,Albons,55.55555555555556,55.11363636363637,47.16312056737589
17005,"Far d'Empordà, El",53.98009950248757,52.618453865336654,62.17616580310881
17006,Alp,62.549407114624515,55.56561085972851,53.327417923691215
17007,Amer,4.701230228471002,8.121374386434628,7.524487978628673
17008,Anglès,19.310344827586206,23.82154882154882,20.756625531054016
17009,Arbúcies,50.72967338429465,35.66680515164104,33.10386717959101
17010,Argelaguer,15.512465373961218,17.26027397260274,22.82608695652174
17011,"Armentera, L'",33.244325767690256,41.655540720961284,44.20485175202156
